regime,start_date,end_date,weeks,geometric_strategy_return,arithmetic_strategy_return,arithmetic_style_return,arithmetic_residual_return,factor,total_contribution,contribution_pct_of_strategy_arithmetic,contribution_pct_of_style_arithmetic,avg_abs_exposure,avg_weekly_factor_return
jump_2024_q4,2024-09-23,2024-12-09,12,0.6289802147682058,0.5582838730743306,0.10183852282840909,0.45644535024592153,RESIDUAL,0.45644535024592153,0.8175864864811344,,,
jump_2024_q4,2024-09-23,2024-12-09,12,0.6289802147682058,0.5582838730743306,0.10183852282840909,0.45644535024592153,STRATEGY_TOTAL,0.5582838730743306,1.0,,,
jump_2025_mid,2025-04-07,2025-09-29,26,0.5247841447035244,0.43379313384311696,0.061211913631548154,0.3725812202115688,LIQUIDITY,0.05183108250151913,0.11948340915940835,0.8467482786685138,0.21651062381153946,-0.008562071848706922
jump_2025_mid,2025-04-07,2025-09-29,26,0.5247841447035244,0.43379313384311696,0.061211913631548154,0.3725812202115688,BETA,0.03642402407861665,0.08396634533129688,0.5950479558254487,0.4658036024904346,0.005828659308348041
jump_2025_mid,2025-04-07,2025-09-29,26,0.5247841447035244,0.43379313384311696,0.061211913631548154,0.3725812202115688,RESVOL,0.030863324143980853,0.07114756259637502,0.5042045300161002,0.311562784516675,0.0055027856992851615
jump_2025_mid,2025-04-07,2025-09-29,26,0.5247841447035244,0.43379313384311696,0.061211913631548154,0.3725812202115688,SIZE,0.021090337847114247,0.04861842247309902,0.3445462916592179,0.43095179872219913,-0.0009946696711524321
jump_2025_mid,2025-04-07,2025-09-29,26,0.5247841447035244,0.43379313384311696,0.061211913631548154,0.3725812202115688,RESMOM,0.020174576490301185,0.04650736702899821,0.3295857831163011,0.38748481581957317,-0.002968358278400179
jump_2025_mid,2025-04-07,2025-09-29,26,0.5247841447035244,0.43379313384311696,0.061211913631548154,0.3725812202115688,AGRO,0.007321291712857109,0.01687738034946603,0.11960566625846789,0.5279099576403101,0.0008743331744400528
jump_2025_mid,2025-04-07,2025-09-29,26,0.5247841447035244,0.43379313384311696,0.061211913631548154,0.3725812202115688,ROE,0.0064725743564218036,0.01492087783658336,0.10574043470331711,0.33657883185971305,0.0003236790207659998
jump_2025_mid,2025-04-07,2025-09-29,26,0.5247841447035244,0.43379313384311696,0.061211913631548154,0.3725812202115688,EGRO,0.006305547761017287,0.014535840401977671,0.10301177314880507,0.3926416372071773,0.00014182169431738062
