scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.05,2021,52,0.38179166599411674,0.06104172106906044,0.8250353460773276,9.58350310938981
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.05,2022,50,0.07848761278121907,0.06094499787036575,0.8354366658550885,8.533318123062527
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.05,2023,50,0.07489065744834456,0.061133567116845394,0.8170728934811347,9.638320576033596
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.05,2024,52,0.042264469764102364,0.06211409842642059,0.8245919842003769,9.827680752087517
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.05,2025,51,0.6872822074431266,0.06446670938048055,0.8783156167847226,6.553931132257346
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.1,2020,46,0.12034412266612082,0.06355894571551365,0.9396588695848239,2.8535140233638234
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.1,2021,52,0.41229825334882886,0.07009389647836191,0.9072951138851751,5.018733709445332
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.1,2022,50,0.08231496697739926,0.070586468252996,0.9247298071736035,3.8768648270256065
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.1,2023,50,0.09641072574771403,0.07297405505246012,0.9384183895210718,3.1619624601003578
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.1,2024,52,0.03548853413666975,0.07104654930052888,0.9083592259527005,5.013083888015053
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.1,2025,51,0.6948408544158995,0.0683928010943272,0.9225241611455688,4.091243919515535
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.2,2020,46,0.11836034296087017,0.06618251404588393,0.9659752836453618,1.5977418851771712
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.2,2021,52,0.4237750561282332,0.07531697942394192,0.9478412145633593,2.788230571917909
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.2,2022,50,0.07650088086045193,0.07403916886227714,0.950936394715859,2.5163514794621546
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.2,2023,50,0.10859175219354733,0.07730306039777278,0.9744954022801547,1.298645350391715
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.2,2024,52,0.034218913907282156,0.0748479111523977,0.9388618004704263,3.2947147801575776
p_l20_s3_b2_e1_n120_tc50_buf2,300000000,0.2,2025,51,0.690114618474297,0.06894575546110926,0.9271819410461215,3.8358083130724525
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.05,2020,46,0.11479990633183723,0.05298760687226647,0.766038485236303,11.61821187915842
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.05,2021,52,0.34186084206477596,0.056166517587094664,0.7386700457444574,14.286679549010215
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.05,2022,50,0.06654609232900133,0.05493052749232246,0.7242102792422104,14.462849263412265
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.05,2023,50,0.049893491739403384,0.05409020800420474,0.6851570755124142,17.124815793828954
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.05,2024,52,0.020542296563115237,0.05720185460796396,0.7226899729426083,15.880481730539591
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.05,2025,51,0.6287377489419286,0.061344240256963785,0.7928918667812862,11.49767763140327
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.1,2020,46,0.11715111108120202,0.06365701478549277,0.885641919685507,5.501802657417295
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.1,2021,52,0.38307755662300536,0.06904662517211395,0.8510869764875453,8.143174759757361
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.1,2022,50,0.07394191015964946,0.06973456244119183,0.8669932375280943,6.8805734713542765
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.1,2023,50,0.07576907755676787,0.07073183810011817,0.8572471738869024,7.464149823478432
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.1,2024,52,0.03402499945380666,0.07049039899452582,0.8536537078941326,8.142007090837438
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.1,2025,51,0.6866328960673702,0.07152271928415094,0.8982950543752571,5.433498388149288
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.2,2020,46,0.11411297522602304,0.07045912332481107,0.9514929439313057,2.2854796184979524
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.2,2021,52,0.4075745432039757,0.0784315454467382,0.9216757266950703,4.22458097916309
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.2,2022,50,0.07359227511865996,0.07896371856454536,0.9362891089120566,3.2743337474114913
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.2,2023,50,0.09277865572968302,0.08246135690904426,0.9544605433663846,2.330005501253072
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.2,2024,52,0.028508232253691146,0.07936806434928392,0.9203229437858986,4.335668494852118
p_l20_s3_b2_e1_n120_tc50_buf2,500000000,0.2,2025,51,0.6833226327715494,0.07441562000915126,0.9251371773415953,3.9467866587211056
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.05,2020,46,0.0362774747568948,0.05783717012651711,0.9370119923979238,2.9831220544093435
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.05,2021,52,0.3928004885487093,0.06403662023865442,0.9070153915725983,5.026447586459072
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.05,2022,50,0.1182303562546172,0.06391717134902222,0.9259586772708878,3.8033098095962927
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.05,2023,50,0.08923254456339058,0.06528237361451182,0.9374562867600246,3.184673318950158
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.05,2024,52,0.011010631991218656,0.0646535168961929,0.9172907131312622,4.434226805973048
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.05,2025,51,0.7317059037961182,0.06289752019280992,0.9211410040236557,4.171124272260922
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.1,2020,46,0.03621004864389654,0.05984383307004853,0.9607015033258045,1.8508759923173768
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.1,2021,52,0.4093850693254304,0.0682100509386243,0.9471279917165809,2.831436264447973
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.1,2022,50,0.1183368659653452,0.06669473116368436,0.9501865759261433,2.557086240770667
