fold,train_start_year,train_end_year,test_start_year,scenario,description,long_prd,short_prd,channel_bins,extreme_value,top_n,composite_score,mean_annual_return,min_annual_return,mean_sharpe,mean_max_drawdown,worst_max_drawdown,mean_fill_ratio,mean_target_overlap,mean_cash_weight,annual_return_std,mean_cost,train_rank
1,2020,2022,2023,p_l20_s5_b3_e1_n80_tc50_buf2,"L=20, S=5, bins=3, E=1, top_n=80, tc50_buf2",20,5,3,1,80,0.633955387170034,0.2556946091314226,0.20051211444503747,1.0829324471476627,-0.1185044517901127,-0.11968533155438266,0.855201163441149,0.8967078014194363,0.052804869218655306,0.15329071921061982,0.1940673358929684,12
1,2020,2022,2023,p_l40_s10_b2_e1_n120_tc50_buf2,"L=40, S=10, bins=2, E=1, top_n=120, tc50_buf2",40,10,2,1,120,0.6200427297542523,0.2187693367435887,0.1938473911398504,0.8666667592749149,-0.1624455255503656,-0.16982893231633311,0.9068481469178954,0.9320642750362759,0.04014448259779499,0.15513794435227787,0.1841788252130826,13
1,2020,2022,2023,p_l20_s3_b2_e1_n120_tc50_buf2,"L=20, S=3, bins=2, E=1, top_n=120, tc50_buf2",20,3,2,1,120,0.6143586797522733,0.20517362769028236,0.1777369891183449,0.8471950183020666,-0.12719324336795457,-0.12861233797974092,0.9029799806036283,0.933040952997959,0.0327826880408144,0.1494102001422588,0.19444252340510776,14
1,2020,2022,2023,p_l10_s5_b2_e1_n120_tc50_buf2,"L=10, S=5, bins=2, E=1, top_n=120, tc50_buf2",10,5,2,1,120,0.6053581522840366,0.18892291601957867,0.16211344914793924,0.7604928371445303,-0.11841271464628528,-0.12116127029515411,0.9122493661644236,0.9374887219389108,0.03445076300707437,0.06593506418062495,0.1942341351516624,15
1,2020,2022,2023,p_l10_s10_b2_e1_n80_tc50_buf2,"L=10, S=10, bins=2, E=1, top_n=80, tc50_buf2",10,10,2,1,80,0.587159623279547,0.23366980871544918,0.18328790972303444,0.9650694196633984,-0.1293235065167442,-0.1385104749156244,0.8688405644684428,0.9016763870046434,0.05681612435507678,0.0530056738099792,0.19577035545100802,16
1,2020,2022,2023,p_l10_s5_b3_e1_n120_tc50_buf2,"L=10, S=5, bins=3, E=1, top_n=120, tc50_buf2",10,5,3,1,120,0.5679940555169513,0.18194839106733748,0.16125506452484162,0.7366562196465563,-0.12159985754922348,-0.12318923564046036,0.9023219962297558,0.9337980935121046,0.03095990782587882,0.05309433863237108,0.19319348657102853,17
1,2020,2022,2023,p_l40_s5_b2_e1_n120_tc50_buf2,"L=40, S=5, bins=2, E=1, top_n=120, tc50_buf2",40,5,2,1,120,0.5562368841105629,0.19147921648400595,0.1731095566187233,0.7883367246472186,-0.13724848371970993,-0.13870846079479493,0.9092842648112579,0.9328732292888705,0.03968212520707606,0.1358274469019519,0.19009691314468058,18
1,2020,2022,2023,p_l40_s10_b2_e1_n100_tc50_buf2,"L=40, S=10, bins=2, E=1, top_n=100, tc50_buf2",40,10,2,1,100,0.5551909750343657,0.21754862763992866,0.19028605350302952,0.870081415442412,-0.1538177930570352,-0.15986268203319576,0.8887602864009287,0.9177835584276186,0.048578782450582614,0.15285262940131247,0.18532589761729804,19
1,2020,2022,2023,p_l10_s5_b3_e1_n100_tc50_buf2,"L=10, S=5, bins=3, E=1, top_n=100, tc50_buf2",10,5,3,1,100,0.5493156432065841,0.18888020829336696,0.16186143888736826,0.7618226937549702,-0.12362642765940396,-0.12499013390504332,0.9028468438043924,0.9262615778355529,0.047375397041810687,0.04323872825422105,0.19532919277283045,20
1,2020,2022,2023,p_l40_s5_b3_e1_n120_tc50_buf2,"L=40, S=5, bins=3, E=1, top_n=120, tc50_buf2",40,5,3,1,120,0.548356010040565,0.19190735772778056,0.17032896165145384,0.8045460196371026,-0.1350251323318364,-0.13581500464460494,0.9072256976174141,0.9325508837980947,0.03806371917001038,0.15142337307378254,0.18953615355303774,21
1,2020,2022,2023,p_l20_s10_b3_e1_n120_tc50_buf2,"L=20, S=10, bins=3, E=1, top_n=120, tc50_buf2",20,10,3,1,120,0.5336177322828364,0.18379767694836352,0.1554955752187559,0.7487820063243618,-0.12226637825357528,-0.1263665531315178,0.9043360413879891,0.934243399966287,0.032654173649084406,0.12832767637853595,0.19026467130271507,22
1,2020,2022,2023,p_l20_s5_b2_e1_n80_tc50_buf2,"L=20, S=5, bins=2, E=1, top_n=80, tc50_buf2",20,5,2,1,80,0.5280873787016167,0.23994699703598968,0.17209348563786864,0.9867062182543658,-0.12637496460160516,-0.12801812758086817,0.8546552087007667,0.8955629571335098,0.054436990933498505,0.13222151116685146,0.19420842792259319,23
1,2020,2022,2023,p_l20_s10_b2_e1_n120_tc50_buf2,"L=20, S=10, bins=2, E=1, top_n=120, tc50_buf2",20,10,2,1,120,0.5256700490642314,0.17815503487588683,0.1553527836080244,0.7098969253573411,-0.1273228542846215,-0.12852391474952796,0.9070483685152596,0.9347673468716153,0.03346709432632833,0.09788487260017682,0.19116711486050825,24
1,2020,2022,2023,p_l10_s5_b2_e1_n100_tc50_buf2,"L=10, S=5, bins=2, E=1, top_n=100, tc50_buf2",10,5,2,1,100,0.5090436910186226,0.1855050392525339,0.15464492468445834,0.745278782636943,-0.1217556750316118,-0.12283106777208297,0.8945659698690389,0.9248030713633875,0.04163114524115422,0.07960539645134226,0.19402849802494673,25
1,2020,2022,2023,p_l40_s3_b3_e1_n120_tc50_buf2,"L=40, S=3, bins=3, E=1, top_n=120, tc50_buf2",40,3,3,1,120,0.5045165571274364,0.18520026831172817,0.1637197821571985,0.7688700868107731,-0.143417665105507,-0.15099947765889832,0.9091345464504597,0.9326290498247537,0.04015326220162368,0.1518968361974952,0.19030621505170173,26
1,2020,2022,2023,p_l10_s3_b2_e1_n120_tc50_buf2,"L=10, S=3, bins=2, E=1, top_n=120, tc50_buf2",10,3,2,1,120,0.5023860113771006,0.18050984477283716,0.15212525756697204,0.725118206554517,-0.16086227506053083,-0.16236111897460248,0.9240146135181038,0.9417853259741933,0.03922698785892633,0.10908952677861875,0.19438566243545938,27
1,2020,2022,2023,p_l20_s3_b3_e1_n80_tc50_buf2,"L=20, S=3, bins=3, E=1, top_n=80, tc50_buf2",20,3,3,1,80,0.47853912118035696,0.213676991259986,0.17590848531165681,0.8896989172810217,-0.13282048270810437,-0.14322415097981667,0.8696287311684621,0.9015201359707389,0.060770917036724055,0.12799796327568153,0.19501397573425094,28
1,2020,2022,2023,p_l20_s10_b2_e1_n100_tc50_buf2,"L=20, S=10, bins=2, E=1, top_n=100, tc50_buf2",20,10,2,1,100,0.46589872755926404,0.18778471988365744,0.15511207856084663,0.7594972416198202,-0.13063829847611264,-0.1330231588629126,0.8874920041447486,0.9195099337724812,0.04218303688482827,0.11889552613926577,0.1921574468451408,29
1,2020,2022,2023,p_l20_s3_b2_e1_n100_tc50_buf2,"L=20, S=3, bins=2, E=1, top_n=100, tc50_buf2",20,3,2,1,100,0.45845254863115903,0.186214702706906,0.15557610050993742,0.7591163952669296,-0.13021716506828726,-0.13181234875833836,0.885136497656937,0.9195880961077785,0.04103475888692499,0.12695555867406091,0.19418737163988622,30
1,2020,2022,2023,p_l20_s10_b3_e1_n100_tc50_buf2,"L=20, S=10, bins=3, E=1, top_n=100, tc50_buf2",20,10,3,1,100,0.4417724254342094,0.18109083547900678,0.1448185723197426,0.7496706904001496,-0.11968631273814474,-0.12330925444422414,0.8920679573861615,0.9214420128319437,0.04458022760691007,0.14358381402550155,0.19180008353625438,31
1,2020,2022,2023,p_l40_s5_b2_e1_n100_tc50_buf2,"L=40, S=5, bins=2, E=1, top_n=100, tc50_buf2",40,5,2,1,100,0.43386825651437505,0.1827354031230587,0.16049147419248677,0.7451502448911506,-0.14861568062275365,-0.15389523554176887,0.8944187445775209,0.9195535994438647,0.050411328014758526,0.11607599480348905,0.19072041864949213,32
1,2020,2022,2023,p_l10_s3_b3_e1_n120_tc50_buf2,"L=10, S=3, bins=3, E=1, top_n=120, tc50_buf2",10,3,3,1,120,0.41752198577521227,0.1522396434740693,0.13028650639342465,0.5953197730999413,-0.14262381302685853,-0.14688013313963844,0.9247585554427212,0.9423334009281701,0.03867970696256165,0.09791664972134079,0.19410653172418327,33
1,2020,2022,2023,p_l40_s5_b3_e1_n100_tc50_buf2,"L=40, S=5, bins=3, E=1, top_n=100, tc50_buf2",40,5,3,1,100,0.41693989705439244,0.18234986250751287,0.15576461284332566,0.7584323868170987,-0.13957562218921082,-0.14316820341850744,0.8889889139807716,0.9182854424150572,0.046037407124043694,0.15922318137862507,0.1908649657839078,34
1,2020,2022,2023,p_l40_s10_b2_e1_n80_tc50_buf2,"L=40, S=10, bins=2, E=1, top_n=80, tc50_buf2",40,10,2,1,80,0.41500634057273983,0.21370834027302898,0.18791484469566377,0.844108829967572,-0.1653392070905907,-0.17169399165149302,0.8605623333016055,0.8946284600882927,0.06354353210472499,0.14413373657982304,0.18581464300464934,35
1,2020,2022,2023,p_l40_s10_b3_e1_n120_tc50_buf2,"L=40, S=10, bins=3, E=1, top_n=120, tc50_buf2",40,10,3,1,120,0.4134944526806756,0.1841226046706569,0.16252643463041405,0.713606089388984,-0.20167338354279707,-0.20918573220209202,0.9093119454049021,0.9350838620311936,0.03806218921431945,0.17275195091444623,0.18142793050216094,36
1,2020,2022,2023,p_l10_s5_b2_e1_n80_tc50_buf2,"L=10, S=5, bins=2, E=1, top_n=80, tc50_buf2",10,5,2,1,80,0.40689633303712786,0.18233552290864108,0.14481876113109182,0.7346817859314878,-0.125016406478609,-0.12814109132012796,0.8755293645473947,0.9084059826530138,0.055626782619242934,0.04726537177418109,0.19305045855356606,37
1,2020,2022,2023,p_l10_s5_b3_e1_n80_tc50_buf2,"L=10, S=5, bins=3, E=1, top_n=80, tc50_buf2",10,5,3,1,80,0.403769733042709,0.1816446592990745,0.14149531090507228,0.7346395159378969,-0.1208912141384364,-0.1219163410003451,0.8787613542629011,0.9078171846374252,0.059159296898691004,0.04509665725006731,0.1942331653460077,38
1,2020,2022,2023,p_l40_s5_b3_e1_n80_tc50_buf2,"L=40, S=5, bins=3, E=1, top_n=80, tc50_buf2",40,5,3,1,80,0.397543132588978,0.19885555650688,0.17129399349483698,0.8468734764574096,-0.13558001197480946,-0.14017970834643156,0.8613117470576516,0.8963177724572683,0.05993951318179996,0.1425357628352376,0.19005673803001125,39
1,2020,2022,2023,p_l10_s3_b3_e1_n100_tc50_buf2,"L=10, S=3, bins=3, E=1, top_n=100, tc50_buf2",10,3,3,1,100,0.3817469341245741,0.15619626574667908,0.13043262309282344,0.6201779415808695,-0.13744915826683085,-0.13944541494230145,0.9096384699040431,0.9305589209968949,0.04696502979250042,0.08737460800674338,0.19428219327803053,40
1,2020,2022,2023,p_l20_s10_b2_e1_n80_tc50_buf2,"L=20, S=10, bins=2, E=1, top_n=80, tc50_buf2",20,10,2,1,80,0.3513397646415798,0.1894836681360588,0.14905861005560084,0.7741313094636078,-0.13953836817911058,-0.14248787793030782,0.8623688926583245,0.8985161092831468,0.055766906145484824,0.10447243336130133,0.1926027446793021,41
1,2020,2022,2023,p_l40_s3_b2_e1_n120_tc50_buf2,"L=40, S=3, bins=2, E=1, top_n=120, tc50_buf2",40,3,2,1,120,0.34877149530878276,0.15092735845025781,0.13657592823759535,0.5805823481303592,-0.1664664114339986,-0.17180573705764546,0.9127800239515369,0.9353594861184413,0.03881826659847412,0.12272277147728501,0.1904625018999399,42
1,2020,2022,2023,p_l20_s10_b3_e1_n80_tc50_buf2,"L=20, S=10, bins=3, E=1, top_n=80, tc50_buf2",20,10,3,1,80,0.3481938685708601,0.18700889260233944,0.14452553797265844,0.7794911123445284,-0.12511477584184824,-0.12914194760388042,0.8649554486264613,0.899710346135108,0.05781913483290402,0.13629547713830562,0.19189571808567596,43
1,2020,2022,2023,p_l10_s3_b3_e1_n80_tc50_buf2,"L=10, S=3, bins=3, E=1, top_n=80, tc50_buf2",10,3,3,1,80,0.34192453761761776,0.1654281988968872,0.13824161599350915,0.6560509754073507,-0.13926112198090632,-0.14543010942127255,0.8887876241916117,0.9151540839368484,0.057448024184232796,0.08595066747229743,0.19295323294962072,44
1,2020,2022,2023,p_l40_s3_b3_e1_n100_tc50_buf2,"L=40, S=3, bins=3, E=1, top_n=100, tc50_buf2",40,3,3,1,100,0.3410574577315209,0.16950838300232085,0.1442428985744888,0.6914549211818338,-0.15364639959114848,-0.15895785012518893,0.8910723963219542,0.9191843589740376,0.04761048675287574,0.1601712808746079,0.1903072297758297,45
1,2020,2022,2023,p_l10_s3_b2_e1_n100_tc50_buf2,"L=10, S=3, bins=2, E=1, top_n=100, tc50_buf2",10,3,2,1,100,0.3259558229771675,0.1559725506858371,0.12235712837385226,0.6131644909025191,-0.16554266597711845,-0.16756357636176167,0.9096019497568528,0.9305916694335649,0.047432202480652864,0.0817112818658877,0.1944613524203801,46
1,2020,2022,2023,p_l40_s5_b2_e1_n80_tc50_buf2,"L=40, S=5, bins=2, E=1, top_n=80, tc50_buf2",40,5,2,1,80,0.30171321537061885,0.17750271812721768,0.14559886175220416,0.724792598268589,-0.14320967531851705,-0.1480598753726623,0.8679062024072048,0.8982982967701708,0.06402401853392789,0.10292886633323999,0.18993347299378652,47
1,2020,2022,2023,p_l40_s10_b3_e1_n100_tc50_buf2,"L=40, S=10, bins=3, E=1, top_n=100, tc50_buf2",40,10,3,1,100,0.2934541607773222,0.1770314453414787,0.15516263587730061,0.6840142849848769,-0.21467007238840974,-0.22227425264072487,0.8905298109705606,0.9199929035562204,0.04696244282379949,0.1610362309849673,0.18427812184431935,48
1,2020,2022,2023,p_l40_s3_b2_e1_n100_tc50_buf2,"L=40, S=3, bins=2, E=1, top_n=100, tc50_buf2",40,3,2,1,100,0.25455543671762204,0.14237168222372357,0.12439116889613655,0.5447938749639286,-0.16022387601864008,-0.16602352642066953,0.8987362578764974,0.9224133283336765,0.05003393925768104,0.10423579811476931,0.19090242465669202,49
1,2020,2022,2023,p_l10_s3_b2_e1_n80_tc50_buf2,"L=10, S=3, bins=2, E=1, top_n=80, tc50_buf2",10,3,2,1,80,0.24912935419965937,0.15524818273753105,0.12162359589397731,0.607078285620305,-0.154187125011595,-0.15743010915292655,0.8875208684940642,0.9129882892613203,0.061431747575234855,0.08353316775307729,0.19306768725505832,50
1,2020,2022,2023,p_l40_s10_b3_e1_n80_tc50_buf2,"L=40, S=10, bins=3, E=1, top_n=80, tc50_buf2",40,10,3,1,80,0.2209094533698574,0.18372462874586148,0.15443489619752215,0.714730264267621,-0.20764510515250334,-0.21166241346220582,0.8643560756585905,0.8987990406359321,0.06008111955953119,0.15740113828982857,0.18465340810146003,51
1,2020,2022,2023,p_l40_s3_b3_e1_n80_tc50_buf2,"L=40, S=3, bins=3, E=1, top_n=80, tc50_buf2",40,3,3,1,80,0.21793911240273947,0.17203626264537183,0.1440725103283511,0.6928942643757376,-0.17657438636860462,-0.18070706682383686,0.8655033207872727,0.8995797343396758,0.058879753582283444,0.16339402457400964,0.18984548490459213,52
1,2020,2022,2023,p_l40_s3_b2_e1_n80_tc50_buf2,"L=40, S=3, bins=2, E=1, top_n=80, tc50_buf2",40,3,2,1,80,0.20032426671705786,0.15252237081708464,0.13526597640093607,0.598188884155188,-0.16100368021533307,-0.16503805914924108,0.873840766253847,0.9022701185749687,0.06371852293651223,0.11228673852551574,0.19056958078839617,53
1,2020,2022,2023,p_l20_s3_b2_e1_n80_tc50_buf2,"L=20, S=3, bins=2, E=1, top_n=80, tc50_buf2",20,3,2,1,80,0.18965062346165912,0.16308975397997993,0.12666405916806522,0.6460089892571799,-0.1638482157725653,-0.17541704438832417,0.8636383160650236,0.9009545686970496,0.05638806727504066,0.1474563350924729,0.1937595225505041,54
2,2021,2023,2024,p_l20_s5_b3_e1_n100_tc50_buf2,"L=20, S=5, bins=3, E=1, top_n=100, tc50_buf2",20,5,3,1,100,0.8215225128416859,0.22068730079839227,0.1741635710388747,1.0194159756549428,-0.11232751810364332,-0.1153439716624548,0.8745454133744586,0.9124169279135383,0.041583114251648276,0.17553944444002412,0.20218736536568852,1
2,2021,2023,2024,p_l20_s5_b2_e1_n120_tc50_buf2,"L=20, S=5, bins=2, E=1, top_n=120, tc50_buf2",20,5,2,1,120,0.7980268384824197,0.21322409935788503,0.16999597800668975,0.9789113751954499,-0.12818683382327214,-0.13289234638271252,0.8900614919471361,0.9261325652042722,0.030618526716107836,0.1784302030772194,0.20203852633237301,2
2,2021,2023,2024,p_l20_s3_b3_e1_n120_tc50_buf2,"L=20, S=3, bins=3, E=1, top_n=120, tc50_buf2",20,3,3,1,120,0.7947854018691592,0.20048911328000446,0.15365976831470274,0.9110386713896474,-0.11678552430183216,-0.12367055317237485,0.9100240150570748,0.9348548046910875,0.035903778772132564,0.15240961476342452,0.20437121423529858,3
2,2021,2023,2024,p_l20_s5_b3_e1_n120_tc50_buf2,"L=20, S=5, bins=3, E=1, top_n=120, tc50_buf2",20,5,3,1,120,0.7939130119381729,0.20332315894999212,0.16523785188112639,0.9327677352685217,-0.11910473512618885,-0.12703329614165815,0.8905994490411984,0.9267706852026062,0.030369690308822885,0.1509229800141157,0.2017008011687544,4
2,2021,2023,2024,p_l20_s5_b2_e1_n100_tc50_buf2,"L=20, S=5, bins=2, E=1, top_n=100, tc50_buf2",20,5,2,1,100,0.7087219066318474,0.21286645662554352,0.1584281181118068,0.9778200705962254,-0.1286498053049127,-0.13444569429413544,0.8695749797159709,0.9098802584464711,0.040740097482060506,0.160953636208416,0.20188337338969242,5
2,2021,2023,2024,p_l20_s3_b2_e1_n120_tc50_buf2,"L=20, S=3, bins=2, E=1, top_n=120, tc50_buf2",20,3,2,1,120,0.6877224738002949,0.18691585330696717,0.146906795214655,0.8485673323244803,-0.1271932433679546,-0.1286123379797408,0.8991084252219113,0.9317213875739273,0.031094050204072434,0.15538051326624555,0.20216434125494248,6
2,2021,2023,2024,p_l20_s3_b3_e1_n100_tc50_buf2,"L=20, S=3, bins=3, E=1, top_n=100, tc50_buf2",20,3,3,1,100,0.6790739920939661,0.1910534092104902,0.14093995015287852,0.8597231772429076,-0.11451807033328443,-0.1168899510184469,0.8904783558822831,0.9193165518356188,0.046311874805683884,0.139263163547394,0.20414902708423874,7
2,2021,2023,2024,p_l20_s5_b3_e1_n80_tc50_buf2,"L=20, S=5, bins=3, E=1, top_n=80, tc50_buf2",20,5,3,1,80,0.6744266545175074,0.21623551896022294,0.16409075054879518,0.9992783677358672,-0.11654863378846803,-0.11964076778314892,0.8444976991945937,0.889049687302006,0.05546877283270985,0.17200341158817437,0.20040072750272783,8
2,2021,2023,2024,p_l40_s3_b3_e1_n120_tc50_buf2,"L=40, S=3, bins=3, E=1, top_n=120, tc50_buf2",40,3,3,1,120,0.6312921922676776,0.17063426354861252,0.14008088209960468,0.7799849610101184,-0.1201104105040271,-0.12297610588712626,0.9046895422098691,0.9302461635716356,0.03889012821692684,0.15258102338427293,0.2051993590111249,9
2,2021,2023,2024,p_l40_s10_b2_e1_n120_tc50_buf2,"L=40, S=10, bins=2, E=1, top_n=120, tc50_buf2",40,10,2,1,120,0.6197578661681505,0.1844159405652295,0.15115700774455165,0.7754863516405011,-0.14432542175512844,-0.14766257205896371,0.9018524489742828,0.9276988302201159,0.041368751856808564,0.16416598364374788,0.20123400346496986,10
2,2021,2023,2024,p_l40_s10_b3_e1_n120_tc50_buf2,"L=40, S=10, bins=3, E=1, top_n=120, tc50_buf2",40,10,3,1,120,0.589408536505801,0.17181194972444078,0.14258955119586258,0.7244681550497201,-0.13367936422526122,-0.13625030157695073,0.9028993610946604,0.9297623126267158,0.039427328783061294,0.17241551281496564,0.19895263985329403,11
2,2021,2023,2024,p_l20_s10_b3_e1_n120_tc50_buf2,"L=20, S=10, bins=3, E=1, top_n=120, tc50_buf2",20,10,3,1,120,0.5671221535730085,0.15989927196362524,0.12833174983865647,0.6884487957068743,-0.12413937758225588,-0.13774942257189815,0.9018518894532566,0.9315149769602722,0.0337059235134481,0.13883089543517838,0.20087198832699812,12
2,2021,2023,2024,p_l40_s10_b2_e1_n100_tc50_buf2,"L=40, S=10, bins=2, E=1, top_n=100, tc50_buf2",40,10,2,1,100,0.5670117509090116,0.18835321639071242,0.14689485159104887,0.802262633089391,-0.1408554273951488,-0.1435550984834797,0.8813228448890698,0.9112096572027983,0.051427122808714,0.15929647632403837,0.20159966981883048,13
2,2021,2023,2024,p_l20_s5_b2_e1_n80_tc50_buf2,"L=20, S=5, bins=2, E=1, top_n=80, tc50_buf2",20,5,2,1,80,0.5620722865184279,0.20576526212795607,0.1400523025814262,0.9409174989045872,-0.12625514328489423,-0.13115270354383834,0.8452422069748172,0.8886853439005926,0.05709605504009211,0.1522978360327716,0.20065590171551684,14
2,2021,2023,2024,p_l20_s3_b2_e1_n100_tc50_buf2,"L=20, S=3, bins=2, E=1, top_n=100, tc50_buf2",20,3,2,1,100,0.5593145693186731,0.1750024531126887,0.13508791832070743,0.7812380036696759,-0.13004664386103298,-0.13181234875833847,0.8789917113844651,0.9167483987348469,0.03998783761892775,0.13015929021811812,0.2013719585596781,15
2,2021,2023,2024,p_l40_s5_b3_e1_n120_tc50_buf2,"L=40, S=5, bins=3, E=1, top_n=120, tc50_buf2",40,5,3,1,120,0.5403848886810383,0.1549916846897806,0.13085248236672653,0.688214230340019,-0.12177162105329956,-0.13164793628521498,0.9010747527813163,0.9286669325993654,0.038272356413680195,0.16016046125741984,0.20338938392482217,16
2,2021,2023,2024,p_l40_s3_b2_e1_n120_tc50_buf2,"L=40, S=3, bins=2, E=1, top_n=120, tc50_buf2",40,3,2,1,120,0.5358401676522085,0.15204354266342973,0.12825941784907946,0.6527678262356383,-0.13588524767191257,-0.13825886190318037,0.9141556896530467,0.9366764294987912,0.03712511021131872,0.12152536612789798,0.20481340817774468,17
2,2021,2023,2024,p_l40_s5_b2_e1_n120_tc50_buf2,"L=40, S=5, bins=2, E=1, top_n=120, tc50_buf2",40,5,2,1,120,0.5335541001546532,0.15829102761682268,0.13372097636514013,0.696659878837892,-0.13770680239940145,-0.1418506559370748,0.9063542571220844,0.9314832849715872,0.03847220429196719,0.1431583635595827,0.2042966645028674,18
2,2021,2023,2024,p_l40_s3_b3_e1_n100_tc50_buf2,"L=40, S=3, bins=3, E=1, top_n=100, tc50_buf2",40,3,3,1,100,0.530702654175486,0.16867521451385603,0.13257889476984208,0.7693135033200256,-0.1234037845306099,-0.1255953779280944,0.8847282889780888,0.914915435002783,0.048051309734851236,0.15721787834918574,0.20444501609024351,19
2,2021,2023,2024,p_l10_s10_b3_e1_n100_tc50_buf2,"L=10, S=10, bins=3, E=1, top_n=100, tc50_buf2",10,10,3,1,100,0.5237517305486495,0.16453277126182686,0.13851588946266724,0.703250769083041,-0.13692735980073534,-0.14387972281320582,0.8900195234917487,0.919458347153227,0.04451081995015833,0.13276195696346169,0.2034238420146599,20
2,2021,2023,2024,p_l40_s10_b3_e1_n100_tc50_buf2,"L=40, S=10, bins=3, E=1, top_n=100, tc50_buf2",40,10,3,1,100,0.5197655681570346,0.1673656454245288,0.1361518253679097,0.7099412210846477,-0.12430391031372341,-0.12774691391945925,0.8816772389116663,0.9122964123025348,0.04990368739125935,0.1600290097821578,0.20075112694539302,21
