date,signal_date,next_date,code,stock_weight,stock_return,stock_style_return,stock_residual_return,SIZE,SIZE_percentile,SIZE_bucket,LIQUIDITY,LIQUIDITY_percentile,LIQUIDITY_bucket,BETA,BETA_percentile,BETA_bucket,RESVOL,RESVOL_percentile,RESVOL_bucket
2020-02-17,2020-02-14,2020-02-24,002137.SZ,0.02,0.07861274613447655,0.021757989012632147,0.0568547571218444,-0.3079919369058371,0.4534979423868313,Q3,0.7719824739836092,0.8647462277091906,Q5高暴露,1.7103322971127246,0.9657064471879286,Q5高暴露,0.741589111687816,0.782716049382716,Q4
2020-02-17,2020-02-14,2020-02-24,002197.SZ,0.02,0.08971551195063565,0.04227495461780857,0.04744055733282708,-0.3485427739330067,0.43401920438957475,Q3,0.85506857913482,0.873525377229081,Q5高暴露,2.1564577623958625,0.9890260631001372,Q5高暴露,1.3240369284992102,0.897119341563786,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,002474.SZ,0.02,0.14117655409548813,0.03427312408306359,0.10690343001242453,-0.2397063586801602,0.4877914951989026,Q3,-0.2411492134830797,0.5901234567901235,Q3,1.310785965393971,0.9100137174211248,Q5高暴露,0.1749290268161608,0.6216735253772291,Q4
2020-02-17,2020-02-14,2020-02-24,002567.SZ,0.02,0.033205611084522024,0.017399208954807267,0.015806402129714757,-0.0191107453296224,0.584636488340192,Q3,-0.0928152595680509,0.6602194787379972,Q4,0.5730589732058637,0.7262002743484225,Q4,1.799406959085832,0.9536351165980795,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,002891.SZ,0.02,0.09445842324368536,0.0032160732637352162,0.09124234997995015,-0.4884476748476002,0.37146776406035664,Q2,-0.2756014190795735,0.5714677640603566,Q3,-1.0294458587912474,0.13964334705075446,Q1低暴露,-0.2447549971650524,0.4085048010973937,Q3
2020-02-17,2020-02-14,2020-02-24,002897.SZ,0.02,0.13509601087966394,0.023102538479888385,0.11199347239977556,-0.3458012527627348,0.43621399176954734,Q3,1.6647098533708116,0.9336076817558299,Q5高暴露,1.3386435890107298,0.9152263374485596,Q5高暴露,1.2407497862544343,0.8853223593964334,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,002913.SZ,0.02,0.12716673615004526,0.01751071162381252,0.10965602452623274,0.2621616160719874,0.6751714677640603,Q4,0.847398286414779,0.8724279835390947,Q5高暴露,0.528578173164436,0.7089163237311386,Q4,0.0914982029021672,0.592318244170096,Q3
2020-02-17,2020-02-14,2020-02-24,002920.SZ,0.02,0.1473395822336343,0.027347058799075258,0.11999252343455905,1.0173613662689796,0.8458161865569273,Q5高暴露,0.017778049712659,0.7039780521262002,Q4,0.4046430539932319,0.6644718792866942,Q4,0.0929169192878834,0.5925925925925926,Q3
2020-02-17,2020-02-14,2020-02-24,002937.SZ,0.02,0.06543830901296355,0.021836245902250723,0.043602063110712824,-0.3534731316481299,0.43209876543209874,Q3,0.5775944277786313,0.8359396433470507,Q5高暴露,0.9777928109952674,0.8411522633744856,Q5高暴露,0.9863465513181082,0.8364883401920439,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,300047.SZ,0.02,0.11473274411492329,0.03362965654259775,0.08110308757232554,-0.3163660943574315,0.4513031550068587,Q3,0.2920654283440131,0.782716049382716,Q4,1.6041210678810345,0.9525377229080932,Q5高暴露,0.1145104089957106,0.6021947873799726,Q4
2020-02-17,2020-02-14,2020-02-24,300101.SZ,0.02,0.13072429683134557,0.0306620602366173,0.10006223659472827,-0.0233058928312543,0.5824417009602195,Q3,1.0118891299080683,0.8853223593964334,Q5高暴露,0.6502424808033889,0.7530864197530864,Q4,0.2027712902535829,0.6282578875171467,Q4
2020-02-17,2020-02-14,2020-02-24,300215.SZ,0.02,0.032967023300860765,0.010649432744131783,0.02231759055672898,-0.3348239700408406,0.4422496570644719,Q3,-0.619853544689222,0.22085048010973937,Q2,0.4863792492083046,0.6943758573388203,Q4,-0.7926920466576604,0.21207133058984912,Q2
2020-02-17,2020-02-14,2020-02-24,300252.SZ,0.02,0.06963780201152026,0.01990499186251294,0.049732810149007316,-0.0832449717026331,0.5536351165980795,Q3,0.655089199242125,0.8463648834019204,Q5高暴露,0.6622988338148774,0.7555555555555555,Q4,0.3214460470033992,0.6655692729766803,Q4
2020-02-17,2020-02-14,2020-02-24,300288.SZ,0.02,0.05169980176910016,0.033203580348576685,0.018496221420523477,-0.3436527017982672,0.43731138545953363,Q3,0.248482403950208,0.7722908093278463,Q4,1.6404912881787537,0.9577503429355281,Q5高暴露,-0.1310735280474974,0.4488340192043896,Q3
2020-02-17,2020-02-14,2020-02-24,300365.SZ,0.02,0.07307688315843053,0.012681254282953747,0.06039562887547678,0.1023901614036595,0.6296296296296297,Q4,-0.3625689082792007,0.5078189300411523,Q3,0.2561282265895815,0.6142661179698217,Q4,-0.008325845259729,0.49026063100137174,Q3
2020-02-17,2020-02-14,2020-02-24,300386.SZ,0.02,0.07093436292880528,0.02207046026453285,0.04886390266427243,0.061282667472276,0.6142661179698217,Q4,1.0324070726306072,0.8864197530864197,Q5高暴露,1.3057769503247587,0.9089163237311385,Q5高暴露,1.205490173602731,0.8787379972565158,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,300424.SZ,0.02,0.04098362611346218,0.011840327763981888,0.02914329834948029,-0.5994102713212358,0.3176954732510288,Q2,-0.5193911591153509,0.3589849108367627,Q2,0.5743259989917091,0.7267489711934156,Q4,0.3628159966210961,0.6787379972565157,Q4
2020-02-17,2020-02-14,2020-02-24,300561.SZ,0.02,0.10680271262206631,0.052960136966144954,0.053842575655921356,-0.5699471469869849,0.3352537722908093,Q2,0.305702692162132,0.7857338820301784,Q4,1.265668390652993,0.9017832647462277,Q5高暴露,2.3149951025895907,0.9876543209876543,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,300609.SZ,0.02,0.12320133272085965,0.034442764637249317,0.08875856808361032,-0.5518281421859834,0.3429355281207133,Q2,-0.2119473554390288,0.6054869684499314,Q4,1.0408422518311289,0.8537722908093278,Q5高暴露,0.6966288940248895,0.77119341563786,Q4
2020-02-17,2020-02-14,2020-02-24,300627.SZ,0.02,0.08214414245283774,0.020150326116514388,0.06199381633632335,0.0229791357047637,0.6005486968449931,Q4,1.6474604244721922,0.9325102880658436,Q5高暴露,0.9140934483799408,0.8263374485596707,Q5高暴露,0.1174484058283412,0.6046639231824417,Q4
2020-02-17,2020-02-14,2020-02-24,300634.SZ,0.02,0.3836839783944006,0.030138930511465236,0.3535450478829354,0.1002778073941405,0.6285322359396434,Q4,-0.2612836298529766,0.5791495198902606,Q3,1.6044145047559393,0.9528120713305899,Q5高暴露,0.3005836710326984,0.6606310013717421,Q4
2020-02-17,2020-02-14,2020-02-24,300673.SZ,0.02,0.05922476203202054,0.01172775466032527,0.047497007371695266,-0.5244713033264811,0.3563786008230453,Q2,-0.2789483334492457,0.5692729766803841,Q3,0.1018219819766485,0.5580246913580247,Q3,0.0366821389515796,0.5703703703703704,Q3
2020-02-17,2020-02-14,2020-02-24,300687.SZ,0.02,0.07876165609838548,0.06446551063225907,0.014296145466126411,-0.2891112181125112,0.46392318244170094,Q3,1.076587566388189,0.8899862825788751,Q5高暴露,1.8385771576021697,0.9761316872427983,Q5高暴露,1.0020973213015207,0.8422496570644719,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,300691.SZ,0.02,0.13937098346542443,0.04357604783069241,0.09579493563473201,-0.4605346495469066,0.38353909465020575,Q2,0.1714615962888242,0.7547325102880659,Q4,1.639668478590172,0.9572016460905349,Q5高暴露,1.2741050008175565,0.8924554183813443,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,300708.SZ,0.02,0.08002521490906056,0.026214772125518385,0.053810442783542176,-0.5240341803479116,0.35692729766803843,Q2,2.042554848948224,0.949519890260631,Q5高暴露,1.0812967063987846,0.8658436213991769,Q5高暴露,1.5400482816472256,0.9259259259259259,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,300723.SZ,0.02,0.09540384197622043,-0.0005549057658378541,0.09595874774205829,-0.0220550674557996,0.5832647462277092,Q3,-0.2440491478877149,0.5876543209876544,Q3,-0.5012510671608091,0.27983539094650206,Q2,-0.0985934463351538,0.46035665294924555,Q3
2020-02-17,2020-02-14,2020-02-24,300726.SZ,0.02,0.10535406110733292,0.015197951487529858,0.09015610961980305,0.4903701355637966,0.736076817558299,Q4,1.4889277001936447,0.9212620027434842,Q5高暴露,1.1247277486373777,0.8732510288065843,Q5高暴露,0.9384053389114914,0.8277091906721536,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,300738.SZ,0.02,0.057129586214065275,0.046995997979629625,0.01013358823443565,-0.2976533747070451,0.4587105624142661,Q3,1.5768582491293996,0.9289437585733882,Q5高暴露,1.0273783771543372,0.8510288065843621,Q5高暴露,0.6616412299995756,0.7618655692729767,Q4
2020-02-17,2020-02-14,2020-02-24,300739.SZ,0.02,0.11558264418186592,0.025634042900307106,0.08994860128155882,-0.137070818531967,0.5267489711934157,Q3,4.622862238906486,0.9950617283950617,Q5高暴露,1.5731090124461962,0.9492455418381345,Q5高暴露,1.0110130585880217,0.8444444444444444,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,300765.SZ,0.02,0.02136402927078951,-0.007508505570255876,0.028872534841045384,0.0835948300239447,0.6219478737997256,Q4,0.805829757299218,0.8680384087791495,Q5高暴露,3.33686051428283e-17,0.4824417009602195,Q3,7.341093131422226e-16,0.5246913580246914,Q3
2020-02-17,2020-02-14,2020-02-24,300766.SZ,0.02,-0.010538384258272027,0.010923922375189172,-0.0214623066334612,0.8915139116158078,0.8252400548696845,Q5高暴露,0.6871286650072937,0.8518518518518519,Q5高暴露,3.33686051428283e-17,0.4824417009602195,Q3,7.341093131422226e-16,0.5246913580246914,Q3
2020-02-17,2020-02-14,2020-02-24,300768.SZ,0.02,0.13932477633358986,-0.006918162625334044,0.1462429389589239,0.8383287181385405,0.8109739368998629,Q5高暴露,2.199225638401177,0.9536351165980795,Q5高暴露,3.33686051428283e-17,0.4824417009602195,Q3,7.341093131422226e-16,0.5246913580246914,Q3
2020-02-17,2020-02-14,2020-02-24,300773.SZ,0.02,0.1825067258576616,-0.015100673302040023,0.1976073991597016,1.4795750951350464,0.9141289437585733,Q5高暴露,2.4100686573655543,0.9580246913580247,Q5高暴露,3.33686051428283e-17,0.4824417009602195,Q3,7.341093131422226e-16,0.5246913580246914,Q3
2020-02-17,2020-02-14,2020-02-24,300775.SZ,0.02,0.025354668339192532,-0.007074310818094525,0.032428979157287055,0.7922790644010901,0.8030178326474623,Q5高暴露,1.4320441651809863,0.9171467764060357,Q5高暴露,3.33686051428283e-17,0.4824417009602195,Q3,7.341093131422226e-16,0.5246913580246914,Q3
2020-02-17,2020-02-14,2020-02-24,300776.SZ,0.02,-0.01142089623478404,-0.009332094781102297,-0.0020888014536817427,0.3688537693341267,0.7037037037037037,Q4,1.3694545076166664,0.9130315500685872,Q5高暴露,3.33686051428283e-17,0.4824417009602195,Q3,7.341093131422226e-16,0.5246913580246914,Q3
2020-02-17,2020-02-14,2020-02-24,300777.SZ,0.02,0.12220259260233046,-0.0011299922431219959,0.12333258484545245,0.6272936147573074,0.7659807956104252,Q4,1.220515110337765,0.9034293552812072,Q5高暴露,3.33686051428283e-17,0.4824417009602195,Q3,7.341093131422226e-16,0.5246913580246914,Q3
2020-02-17,2020-02-14,2020-02-24,300788.SZ,0.02,0.006465156802677008,0.004337412558234365,0.002127744244442643,0.2768550297098244,0.6801097393689987,Q4,-0.430666676085454,0.4589849108367627,Q3,3.33686051428283e-17,0.4824417009602195,Q3,7.341093131422226e-16,0.5246913580246914,Q3
2020-02-17,2020-02-14,2020-02-24,603013.SH,0.02,0.0436713661318715,-0.010451200147394578,0.05412256627926608,0.0193342168176878,0.5978052126200274,Q3,0.07906833974803,0.7256515775034293,Q4,0.4985892138943281,0.6984910836762689,Q4,-0.1319782062798406,0.448559670781893,Q3
2020-02-17,2020-02-14,2020-02-24,603103.SH,0.02,0.0432257905874156,-0.01050612201008714,0.05373191259750274,0.3557165522510709,0.7001371742112483,Q4,0.9451718750663808,0.8806584362139918,Q5高暴露,-0.4413436777551083,0.3004115226337449,Q2,-0.0517828317621335,0.47599451303155005,Q3
2020-02-17,2020-02-14,2020-02-24,603138.SH,0.02,0.10587325620982946,0.047536212735490815,0.05833704347433864,-0.2345570331860398,0.4908093278463649,Q3,0.7366950331580205,0.8587105624142661,Q5高暴露,1.310431969435736,0.9097393689986283,Q5高暴露,1.0543245658180724,0.8532235939643347,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,603185.SH,0.02,0.09070909108636949,0.03529231818195475,0.055416772904414734,0.0575109994416606,0.613443072702332,Q4,2.034498076935884,0.9489711934156378,Q5高暴露,0.4449027358203647,0.6806584362139918,Q4,0.319210848948844,0.6652949245541838,Q4
2020-02-17,2020-02-14,2020-02-24,603218.SH,0.02,0.0069930450810467,-0.0008375446913013703,0.00783058977234807,0.41560619519941,0.716323731138546,Q4,-0.465082445988751,0.4216735253772291,Q3,-0.7582106741012399,0.20877914951989027,Q2,0.1613352659151705,0.6170096021947874,Q4
2020-02-17,2020-02-14,2020-02-24,603297.SH,0.02,0.20575903473897084,0.016124372200224796,0.18963466253874603,-0.5203862546225154,0.3585733882030178,Q2,-0.2032105899017628,0.6117969821673526,Q4,0.5820771756697322,0.731687242798354,Q4,-0.0655083146471067,0.4707818930041152,Q3
2020-02-17,2020-02-14,2020-02-24,603327.SH,0.02,0.08092662997870814,-0.031094359954376545,0.11202098993308468,0.5641713105898546,0.7550068587105624,Q4,4.158670806917499,0.9854595336076818,Q5高暴露,3.33686051428283e-17,0.4824417009602195,Q3,7.341093131422226e-16,0.5246913580246914,Q3
2020-02-17,2020-02-14,2020-02-24,603496.SH,0.02,0.07637537437947062,0.055915890398256944,0.020459483981213673,-0.0916696284071652,0.5489711934156378,Q3,0.674502601072671,0.8482853223593965,Q5高暴露,1.7711769544798783,0.9714677640603566,Q5高暴露,0.9796099308075108,0.8359396433470507,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,603516.SH,0.02,0.016306422749296834,0.027628575965025923,-0.011322153215729089,-0.0194761103011231,0.5843621399176955,Q3,0.15291334549374,0.7481481481481481,Q4,0.2751526563434784,0.6222222222222222,Q4,0.8416401920479463,0.8049382716049382,Q5高暴露
2020-02-17,2020-02-14,2020-02-24,603595.SH,0.02,0.14490760239651568,0.05337707529065551,0.09153052710586017,-0.1087494955544073,0.5404663923182441,Q3,0.4063698320287102,0.807681755829904,Q5高暴露,0.514075406122015,0.7037037037037037,Q4,0.5470217709100181,0.7322359396433471,Q4
2020-02-17,2020-02-14,2020-02-24,603676.SH,0.02,0.006622594131221682,0.01454097251414761,-0.007918378382925927,-0.3781547415314734,0.4205761316872428,Q3,-0.1639572052636849,0.6318244170096022,Q4,0.7212311639645366,0.7750342935528121,Q4,-0.0547565161778743,0.4748971193415638,Q3
2020-02-17,2020-02-14,2020-02-24,603773.SH,0.02,0.16589693130626304,0.010649901693929728,0.1552470296123333,-0.6754001588519571,0.2806584362139918,Q2,0.1343029688585305,0.7426611796982168,Q4,0.7106290975415424,0.7722908093278463,Q4,0.0331767115123898,0.5692729766803841,Q3
2020-02-17,2020-02-14,2020-02-24,603896.SH,0.02,0.0070046260604146315,0.011607046832400748,-0.004602420771986117,-0.4152008352165601,0.40329218106995884,Q3,-0.5461169918784391,0.32510288065843623,Q2,-0.1338897302944359,0.40795610425240053,Q3,-0.0472627910402312,0.4776406035665295,Q3
2020-02-24,2020-02-21,2020-03-02,000561.SZ,0.02,-0.05898870436674031,0.010058074555247572,-0.06904677892198788,-0.5042219756923081,0.3662010408107368,Q2,-0.4701675356633473,0.42919748014242676,Q3,0.2433496837188274,0.613256642015886,Q4,-0.7359437943983291,0.23144344015338264,Q2
2020-02-24,2020-02-21,2020-03-02,000697.SZ,0.02,0.03616637162650238,-0.00997881054187685,0.046145182168379234,0.040056712455067,0.6044919200219118,Q4,-0.030094086214205,0.6535195836757053,Q4,0.0301647449127334,0.5250616269515201,Q3,-0.122443972702821,0.45110928512736237,Q3
2020-02-24,2020-02-21,2020-03-02,002141.SZ,0.02,-0.07386358903501211,0.006604370077754146,-0.08046795911276626,-0.54499442461706,0.34483703095042456,Q2,-0.4954114513994858,0.4101615995617639,Q3,0.305763466060605,0.6351684470008216,Q4,0.4738011044538328,0.7096685839496029,Q4
2020-02-24,2020-02-21,2020-03-02,002331.SZ,0.02,-0.010591398130347263,0.006011851333821752,-0.016603249464169016,-0.432147642760103,0.396603670227335,Q2,0.0400255119314489,0.6781703642837579,Q4,0.0478638558006418,0.5330046562585593,Q3,-0.655226407194252,0.2552725280745001,Q2
2020-02-24,2020-02-21,2020-03-02,002474.SZ,0.02,-0.07628875091696907,-0.041705793550608494,-0.03458295736636058,-0.1886599833821816,0.5064365927143248,Q3,0.8661339869188526,0.8488085456039441,Q5高暴露,1.4875080462340642,0.9359079704190633,Q5高暴露,0.1878132466570769,0.6233908518214187,Q4
2020-02-24,2020-02-21,2020-03-02,002891.SZ,0.02,-0.046797168865636674,0.0070915489860767095,-0.05388871785171338,-0.4813528520798945,0.377704738427828,Q2,-0.4000861090936525,0.47685565598466173,Q3,-0.998576727975986,0.149274171459874,Q1低暴露,-0.272981443460085,0.3976992604765818,Q2
2020-02-24,2020-02-21,2020-03-02,002895.SZ,0.02,-0.05730430115020879,0.001875188298503186,-0.05917948944871198,-0.3277542462583183,0.44645302656806357,Q3,0.1642577752933523,0.7151465351958367,Q4,-0.5682246407132564,0.26020268419611065,Q2,-0.1761777872192101,0.43385373870172556,Q3
2020-02-24,2020-02-21,2020-03-02,002897.SZ,0.02,-0.07434587516061819,-0.07047821646107263,-0.0038676586995455564,-0.3305576080428118,0.4450835387565051,Q3,1.598759714269021,0.927143248425089,Q5高暴露,1.336580456954954,0.9126266776225691,Q5高暴露,1.249948592415482,0.8874281018898932,Q5高暴露
2020-02-24,2020-02-21,2020-03-02,002929.SZ,0.02,0.06946779391481805,-0.006715185759588297,0.07618297967440635,-0.1272210113428275,0.530539578197754,Q3,0.3833927854430467,0.7715694330320461,Q4,0.7103165234849556,0.7726650232812928,Q4,-0.547979969364094,0.2914270062996439,Q2
