scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
tc50_buf2,500000000,0.05,2021,52,0.3439713910663311,0.05418910571209219,0.6821627061273564,18.095057433852336
tc50_buf2,500000000,0.05,2022,50,0.10727809994499005,0.052019964144707456,0.6677442742148805,17.930597210056995
tc50_buf2,500000000,0.05,2023,50,0.040113536440733455,0.05095609646866142,0.6257629318680688,20.98854074479439
tc50_buf2,500000000,0.05,2024,52,0.012070798676113714,0.05536976514341441,0.6818957603128631,18.51221018070204
tc50_buf2,500000000,0.05,2025,51,0.5651359030195475,0.05957934145825254,0.7535605271643895,13.734966202841134
tc50_buf2,500000000,0.1,2020,46,0.1374872895532706,0.06338076689993934,0.8598156604938522,6.801379765235313
tc50_buf2,500000000,0.1,2021,52,0.39733521961699125,0.06816766455759654,0.8065879972727179,10.884946370907686
tc50_buf2,500000000,0.1,2022,50,0.1474661440764442,0.06834379643850809,0.8235551563478195,9.316330139856083
tc50_buf2,500000000,0.1,2023,50,0.04926527377082435,0.06870741488530932,0.8073018054090007,10.287653348385346
tc50_buf2,500000000,0.1,2024,52,0.023549017105388037,0.06929715508256191,0.8196216958937317,10.119132266514745
tc50_buf2,500000000,0.1,2025,51,0.6162196923734502,0.07143461795000039,0.8719756352348582,6.902245365488095
tc50_buf2,500000000,0.2,2020,46,0.13226052382135967,0.07196858105347705,0.9435408815953855,2.667855819558989
tc50_buf2,500000000,0.2,2021,52,0.439571018451411,0.07872177151402943,0.8886659286507004,6.1363125186488565
tc50_buf2,500000000,0.2,2022,50,0.161196730527436,0.08021940509078396,0.9140901700526674,4.484220456705296
tc50_buf2,500000000,0.2,2023,50,0.05877154225747305,0.08317527360650033,0.9309806608711538,3.565843019545818
tc50_buf2,500000000,0.2,2024,52,0.03354476764014125,0.07952464572536706,0.9032865504651356,5.203008330253928
tc50_buf2,500000000,0.2,2025,51,0.6300480137340565,0.0761278053919872,0.9122293345946716,4.654521993161437
