final_nav,cumulative_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,win_rate,cost_bps,turnover_multiplier,avg_turnover,avg_period_cost,total_cost_arithmetic,annual_return_drag,final_nav_drag
8.005655583866053,7.005655583866053,0.42741641853152257,0.2874237878144528,1.3826845076165921,-0.18027759485430261,0.6013289036544851,0,1.0,0.7690033222591363,0.0,0.0,0.0,0.0
7.130562542856774,6.130562542856774,0.3994265237507906,0.28730239430189103,1.285845614508194,-0.1833872056441216,0.6013289036544851,5,1.0,0.7690033222591363,0.0003845016611295681,0.115735,0.027989894780731994,0.8750930410092792
6.350831646773681,5.350831646773681,0.3719746219479705,0.28718205322936774,1.1907938469777593,-0.1864861694849943,0.5980066445182725,10,1.0,0.7690033222591363,0.0007690033222591362,0.23147,0.05544179658355208,1.654823937092372
5.037138520052821,4.037138520052821,0.31864445543324904,0.2869445336894247,1.0059242172066056,-0.19958566885575646,0.5880398671096345,20,1.0,0.7690033222591363,0.0015380066445182725,0.46294,0.10877196309827353,2.9685170638132323
3.9944468894285747,2.9944468894285747,0.26734708407136454,0.28671123967020434,0.8278262280347922,-0.21512939077775006,0.574750830564784,30,1.0,0.7690033222591363,0.0023070099667774086,0.69441,0.16006933446015803,4.011208694437478
2.5104988360824017,1.5104988360824017,0.1705497026211802,0.28625736933138995,0.49099068767892856,-0.2817264855743923,0.5514950166112956,50,1.0,0.7690033222591363,0.0038450166112956813,1.15735,0.2568667159103424,5.495156747783652
0.7836095840113858,-0.2163904159886142,-0.04085808335434571,0.28519734349376497,-0.2484528168681726,-0.5579192183377755,0.4983388704318937,100,1.0,0.7690033222591363,0.007690033222591363,2.3147,0.4682745018858683,7.222045999854667
