scenario,description,max_turnover,buffer_multiplier,cost_bps,periods,avg_turnover,avg_baseline_overlap,avg_similarity,avg_rank,avg_retained_outside_candidate_count,gross_final_nav,gross_annual_return,gross_sharpe_ratio,gross_max_drawdown,net_final_nav,net_annual_return,net_sharpe_ratio,net_max_drawdown,annual_return_drag
tc30_buf1p5,"max_turnover=30%, buffer=1.5x",0.3,1.5,100,301,0.2990033222591362,0.46232558139534874,0.23885774555129857,913.9155840800029,49.22591362126246,4.5840154431315545,0.2975502379196471,0.9586654018844685,-0.22313918737883354,1.8612022357665123,0.11212998502320914,0.2949721942597154,-0.35137920015570734,0.18542025289643793
tc30_buf2,"max_turnover=30%, buffer=2x",0.3,2.0,0,301,0.2990033222591362,0.46734219269102983,0.25033145285546843,838.4116027383469,44.69435215946844,4.864417665859117,0.3107968003801451,0.9949661875961038,-0.2089656309781056,4.864417665859117,0.3107968003801451,0.9949661875961038,-0.2089656309781056,0.0
tc30_buf2,"max_turnover=30%, buffer=2x",0.3,2.0,5,301,0.2990033222591362,0.46734219269102983,0.25033145285546843,838.4116027383469,44.69435215946844,4.864417665859117,0.3107968003801451,0.9949661875961038,-0.2089656309781056,4.650355342600337,0.3007436529911587,0.959457767245965,-0.2099143740187568,0.010053147388986439
tc30_buf2,"max_turnover=30%, buffer=2x",0.3,2.0,10,301,0.2990033222591362,0.46734219269102983,0.25033145285546843,838.4116027383469,44.69435215946844,4.864417665859117,0.3107968003801451,0.9949661875961038,-0.2089656309781056,4.445682973881496,0.2907661171612903,0.9242088683298254,-0.21086212125274362,0.020030683218854817
tc30_buf2,"max_turnover=30%, buffer=2x",0.3,2.0,20,301,0.2990033222591362,0.46734219269102983,0.25033145285546843,838.4116027383469,44.69435215946844,4.864417665859117,0.3107968003801451,0.9949661875961038,-0.2089656309781056,4.062883682709619,0.2710356543222807,0.8544821368409224,-0.21466668330672678,0.039761146057864405
tc30_buf2,"max_turnover=30%, buffer=2x",0.3,2.0,50,301,0.2990033222591362,0.46734219269102983,0.25033145285546843,838.4116027383469,44.69435215946844,4.864417665859117,0.3107968003801451,0.9949661875961038,-0.2089656309781056,3.10064195372844,0.2136017887455377,0.6513378812058527,-0.2438282744093654,0.09719501163460742
tc30_buf2,"max_turnover=30%, buffer=2x",0.3,2.0,100,301,0.2990033222591362,0.46734219269102983,0.25033145285546843,838.4116027383469,44.69435215946844,4.864417665859117,0.3107968003801451,0.9949661875961038,-0.2089656309781056,1.975051163705101,0.1234836104014625,0.33202918895045685,-0.3380487968159972,0.18731318997868263
tc30_buf3,"max_turnover=30%, buffer=3x",0.3,3.0,0,301,0.2990033222591362,0.4726910299003321,0.2655152776454984,734.380581227558,37.24252491694352,5.167217414462993,0.32440869892254587,1.0430709915423768,-0.2079313477279584,5.167217414462993,0.32440869892254587,1.0430709915423768,-0.2079313477279584,0.0
tc30_buf3,"max_turnover=30%, buffer=3x",0.3,3.0,5,301,0.2990033222591362,0.4726910299003321,0.2655152776454984,734.380581227558,37.24252491694352,5.167217414462993,0.32440869892254587,1.0430709915423768,-0.2079313477279584,4.939830162688469,0.31425115516773783,1.0072027753147899,-0.2092372812602007,0.01015754375480804
tc30_buf3,"max_turnover=30%, buffer=3x",0.3,3.0,10,301,0.2990033222591362,0.4726910299003321,0.2655152776454984,734.380581227558,37.24252491694352,5.167217414462993,0.32440869892254587,1.0430709915423768,-0.2079313477279584,4.722417370335945,0.30417000815619755,0.9715967367866448,-0.21054125706717708,0.020238690766348322
