date,SIZE,MIDCAP,BETA,RESVOL,HISTVOL,MOMENTUM,RESMOM,BTOP,EYIELD,CFP,SP,LP,EGRO,SGRO,MLEV,BLEV,LIQUIDITY,STOM,STOQ,ROE,ROA,CAPX,AGRO,TOPSI,SEASON
2020-01-16,-5.5093662727427606e-05,-0.00046098052327213184,0.0021828691753487573,0.016240401844055355,-0.018326342035704015,-0.001207679602333268,0.004910579146804713,-0.0029802295277788094,5.488682522112912e-05,0.00027019891469978025,-0.0006205340972849142,5.488682522097538e-05,-0.0006147272902941378,-0.0004330097419987732,0.006746645989915918,0.00100664052572945,0.001958810965745204,-0.00328333169194561,-0.0010520027452226082,-0.0022850578559543647,0.004227604130885606,0.0005230602711791288,0.0006334463508878777,-0.0043787147913013046,0.002526931409626974
2020-01-17,0.0002621476619764024,-0.00034254905497496164,0.006153430250887325,-0.00941521789576062,0.003743950120400556,-0.00138053868085376,-0.00023480193857029966,-0.002538186605490942,-0.0006884639504351126,-1.0685188647702645e-05,-7.01209817937644e-05,-0.0006884639504350534,-3.7919501950991914e-05,0.0003760485987829274,0.004680914381401423,-0.0033538097199027075,-0.0016447152092771823,-0.0022651366426323255,0.001722411138178928,0.0014394999359809665,-0.0010470019992370955,0.0016908515753763674,0.0002793735444187805,0.006468478808817388,7.025932462780465e-05
2020-01-20,-0.001944196133724025,-0.0006622965518509955,0.0023381052936378914,-0.05857523355781478,0.05590507323125966,-0.0012642250195161575,0.03721991231198579,-0.0005004200339066621,-0.0012359539458274061,-0.0002608494623186354,-0.0013436797412608988,-0.0012359539458275924,-0.00023190247112211992,-4.311543574156568e-06,0.0010821255089751049,-0.000765743811327272,0.004659500542275336,-0.007101463148054968,-0.00018509706261052127,0.0006234516622536248,0.0005397708201104509,0.00017259745669846073,0.0004249691003541233,-0.03357434648513039,-0.0034569080339160113
2020-01-21,0.002546411064184062,0.000936818729743952,0.008782423054817636,-0.06619257524685766,0.061717888526707815,-0.0016374308291175464,0.03934675529324257,-0.001982813809658234,0.0007549141357843655,0.00046305079392262253,-0.0001351539054937033,0.000754914135784146,0.00042424493885242213,-0.0002880082315691569,0.0016013386911330864,-0.0009953788543665969,-0.0060177647740555645,0.007678541783039543,-0.0014296284393221607,-0.0001363953953103697,-0.0014142638235082811,0.0014852294964783118,0.001133870619581227,-0.034089735181889035,0.004013336888912988
2020-01-22,-0.00042483744763653197,0.0008378361126913582,-0.0022686425029109732,0.09314616034361954,-0.09740322398457577,-0.0027840410462490347,-0.010152063772199406,-0.0011871597244975745,-0.00026042516378238707,0.00015961086910976235,0.00020853070841741475,-0.0002604251637823155,0.0007738908480017254,-0.0007302968873595711,0.0020047662941824495,-0.001341874514056399,0.011987893494324624,-0.008765696614661972,-0.003345954353503043,0.0006936793887934151,-0.0010654841998404088,2.2416526758408265e-05,-0.0003160873146723638,0.012603022673788494,-0.0008413125311849617
2020-01-23,0.002455306811432684,0.00043785467082163,-0.0034474853244252706,0.215400363811414,-0.21844975293678928,-0.007155016882731291,-0.027258998727223056,-0.00034532121919987147,-0.0011769757581390316,-0.00044885434575083085,0.0011287477154729125,-0.0011769757581343737,-0.00032985288126493315,8.50514956934695e-05,-0.0022607624736264366,-0.0016662197629230902,0.018454307169955986,-0.015212978224486733,0.0007713588023933333,0.00499870376043452,-0.003692014212068822,-0.0007513273831704241,-0.002132703566545673,0.03476200356901005,-0.002502700773016899
2020-02-03,0.007183416429110549,-0.00024453256811265593,-8.194626260686248e-05,-0.077416227732725,0.06640487627548898,-0.00663520804930737,0.04938284620969013,0.0007121044873643379,-0.001935682073082341,0.0008064287578473834,-0.00035367890697811475,-0.0019356820730814788,-0.00043309477915443213,-1.4729949822199028e-06,2.3185616581664258e-05,0.0007555887365525078,0.029911640095461375,0.0011907898801714655,-0.007296653783757999,0.005154408930606004,-0.0016056894204486217,0.0011772915475213963,0.00015705014072337717,-0.03117014965456631,-0.0014026664645726869
2020-02-04,-0.0011625570198937605,-0.0013524249931950734,-9.853023358101538e-05,0.08309492517631564,-0.0788373177422693,-0.002722492070579468,0.009204886578946038,-0.001699577798780417,-8.021178079778635e-05,0.00011677731200268115,0.0006762361354027807,-8.02117807986535e-05,-0.0010564881186476249,0.0006221738002012259,0.0023655192915776175,-0.002482411441539659,0.003532169137946641,0.004705873521722826,-0.004888652091499653,-0.0016911345320859681,7.221605790828435e-06,-0.00014122544559272686,-0.00214874665323921,-0.010658430953882867,-0.0010241441043727262
2020-02-05,0.0008617367683688849,-0.0017019945088138171,0.0010983432374034232,-0.01657504330938339,0.018790266478472862,-0.007860456895143952,0.004362052215176942,-0.0007279229460994674,-0.0002873907356146928,-0.0010693531099884804,0.0005051827525169667,-0.000287390735614732,-2.9830087156233413e-05,-0.0003922364322758191,0.0005610481567190277,-0.0012742903353679072,0.002496327718008675,-0.0016074980489706235,0.0006919594765807483,-0.000966914896962059,5.526250820071971e-05,0.0006667433925671668,-0.000788081350325522,0.0034948184636308353,-0.0007622854129327608
2020-02-06,-0.0006868357863561835,-0.0008386544933660732,0.0059469216224620255,-0.07508359274390379,0.07489028151160412,-0.004820662332734063,-0.006935807617342824,-0.002459225969341177,-0.001195493502271342,-0.0006922232557859728,-0.0009037144916422418,-0.0011954935022714566,0.00023462807248550183,-0.0004575732526382464,0.004611608227623217,8.126493342726598e-05,-0.012441228236100383,0.008734763423188572,0.0018159124382180248,-0.0004121461138374915,0.002425341461842835,0.00018750351674016598,0.0005938226573758982,0.009836797086982988,-0.0001762485755882554
2020-02-07,-0.0028962781522560363,-0.0010512715596123446,-0.0010830345125389682,-0.07322917983460454,0.07829579917026036,0.0023951548114569676,0.059808299892224866,-0.001144265057813968,0.00020827023873549932,0.0006502828270090081,0.0021634186853893805,0.00020827023873452646,0.0005613826510530799,0.0006635915912900275,-0.00017720024700229717,0.001001094209015974,-0.017981206109539256,0.01793647238707935,-0.00661078050636981,-0.0001314020274015461,8.222905732008004e-05,0.0007772564406886706,0.00023768209419269644,-0.06263978459663705,-0.0018948621122570942
2020-02-10,0.0024781916057959666,0.0004309923401308723,0.002408276998354009,0.037354461980188304,-0.03628797640590726,0.004151391471725369,0.019712004954193826,0.0006153800972507698,-0.0006382896274259942,0.0006411338842105437,0.0003166554758561893,-0.000638289627425924,0.0009675205362813275,4.950538102112707e-06,0.00018203621842894412,-0.0004047437932712073,-0.010559784935570169,-0.0004319213706461941,0.004833327644487602,0.0012526500079800588,0.000703363066830778,9.44475529440402e-05,0.0015189333745991326,-0.021982337277678152,-0.004280129507612244
2020-02-11,0.0013674190340388884,-0.0011114128782114276,0.004067986557843046,-0.055144832015150635,0.05424925665992808,-0.002458428589404254,0.008248505233912457,-0.003314336734176169,-0.0006291667255791289,2.3764943910859768e-05,-0.0008760595118935269,-0.0006291667255787245,0.00011530923867180414,0.0007047591866200616,0.004099556445787982,-0.0015455927014046945,0.0008775420399875441,0.002568598874522312,-0.0016213700283087156,0.0005168196775817662,-0.0007085857435672353,-0.0003778940557410243,-0.0001831215803883579,-0.006754156274591423,0.0027555784582657945
2020-02-12,0.0010305151658225866,-0.0008032893389025324,1.4419393186290162e-05,-0.04000572542696026,0.041920042392260756,0.0012717331045839454,0.03718404491175571,-0.0021529806171098663,-0.0004195691910946799,0.0005331836493072868,0.0001983372014137662,-0.0004195691910941385,0.0013730062010216823,0.0004892295294488227,0.006445203892265736,-0.0017448233557906443,-0.0016226340259527928,0.00032156600116468116,-0.0002812614844966586,-6.366745422735785e-05,0.00024837107532218333,0.0006510376457742725,0.00016167063397692902,-0.037205006663684696,-0.0001066343712433712
2020-02-13,0.000852681598471532,-0.00021582033418858867,0.0038871816040011277,-0.009612335058297882,0.008048546111747868,0.0008153784169803347,0.005451108531245496,-0.001798087863763048,0.0009365711356578948,0.0008209745790086533,-0.00034114055117017594,0.0009365711356578974,-0.0003887344355978637,-0.00044081198386867505,0.002929869703966864,-0.0015457591476554034,-0.0022083087735739106,-0.0035445033003548413,0.003389354942864922,-0.00042276224324070094,-0.00041073095353461465,-3.16907918270784e-05,0.0011830231391483563,-0.003689489712976068,-0.0013279228086446207
2020-02-14,-0.000359364232654298,-0.0012674102301142008,0.00412079712937507,-0.03063454304775674,0.03304124854144706,0.0016818502341574343,-0.0015214530651217555,-0.001962253182444663,-0.0007837430771829001,-0.0008587937705831906,-0.0002555238193166661,-0.00078374307718233,-7.868905906963778e-05,-0.0009963936925897743,0.0017305111562286731,-0.0008434333582001511,-0.00010964136455659214,0.0015387636304933336,-0.0018076209366571685,0.000429654583619631,0.00016082801659626488,0.00010757040809786147,-0.00022274721420965669,0.0006423081192652983,-0.0018556050484711006
2020-02-17,-0.0025334067862017346,-0.0014540343950379757,0.0037490660068431147,-0.02399659697337921,0.02737626641388451,-0.0023844996295411037,0.0027867403957330273,-0.0006351231388337473,-0.0010799286164934413,-0.0009683107434208625,0.0002779422119419088,-0.0010799286164934908,0.0004589798233494653,-0.00045776469686139204,-0.00015963538354482956,-0.0020603280867704833,-0.007012375850956501,0.007818364663058259,0.0015772195388661589,-0.0008384954165617364,0.00045351953420936304,-0.00036222409061575776,0.00046727249082333474,0.0013104575963712884,-0.0018751559864514321
2020-02-18,-0.0018464098157112718,0.0005455649191136445,0.00492323458139805,-0.0160624075808246,0.016659313629873145,0.0022273809161933262,0.05600664174236886,0.0005304539217532295,-0.000261938153664509,0.0002767015460891533,-0.0012104541175939675,-0.00026193815366399534,0.0002834985729366238,-0.0006259529593001746,0.002330033438621892,-0.0008143007183474024,-0.0017263983570518524,-0.007884229226736313,0.0034928418481189696,-0.00014210174644618814,0.0003792796008900227,0.002064929646275625,0.0009660220216468044,-0.05729725543789999,-0.00297913079361973
2020-02-19,0.0020027608469416237,0.0016189632797017,0.004370703534156577,-0.026613634458392186,0.027067327401353442,0.002440480844162792,-0.022057188130182606,0.0019202362648123813,-0.00022079229906092856,0.0004175082545474869,-0.0009818220560290478,-0.00022079229906087219,0.0003439568084832726,-0.0016703024673294636,-0.002443940138757072,-0.0002890414062379253,0.00033294603862464616,-0.007726480059064762,0.003845806436469016,-0.00030265966608263885,0.0006894664648175071,0.0010380598429146277,0.0004078326007636701,0.022642827420002624,-0.0015645204204261212
2020-02-20,0.0010144049671433233,-0.00117681225532526,0.0032448174761625873,-0.0035177062911670807,0.004299904689665695,-0.0010326585971300003,0.009480624214168867,-0.0013182377108991133,-0.0011353268627907012,-0.0008288345571224662,0.0013809363274381963,-0.0011353268627906905,-2.6783035213002895e-06,0.0005213766716077265,-5.208276581294389e-05,-0.0031336578466055454,-0.0034789240261646026,0.00302602687520725,-5.635844734049178e-05,0.0009056062065243872,-0.0015524724407494112,-0.0006956120875218488,0.0005141966531966828,-0.006004226681461385,0.0008173475093398593
2020-02-21,-0.0007724534369957816,-0.001593916590750229,0.008686392473112705,0.01680444428951506,-0.017879569303324398,-0.0053782933632284015,0.027550649515687038,-0.002214351487666306,-0.0009252013483583537,-0.0010533330861901566,0.0005734693481849831,-0.0009252013483580837,0.00013013523603025572,0.0006836931465153139,-0.0010749475538375563,-0.0014159479630158913,-0.00334568809999699,0.006753308548548763,-0.001615676900600076,-0.0010313245078488033,0.0006645008319150804,0.00045171869524093604,3.571133564295875e-05,-0.01983925498029636,0.0013126397640398034
2020-02-24,0.0019690491166732146,-0.0009438046869211177,-0.004652370850489687,0.024716241278678244,-0.026648881139233277,-0.009004573105969641,-0.04700908823018922,0.0010736242519174763,-0.0018794093531353273,0.00022992570335706345,-1.1945328779511766e-05,-0.001879409353135416,0.0003225155903686544,0.00016060060367041699,0.004035193303583407,-0.0023416033591956405,0.0027256115142865094,0.005067204983756942,-0.0075163265297960805,0.0006315341096559818,-0.0021314814748691875,0.0016344962358516733,-0.0012917130804571617,0.058755833556039555,0.003497425596624151
2020-02-25,-0.004818521513137627,0.0012499399914652105,-0.005159367214299736,-0.0012164748929163695,0.005617966742581987,0.003379903194167537,-0.026203253914620417,0.005048412948984874,0.0025115572138735016,-0.0005327527589519913,0.0011536926432602172,0.0025115572138735107,0.0003645909300072381,0.0006807797108565775,-0.003574810220516188,0.003681050042126217,-0.010424199389587536,-0.001351681084976478,0.0003354124459492281,-0.00037195257526807573,-0.002322493366217516,-0.0008596415432739766,-0.0012019059405946346,0.014255099058770251,0.00034211301899413977
2020-02-26,-0.0025174178891771287,-0.0005767096929413339,-0.0013109020637711245,-0.026401739599385812,0.024616496229157278,0.001144582457739295,-0.022810769805419923,-0.0021836148171189215,-0.0005607531015084396,-0.0004436184115881149,-0.00026363170016501815,-0.0005607531015084214,-0.00018205361487456495,-0.00026196355911419037,0.00045621096048247667,-0.0011159533571701641,-0.009447125012769463,0.0008864505294193494,0.00017608648575606576,0.0022919769710191508,0.00042889045510417204,-0.0006244185219872588,0.0020150668166518896,0.023358221284233045,-0.0002818612022168044
2020-02-27,-0.0007495559565284234,0.0009257012761990418,-0.008545161686659522,0.06852304941052038,-0.07377139245819093,-0.0014470608116781529,0.006161890580365166,0.0021687030047711497,3.4636185078073864e-05,6.06954197869266e-06,0.0015827281109877516,3.463618507752488e-05,0.0011240850200342543,-0.0005287679873736726,0.0011862731502821824,0.0011589055806971393,-0.001360812807572785,0.012499497619496522,-0.01416019545744968,4.201960559687167e-05,0.0011079233537211062,0.0008173568400422641,0.00030977717315744873,-0.0046304920498013305,0.003879863135723969
2020-02-28,-0.0023225397685241143,-0.00015906539636704523,0.005701560281174032,-0.016367091769761397,0.015606858445666809,-0.0023703845377518826,-0.004665553539078917,-0.0024538271907459074,0.0019621560584158213,-0.0010412848821049982,0.002284817557507062,0.0019621560584158607,0.0015265616401628438,0.000501049271467121,0.0026150497816019407,-0.0005702638635337183,0.004441998793019074,-0.008903800738261391,0.004756250355046552,-0.0005222554257396857,0.0003606814197394897,-0.0003695141482151015,0.0006712387208584444,0.0070607773672591205,-0.0008921722098439221
2020-03-02,-0.001386491907196846,-0.0008488595625463062,0.0016779435412311477,-0.006422632170988081,0.008203186517508454,-0.0005753595406594837,0.018778347392941055,0.0005308241049219077,-0.0005545212293970489,-0.0004440550568119584,-0.0005588712881385711,-0.0005545212293970044,-0.0006168774513487414,0.00019075170928218492,-0.0003896172277808198,0.0014588350206471798,-0.0025190110305854745,0.0015208733771301503,-5.452414627326302e-05,-0.0007640179370154076,0.001167913110268637,-0.0001649760862001809,0.0005008726503658862,-0.017484052569196128,0.0004173958630088631
2020-03-03,-0.004321457257544274,8.681505033915442e-05,-0.0019411538975636522,-0.026370075782537684,0.026389033325140986,-0.0013959842737567326,-0.013934822679780825,0.001817263048662001,0.0016032221840060524,-0.0007462124641237245,-4.243155707326385e-05,0.0016032221840063814,0.00023574889685375593,-0.0008822902380696865,-0.00019551707015740094,-0.00014791578864568073,0.00011021736493938537,-0.012249100188412885,0.009576349778419745,0.0019124270273460468,-0.0016400300453104297,-0.0015882049822615791,2.5596163674506013e-05,0.012969730649853888,0.002620517847825938
2020-03-04,-0.0008728217125521269,0.0013561786747534749,-0.004878207976294556,-0.014808003116815304,0.020358439915839827,-0.0007095276964026162,-0.013645205074640279,0.002663060387824975,-0.0003935788987228541,-1.871584658423158e-05,0.0005211442405234156,-0.000393578898722832,0.0001580541526659351,-8.10978259731664e-05,-0.004351885998067491,0.0037906221906286552,-0.0006414257594966615,-0.0033008866001172,0.0003332193116667577,0.001076656844205852,0.0011225346941009786,0.0005368179925389938,0.00022419862846102058,0.010078573691642846,0.0013217145376603746
2020-03-05,-0.005497091710870854,4.381147133059037e-05,-0.004498653490511608,0.028194236080672563,-0.029295400163980106,-0.0009559590785659847,-0.011836573492028891,-0.00015518501023723284,-0.0016115040126195757,-0.0006058743374902642,0.0005789565882611718,-0.0016115040126195182,-0.00034103405282256787,-4.7154037175804674e-05,-0.0009714607076196189,-0.0007775251148572779,-0.003921133293530873,0.007239103330277654,-0.005182715008526457,-0.0016670930296103137,0.0016147560901621763,0.00023051683632268035,-0.0003048731847584303,0.012360929427120113,0.0005481201186090832
2020-03-06,-0.0030074983814174453,0.001287266217387652,-0.014517538395446507,0.05880938365048191,-0.059880875452938735,0.00041916541192846664,-0.09576671354710696,-0.000835420510307471,2.7108000525257316e-05,0.0002949501464795616,-0.0005110871116348319,2.7108000524782707e-05,-0.0007525257491679434,-1.6231624524883733e-05,0.0016766023856683286,-0.0013216019643750654,0.007075938115416322,-0.00015339983866343118,-0.009852027096059956,-0.0012370090883877176,-0.0006606665050025218,0.0017438637432662222,-0.0013004105932111969,0.09055929631364754,0.0030318180119719034
2020-03-09,0.003504685892741986,0.0005901184571749156,0.013795228333423363,-0.06082852164824593,0.056516014895705804,-5.270319146311598e-05,0.025964616403421317,-0.0035744824353132923,-0.0003337428291972375,-0.00046276403817250796,-0.0005618309261407116,-0.0003337428291972544,0.00041871400173199187,8.448583216753806e-06,0.002049522116458794,-0.0004156305443279998,-0.00830598348642695,0.005820196986124082,0.0010283028029547483,-0.0005525770687994734,-0.00035764193017705703,-0.0009990909446731954,0.0009012416868556109,-0.023472735698827324,-0.001353895033631672
2020-03-10,-0.0034023776326278787,0.0007195709374027012,-0.005654415939949506,0.003923543306933991,-0.0014777527859624357,0.0005648797130242908,-0.0057682531719879,-0.00017706261185113355,-0.00035839131493028444,-0.00014674983385809702,-0.000922922763103551,-0.0003583913149302704,-0.00017915682475483838,3.4153838404978265e-05,3.069929238331595e-05,0.00039203957035108104,-0.00047803032306290255,-0.004679453971016151,0.0006612608886267803,-0.00041594772353763514,-0.001563886248827756,0.0014272461867157352,0.0002489475452874167,0.0011107667741693578,0.002195817298134828
2020-03-11,0.0003866979526104316,0.0007918552762759683,0.005970543977329937,0.009729199732045741,-0.01338981822579474,-0.001173596637977236,0.0074898596822856375,-0.0013783543254139172,0.000796206000420482,0.00048032589568687567,-0.0015666285865697357,0.0007962060004204431,-0.0009586815644060619,0.000522661345510447,0.0029409300243298056,-0.0009551165428415377,-0.0013340133888176866,0.004548466814466694,-0.004087326416806449,0.00014799077702411066,-0.0032156232003740844,-7.044169299185384e-05,-0.00011215010278549324,-0.006830090819903581,0.0003398646804263336
2020-03-12,0.0011105733042159022,-1.4166306888332986e-05,0.007909711705097612,-0.022595829798307134,0.016464574126050575,-0.0024821639954424124,0.02509228616543057,-0.0015602416229102808,-0.0009403908479331276,6.129922854294863e-05,-0.002078020391383269,-0.0009403908479331315,0.0007164515960104501,-0.0001106148630646938,0.004245390490183983,-0.0009193979877019276,-0.0013451303110482474,0.0013427409698845928,-0.004561587632522495,4.933778386465247e-05,-0.0021240610461490134,-0.0008898420466389997,-0.00047266122634077575,-0.018456019364610547,-0.001445160114486439
2020-03-13,-0.007196611366309301,0.0019473821498330632,-0.01501827070888001,0.056629442461653016,-0.05655436662583709,-0.0007183630574998354,-0.07588407813496306,0.0034310516217927584,0.0010108047395449816,9.586106708278069e-05,0.00013062009660178743,0.0010108047395448318,0.00042006494208924044,-0.0006075648439061188,-0.0007926654406670122,0.0008617442592400218,-0.007388497842351632,0.0030571643241600202,0.0005080122899997196,-0.0007678781661066492,0.00027050231984964806,-0.000346362706648107,-0.0005758408991370441,0.07317986729912562,0.0021924765214782443
2020-03-16,-0.0009122467681973729,-0.00025105660808061997,0.0067910446072334115,-0.025831946359769237,0.016300819399618964,0.0011804483165779036,0.003178597897088071,-0.0019992788820675806,-6.797782371942365e-05,-0.00077709031912808,-0.000134196577562484,-6.797782371958538e-05,0.00023592779226230595,0.0003423722595654967,0.0024456276496304776,0.0006626090371675325,-0.004965882699028923,0.004472454215972724,-0.0007868053974154176,-0.0007677571232510795,0.0004468162377896649,-0.0005602798710301124,0.0003489768205482411,0.001964557762007289,0.00018531072863557974
2020-03-17,-0.0028134906105164044,1.8120328346057726e-05,-0.001819097379882735,0.007231866079905323,-0.007983941247430095,-0.0006590901295155938,0.007472360579020403,-0.0017122242727740738,-0.00019459314182524758,0.00025053878756111747,0.0006742894632747442,-0.00019459314182523316,0.0005825297942189566,-0.0007059839436003664,-0.0017561762421757449,0.0021639392544600096,-0.003341076277794333,-0.001472832445360002,0.0022073152961057745,-0.000617408835366489,0.0026590791955988665,0.0014939731365761308,0.0014674027066724452,-0.004615170157871238,-0.0007198499112215584
2020-03-18,-0.003063598857917127,-0.0005623323219339721,0.01120292718682904,-0.02960011914540608,0.023614130696755727,-0.0005985711813416583,0.03544654745026282,-0.002691652653467594,-0.0005511647828513676,0.0003043529754400858,0.0012133341682866005,-0.0005511647828513902,0.0008497820188177544,-0.0009332529991826207,0.0010578733012762873,-0.0015852011259372893,-0.0011996522518952766,0.0044943477568712585,-0.0005281949979254096,-0.0006380716612434375,0.00028983036030006754,-0.0008210728164999299,-0.00012659720692325088,-0.03001305933663173,-0.0014861236025706952
2020-03-19,-0.0027246922223772593,0.001685875330087727,-0.0029064234193111383,0.008998044127514915,-0.008093166157647156,-0.0007227078608473135,0.004477470324874476,-0.0014431957021026178,-0.00025319290250118247,0.0002345142460337385,0.00048778868989166995,-0.000253192902501215,0.00011290123717817335,-0.0002802456811525599,0.002617563109007432,-0.0027610101763939224,-0.006702398588290365,0.0010644970725047275,0.0011813887419710432,0.001751240243309998,0.0004187752892147065,0.0004055506025292033,-0.0007244017986116274,-0.0059220386265738025,0.0014642345186280064
2020-03-20,-0.002847000828671546,0.002435720712545974,-0.0045069869703543855,0.010733601792592626,-0.011494200287326485,-0.008362810976742442,-0.0033749517046494752,-0.0015056156273142499,0.0005638523005358923,0.0008895210323380061,-0.0001524970088629516,0.0005638523005358943,0.000494616636698522,0.0005439617268246251,0.001380582821036361,-0.003402361837558846,-0.0050955554366543185,-0.0032257331209651677,0.0002021607388761793,-0.00038717564027447604,0.0009591978733560098,-0.0010067707365160586,-0.001252385431320021,0.006856132890187174,0.0009715221221610065
2020-03-23,-0.00013607963226302177,0.0020158249458820526,0.0010537153877309782,-0.020746018222460843,0.022774139566964776,0.0010583434718684553,0.028719255102082116,-0.0012431002391963051,-0.00018823390177777019,-0.0002690209289800172,0.0006833806093768822,-0.00018823390177782575,0.00019190583280558572,0.00016741502155662066,0.0032601614104690157,-0.0021826898820389387,-0.007562773297181282,0.0015198424801506649,0.0012607720718354632,0.0003906056976513879,0.0010917586899566636,-0.00034753153473660004,-0.0006212412235373516,-0.03043969057988905,-0.001481143223634714
