date,SIZE,MIDCAP,BETA,RESVOL,HISTVOL,MOMENTUM,RESMOM,BTOP,EYIELD,CFP,SP,LP,EGRO,SGRO,MLEV,BLEV,LIQUIDITY,STOM,STOQ,ROE,ROA,CAPX,AGRO,TOPSI,SEASON
2020-01-02,0.9994148882298081,0.9989092486046152,1.0061975901033555,0.9656850053958745,1.03674379796924,1.0000137636673136,1.091261680314611,0.9980529198536533,1.0002707162387574,0.9998482908140138,1.0005924761179747,1.0002707162387567,1.0000450778311227,0.9998004368409245,1.002037950382609,0.9981554143055198,0.9983401698044082,0.9974874063862019,1.0028165075432165,0.9991386115652516,0.9988854736459879,0.999018307830096,0.999975372447851,0.9072454788482303,0.9993325953131424
2020-01-03,0.9989259805508013,0.9968990230624826,1.0074444388618742,0.8237051311177784,1.191970998835752,0.9994585321423816,1.1161465269657098,0.9967321455648319,1.0000081919155683,0.9997217013564764,1.0012039345081056,1.0000081919155681,0.999565237649946,1.0008255833621138,1.0018629699113761,0.9976261613695486,1.0025286526364492,0.9965524630615388,0.9986339406779262,0.9980946250102459,0.9982991868646062,1.0002182497622725,0.9999427950690103,0.8855156259046014,1.000333437077094
2020-01-06,0.9971031789457369,0.9958132595453327,1.0086843609767915,0.72186127133434,1.343253281465373,0.9987862084271945,1.123848725915085,0.9978600916554207,1.0002518270391507,0.9994545678877428,1.0006240867220633,1.000251827039152,0.9989409315317459,1.0010419472351741,1.0020335244964935,0.9981808465505642,0.9970978276584123,0.9955819797472879,1.0032355715116477,0.9984268824592991,1.0006195636719708,0.9997649575229592,0.9990157010788072,0.8796862814597992,1.0010278763889913
2020-01-07,0.9966458993123918,0.9953065272594199,1.0082379733356874,0.7180486113635418,1.3491358782846856,0.9975853957764556,1.1393904866695697,0.9947768633268912,0.998816156480047,0.9992631261699223,1.0005193312499667,0.9988161564800483,0.9991801252236971,1.0023058260313313,1.0073645814752896,0.9955014512469633,0.9983680741406866,0.990495533483273,1.0029556432968947,0.998390540433585,1.0004801966402568,1.0007844089806577,0.9991967639252293,0.8673637605057731,1.0043937298283758
2020-01-08,0.9951901041278611,0.9958807252324999,1.0115917672345596,0.6186810802162249,1.53593070862919,0.9999807989031638,1.1384554731747398,0.9920141205340184,0.998856227332517,0.9993574514850577,1.0006104628783958,0.9988562273325183,0.998291059740522,1.0016690602506777,1.0102796263583498,0.9937234991090944,0.989203316099163,0.9938833962073403,1.0064827461188568,0.9983781302471986,1.0025542182784635,1.000561633057092,0.9998025312982314,0.8682213279128355,1.003139670554818
2020-01-09,0.9936531925066006,0.9957409234727127,1.0121007366406842,0.5956216387274131,1.591032847607312,1.0026174488749242,1.16248540726479,0.9901530779727552,0.9985960460516503,0.9995932394866582,1.0008729948632136,0.9985960460516513,0.9980598005470972,1.001779679543425,1.0126400708587882,0.9924595178572697,0.9854404658678892,0.99190724232178,1.0108399215892934,0.9989233034979631,1.0045109642708028,1.0011338593346872,1.0004513251173937,0.850287058077264,1.0015139753934745
2020-01-10,0.9937990495946462,0.9948992436022766,1.015912005608182,0.5825906669148965,1.6212141666296285,1.0014529096512232,1.1790103155351728,0.9882612167347923,0.9981689836316343,0.9996081562904835,1.0010591660031944,0.9981689836316352,0.9982959641139749,1.0016742132151866,1.0154768868982225,0.9912591821919486,0.9857185346288149,0.9960472833519383,1.0078867551145032,0.9998260157365347,1.005510570408991,1.0016756622107623,1.0020539061274267,0.842359721254642,1.0021441509686386
2020-01-13,0.9920071559045476,0.99465996148107,1.0117077416125038,0.5691594531219241,1.6608017548791874,1.00033299614219,1.1399398023047043,0.9871688293392871,0.9991121536218522,0.9998874339583497,1.0008438035430347,0.9991121536218531,0.998169741667282,1.0021552216886662,1.0189492366832047,0.9900883236329889,0.9833325734354663,0.9978580033962876,1.00735705356149,0.999554088086933,1.004420239747802,1.002770704620037,1.0021364557858,0.8693268084111917,1.0019440753624158
2020-01-14,0.992271465805999,0.993276446471571,1.0141221491961239,0.5185999679723365,1.8041598724294436,1.002863689941217,1.1444575400215735,0.9835845004734457,0.9991698801364137,0.9996303423805889,1.0011068366359774,0.9991698801364133,0.9980812153081241,1.0008686432385503,1.0210281591375745,0.9873729355321076,0.9804777491460797,0.9950660387208622,1.0117902152549267,0.9997153539884925,1.0050065104765564,1.002868294102973,1.00271341763341,0.8677716965646366,1.0018684219790193
2020-01-15,0.9926936184439937,0.9917409839911172,1.012813129666349,0.5159777436582426,1.810297916117225,1.0039233615977046,1.1316036686498352,0.9813157823809574,0.998078893013176,0.9989997244665318,1.001532776732663,0.9980788930131755,0.9984484889269652,1.0013473969247704,1.0251526889672136,0.9877104392096001,0.9783135859821281,1.0010082771740578,1.0084300098901688,0.9987013053558872,1.0074368065893564,1.0033045392850721,1.003439342530793,0.878843865436183,1.003396701341245
