final_nav,cumulative_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,win_rate,scenario,capital,participation_limit,periods,avg_fill_ratio,avg_unfilled_trade_weight,total_unfilled_trade_weight,avg_cash_weight,avg_actual_stock_count,avg_target_overlap_weight,avg_period_cost,total_cost_arithmetic,total_fixed_cost_arithmetic,total_impact_cost_arithmetic,avg_participation,p95_participation,max_participation
1.8152523818439246,0.8152523818439246,0.22249733087695578,0.3170491136083723,0.6071530328097171,-0.20894944784515368,0.5816993464052288,baseline,100000000,0.05,153,0.9405281857155895,0.09309553714914469,14.243617183819136,0.023888910980482753,106.2156862745098,0.9415232747003996,0.0019032069285702378,0.2911906600712464,0.22356431222148115,0.06762634784976525,0.017795335987596635,0.0319060411253522,0.05000000000000002
1.8336576977027994,0.8336576977027994,0.2266598954841721,0.3202903318876591,0.614005094456457,-0.21229262730846776,0.5816993464052288,baseline,100000000,0.1,153,0.9538871061283641,0.07230917844451197,11.063304302010332,0.013903522492793363,102.22875816993464,0.956909161343726,0.00195278335071221,0.2987758526589681,0.22712127644060845,0.07165457621835965,0.01986154654912663,0.039576809310353234,0.10000000000000002
1.8345968398428238,0.8345968398428238,0.22687154849152047,0.3200706737315038,0.6150877435796234,-0.21173051766788364,0.5816993464052288,baseline,100000000,0.2,153,0.9553684322535378,0.06999878045767122,10.709813410023695,0.012924149591677812,101.69934640522875,0.9585540467877038,0.0019591730908546236,0.29975348290075743,0.22749627957427593,0.07225720332648145,0.020331424907148187,0.04103879384783807,0.20000000000000004
1.5037734415235733,0.5037734415235733,0.14736339986589853,0.2892099224828401,0.4058069614567326,-0.2195399695560838,0.5751633986928104,baseline,300000000,0.05,153,0.8261152130743219,0.25909677552375376,39.641806655134324,0.1185683498868861,126.79738562091504,0.8111704545481453,0.0017799462823842379,0.2723317812047884,0.19254084348587547,0.07979093771891295,0.031440981596407326,0.044105126529199026,0.05000000000000002
1.6759017567657597,0.6759017567657597,0.19003508311666728,0.3090029814413571,0.517907893218949,-0.214861931688071,0.5751633986928104,baseline,300000000,0.1,153,0.9149146943606395,0.13157443302356686,20.13088825260573,0.04364020376375623,112.15686274509804,0.9124082740879065,0.0021124526533993796,0.3232052559701051,0.21659663220747954,0.10660862376262553,0.04610083066572234,0.07536501275538209,0.10000000000000003
1.7402972653987347,0.7402972653987347,0.2052502322425671,0.3197062021870866,0.5481602516425804,-0.21860566242666302,0.5816993464052288,baseline,300000000,0.2,153,0.9491403784584357,0.07975456969908087,12.202449163959374,0.0173862633499662,103.81699346405229,0.9514450980381763,0.002269719202877962,0.3472670380403282,0.22588619708443655,0.12138084095589169,0.056871632418415474,0.10661478904544153,0.20000000000000007
1.3604974243021164,0.3604974243021164,0.10929991417717488,0.2676760902108261,0.29625325935804336,-0.23415297063381812,0.5620915032679739,baseline,500000000,0.05,153,0.7248668697500251,0.39585950359197314,60.56650404957189,0.21705701596668422,138.86274509803923,0.6935417402206716,0.0015619615043449304,0.23898011016477433,0.16472097452501777,0.07425913563975658,0.03638854519168352,0.04560410244839835,0.05000000000000001
1.5205955646815115,0.5205955646815115,0.15167220287074112,0.2953391673766068,0.41197449004651904,-0.22669348544986367,0.5686274509803921,baseline,500000000,0.1,153,0.8556879148933362,0.2174208086971485,33.26538373066372,0.09209811021645853,122.59477124183006,0.8452536406151702,0.002050229828373757,0.3136851637411848,0.20056165294478037,0.11312351079640445,0.05879945636696193,0.08567136657909044,0.10000000000000002
1.6517602654927386,0.6517602654927386,0.18423115536767387,0.31314172557274256,0.49252827960113577,-0.21984725314476128,0.5751633986928104,baseline,500000000,0.2,153,0.928956151662393,0.1107183528671476,16.939907988673582,0.03278194670626247,109.22222222222223,0.9282653693671247,0.0023860564267295745,0.3650666332896249,0.22039442841828555,0.14467220487133942,0.08286613287658007,0.14071717920926413,0.20000000000000004
1.8874943151045445,0.8874943151045445,0.23867879629091115,0.32276607565642257,0.6465326192243487,-0.21322117215550263,0.5686274509803921,tc50_buf2,100000000,0.05,153,0.9363886867539811,0.06530476223375603,9.991628621764672,0.013866516885193875,104.55555555555556,0.9604904496331497,0.0012483258433571183,0.1909938540336391,0.1466779077816323,0.04431594625200681,0.017790519199923444,0.032126357497951286,0.05000000000000002
