final_nav,cumulative_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,win_rate,scenario,capital,participation_limit,periods,avg_fill_ratio,avg_unfilled_trade_weight,total_unfilled_trade_weight,avg_cash_weight,avg_actual_stock_count,avg_target_overlap_weight,avg_period_cost,total_cost_arithmetic,total_fixed_cost_arithmetic,total_impact_cost_arithmetic,avg_participation,p95_participation,max_participation
3.0083480449256794,2.0083480449256794,0.2073441118749737,0.2680674789752946,0.6615651870673874,-0.25278965330948955,0.5714285714285714,p_l10_s10_b2_e1_n100_tc50_buf4,100000000,0.05,301,0.9387022994290236,0.06386943522243306,19.22470000195235,0.015382298187913606,104.98006644518273,0.9604118086393779,0.0012538183684164973,0.3773993288933657,0.2911795837219023,0.08621974517146339,0.017419826067517335,0.029371667860632954,0.05000000000000002
2.9957552852002762,1.9957552852002762,0.20647800599911448,0.269084615730203,0.6558457662851291,-0.2538226167410753,0.5714285714285714,p_l10_s10_b2_e1_n100_tc50_buf4,100000000,0.1,301,0.9588143686350321,0.042690414953999556,12.849814901153866,0.008940702154896606,101.45182724252491,0.9742220777450761,0.0012862391976895238,0.3871579985045467,0.29533137372462537,0.0918266247799213,0.01994514722612283,0.03775139297748686,0.10000000000000002
3.000748718457966,2.000748718457966,0.20682180518432247,0.26918782325695784,0.6568714849168129,-0.2538750785756039,0.5714285714285714,p_l10_s10_b2_e1_n100_tc50_buf4,100000000,0.2,301,0.9613503103220805,0.04002559805637147,12.047705014967814,0.00839976920507019,100.92358803986711,0.9758249914031564,0.0012907944881304406,0.38852914092726265,0.2957985172330067,0.09273062369425601,0.020545031187183385,0.04029178344620806,0.20000000000000004
2.816385616252144,1.816385616252144,0.19380146040772628,0.25841728992624263,0.6338641677361389,-0.2306937709703848,0.5614617940199336,p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.05,301,0.8040831564979201,0.213995931091494,64.4127752585397,0.07490096903943587,122.50498338870432,0.8555708793869614,0.0012122274841310482,0.3648804727234455,0.2596273329241865,0.10525313979925899,0.030400033786610645,0.04253391925257461,0.05000000000000002
2.8467142986820537,1.8467142986820537,0.19599101553923082,0.26632763784300173,0.6232586932531627,-0.25232533429294746,0.5647840531561462,p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.1,301,0.9061364194414202,0.09894804102171571,29.78336034753643,0.02749513853351447,109.59136212624584,0.9368162791747924,0.0013976306530381958,0.4206868265644969,0.28395543938304635,0.13673138718145061,0.04480154314672057,0.06989346458765357,0.10000000000000003
2.81504291778551,1.8150429177855099,0.1937040743790106,0.26851195651617304,0.6096714518898914,-0.25544389730667805,0.5681063122923588,p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.2,301,0.9509691874144159,0.050907397412343215,15.323126621115307,0.011407072956703576,102.95348837209302,0.9688803786965525,0.0014906488693297141,0.44868530966824394,0.29376546502606476,0.15491984464217917,0.05626981736441751,0.09940942526470077,0.20000000000000007
2.54135973402988,1.54135973402988,0.1729989290342091,0.24551344730592303,0.5824484589474429,-0.20544657232916574,0.5514950166112956,p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.05,301,0.6970691947006059,0.3402438735887351,102.41340595020927,0.13953535261860708,136.35548172757476,0.7601273261468598,0.0011057414676222475,0.3328281817542965,0.23084954197910001,0.10197863977519651,0.03521451489694538,0.045361381873628336,0.05000000000000001
2.7679037712864294,1.7679037712864294,0.19026041347709644,0.2613039232223657,0.6133103992499847,-0.2388759756745783,0.5614617940199336,p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.1,301,0.8365158199674823,0.17670363323817206,53.18779360468979,0.05811587170493596,118.59468438538207,0.8826146599665491,0.0013799857998157427,0.41537572574453857,0.26770573667199443,0.1476699890725441,0.05688381393255305,0.08162229128753218,0.10000000000000002
2.7203354375935436,1.7203354375935436,0.1867357610931577,0.26715658358791733,0.5866812600617729,-0.2555761067896031,0.5581395348837209,p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.2,301,0.923061938466274,0.0806265771579282,24.26859972453639,0.020839589130243957,107.3421926910299,0.9493046367841388,0.0015694689867143637,0.4724101650010235,0.2877480178199155,0.18466214718110802,0.08059186633382212,0.129655036777321,0.20000000000000004
3.0823133763866757,2.0823133763866757,0.21237148530119554,0.26846749609974896,0.6793056438885827,-0.24398237153036229,0.5880398671096345,p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.05,301,0.9449478653003327,0.05709052119695004,17.18424688028196,0.011165180901167176,124.82059800664452,0.965907914435081,0.0012360586831551405,0.3720536636296973,0.29201993908801527,0.08003372454168198,0.015130363805094183,0.02657395030232086,0.05000000000000002
