scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s5_b2_x500_y50_baseline,100000000,0.2,2025,51,0.37047435758487146,0.05887200098554092,0.9488932492983972,3.9213706082175963
p_l20_s5_b2_x500_y50_baseline,300000000,0.05,2023,50,0.07000619683594755,0.04997390364478232,0.7215123125333662,19.48580743299
p_l20_s5_b2_x500_y50_baseline,300000000,0.05,2024,52,0.10862365534997043,0.05065804249790866,0.6922523987828542,22.15865369581522
p_l20_s5_b2_x500_y50_baseline,300000000,0.05,2025,51,0.3020842047053849,0.05726665715653796,0.8197715778379775,13.3512764978846
p_l20_s5_b2_x500_y50_baseline,300000000,0.1,2023,50,0.10270243442987681,0.07163977955900165,0.8802464062333734,8.73511555628343
p_l20_s5_b2_x500_y50_baseline,300000000,0.1,2024,52,0.07272816320970055,0.07160061729822527,0.8458164107964958,11.62362056733143
p_l20_s5_b2_x500_y50_baseline,300000000,0.1,2025,51,0.3378745698834482,0.07103962217405957,0.9204811983998287,6.1124474888597575
p_l20_s5_b2_x500_y50_baseline,300000000,0.2,2023,50,0.15007289415597458,0.08651406478308142,0.9657400290212351,2.4773053971504417
p_l20_s5_b2_x500_y50_baseline,300000000,0.2,2024,52,0.0930349617017503,0.08534358087885831,0.921515710689252,5.951884625220628
p_l20_s5_b2_x500_y50_baseline,300000000,0.2,2025,51,0.34413634786429825,0.07558348025654187,0.9468395012735759,4.087678305872483
p_l20_s5_b2_x500_y50_baseline,500000000,0.05,2023,50,0.05006312933533863,0.03965296560121855,0.5824044401929466,27.841068623771516
p_l20_s5_b2_x500_y50_baseline,500000000,0.05,2024,52,0.08036867287273819,0.0391696602008853,0.5469261274638886,31.0124133370452
p_l20_s5_b2_x500_y50_baseline,500000000,0.05,2025,51,0.26146591339656533,0.04941030257698677,0.7013097959354461,21.38787651472828
p_l20_s5_b2_x500_y50_baseline,500000000,0.1,2023,50,0.07044284610860507,0.06394804480186113,0.7674524883006119,16.50848017411472
p_l20_s5_b2_x500_y50_baseline,500000000,0.1,2024,52,0.08172257363232927,0.06483341536205994,0.7386481027818795,19.0967184101178
p_l20_s5_b2_x500_y50_baseline,500000000,0.1,2025,51,0.2977856438472004,0.07050039317704744,0.8543575782577943,10.903228651278466
p_l20_s5_b2_x500_y50_baseline,500000000,0.2,2023,50,0.10479297175147195,0.08924919903249376,0.9117356158764635,6.449014426838044
p_l20_s5_b2_x500_y50_baseline,500000000,0.2,2024,52,0.05942088381969057,0.0887351236164338,0.8733184529304096,9.62937353492554
p_l20_s5_b2_x500_y50_baseline,500000000,0.2,2025,51,0.32484073140357395,0.08412730102655375,0.9324900676558583,5.223847721066734
p_l20_s5_b3_x500_y50_baseline,100000000,0.05,2023,50,0.17312096288542622,0.0604229111434797,0.9385154803385184,4.413906218712656
p_l20_s5_b3_x500_y50_baseline,100000000,0.05,2024,52,0.12702600179765033,0.059531974805864335,0.8983112600970602,7.486600057467768
p_l20_s5_b3_x500_y50_baseline,100000000,0.05,2025,51,0.39231190443974606,0.05663444463754918,0.93142005310543,5.328408680538029
p_l20_s5_b3_x500_y50_baseline,100000000,0.1,2023,50,0.21061929356867615,0.06577497224253573,0.9794306282913088,1.507592089510473
p_l20_s5_b3_x500_y50_baseline,100000000,0.1,2024,52,0.13050606617994398,0.06371057906391114,0.9322754351027623,4.9343941050633005
p_l20_s5_b3_x500_y50_baseline,100000000,0.1,2025,51,0.3981366428865418,0.057269007565311905,0.9360665120898997,4.943467284420544
p_l20_s5_b3_x500_y50_baseline,100000000,0.2,2023,50,0.21521552398360644,0.066256230153552,0.9821187910700615,1.3161817255284203
p_l20_s5_b3_x500_y50_baseline,100000000,0.2,2024,52,0.12791182895515796,0.06436184961037275,0.9381892469406565,4.498800215774362
p_l20_s5_b3_x500_y50_baseline,100000000,0.2,2025,51,0.39915339522518023,0.05734381432231165,0.9366078845866724,4.897511542875872
p_l20_s5_b3_x500_y50_baseline,300000000,0.05,2023,50,0.07890903209193256,0.04883276105584896,0.7125130241011682,19.760858586857697
p_l20_s5_b3_x500_y50_baseline,300000000,0.05,2024,52,0.15264400888562624,0.04940525002657103,0.689441115844782,22.01454614326944
p_l20_s5_b3_x500_y50_baseline,300000000,0.05,2025,51,0.32985751158540255,0.05702799330377641,0.8173182417193363,13.656171584876153
p_l20_s5_b3_x500_y50_baseline,300000000,0.1,2023,50,0.11934110269537301,0.06993353261776188,0.875537214668091,8.873273681593853
p_l20_s5_b3_x500_y50_baseline,300000000,0.1,2024,52,0.11486993514265498,0.0696815598463273,0.8443492433017336,11.42648680130694
p_l20_s5_b3_x500_y50_baseline,300000000,0.1,2025,51,0.36570303293826534,0.06971601063994318,0.9133104488387022,6.680336146691213
p_l20_s5_b3_x500_y50_baseline,300000000,0.2,2023,50,0.16834687193149467,0.0847460941999809,0.9644815818611444,2.5574071175545487
p_l20_s5_b3_x500_y50_baseline,300000000,0.2,2024,52,0.10985549892742741,0.0826921354098271,0.9195578547949251,5.8909509825843145
p_l20_s5_b3_x500_y50_baseline,300000000,0.2,2025,51,0.3728097214600836,0.0734757246844438,0.9347401620660616,5.051436178508976
p_l20_s5_b3_x500_y50_baseline,500000000,0.05,2023,50,0.05414680304960262,0.03860276275106859,0.5703682941290402,28.266995505335856
p_l20_s5_b3_x500_y50_baseline,500000000,0.05,2024,52,0.10986663252888529,0.03842153191670109,0.5440788181932963,30.95955321988955
p_l20_s5_b3_x500_y50_baseline,500000000,0.05,2025,51,0.29273171228422923,0.04951380179883931,0.7004517906477838,21.539337195804656
p_l20_s5_b3_x500_y50_baseline,500000000,0.1,2023,50,0.08091487664174579,0.0625025143046979,0.7601327093556379,16.678853303586266
p_l20_s5_b3_x500_y50_baseline,500000000,0.1,2024,52,0.13281487656953672,0.06316397400837814,0.7361936106234993,18.92085078031088
p_l20_s5_b3_x500_y50_baseline,500000000,0.1,2025,51,0.3236720871688008,0.06981913349524675,0.850500956673573,11.285079827620233
p_l20_s5_b3_x500_y50_baseline,500000000,0.2,2023,50,0.12123830091252152,0.08714800500371395,0.9079664541168216,6.585947432688309
p_l20_s5_b3_x500_y50_baseline,500000000,0.2,2024,52,0.09207680835903997,0.08639381770892274,0.8727562509262649,9.381323280809543
p_l20_s5_b3_x500_y50_baseline,500000000,0.2,2025,51,0.352222637744801,0.08224826021474978,0.9239049252196336,5.908865846767886
walk_forward_selected,100000000,0.05,2023,50,0.09583876286878534,0.05866781994064736,0.9439973788193834,3.8429230873421867
walk_forward_selected,100000000,0.05,2024,52,0.01838024162692431,0.059790271787806465,0.914682407302982,6.028751197973499
walk_forward_selected,100000000,0.05,2025,51,0.28347685126722233,0.053260619644032746,0.9680378654368618,2.2736124196846488
walk_forward_selected,100000000,0.1,2023,50,0.12148156195518722,0.06385818332668339,0.9874277261291947,0.8547632585887823
walk_forward_selected,100000000,0.1,2024,52,0.007273188098264605,0.06471310328323135,0.9540181015437145,3.151594688300021
walk_forward_selected,100000000,0.1,2025,51,0.2843897846783572,0.0540141504282117,0.9753726142353122,1.8234489472400004
walk_forward_selected,100000000,0.2,2023,50,0.1242194936197063,0.06436474210845465,0.9908252660263983,0.6197960963821738
walk_forward_selected,100000000,0.2,2024,52,0.006307968136914477,0.06560714722403989,0.9605876498627792,2.669185785293665
walk_forward_selected,100000000,0.2,2025,51,0.2847889804186976,0.054077373401077995,0.9760367890058493,1.7814521117155158
walk_forward_selected,300000000,0.05,2023,50,0.00847212018592014,0.04755176133716182,0.7138310726785488,19.15705446574674
walk_forward_selected,300000000,0.05,2024,52,0.05909827871132012,0.049455918006249294,0.6984209567674989,21.166711804438783
walk_forward_selected,300000000,0.05,2025,51,0.22242224564391155,0.05336325079947072,0.8348330444853544,11.15465257932546
walk_forward_selected,300000000,0.1,2023,50,0.05390881049951557,0.06768977445039719,0.8782951067036118,8.36019148262868
walk_forward_selected,300000000,0.1,2024,52,0.02374429629087893,0.06987597294009289,0.8572058889788713,10.270645402466016
walk_forward_selected,300000000,0.1,2025,51,0.25700624754078505,0.06542522933395732,0.944197037978723,3.8392878336984597
walk_forward_selected,300000000,0.2,2023,50,0.08725899890685818,0.08212537809271016,0.9704032666549739,2.018911074344879
walk_forward_selected,300000000,0.2,2024,52,-0.008391641467775601,0.08352060392814466,0.9385728961846701,4.265210562674637
walk_forward_selected,300000000,0.2,2025,51,0.264391890278433,0.06941657161311739,0.973336675158229,1.9466489222011458
walk_forward_selected,500000000,0.05,2023,50,-0.007933146198450536,0.037988586872105004,0.5714550719770739,27.706200492257036
walk_forward_selected,500000000,0.05,2024,52,0.03617211525673092,0.03834506201759004,0.5496770802098471,30.29846012972766
