fold,train_start_year,train_end_year,test_start_year,scenario,description,long_prd,short_prd,channel_bins,extreme_value,top_n,composite_score,mean_annual_return,min_annual_return,mean_sharpe,mean_max_drawdown,worst_max_drawdown,mean_fill_ratio,mean_target_overlap,mean_cash_weight,annual_return_std,mean_cost,train_rank
2,2021,2023,2024,p_l10_s10_b3_x500_y50_baseline,"L=10, S=10, bins=3, X=500, Y=50, baseline",10,10,3,1,50,0.7589994119275156,0.3902727292558996,0.25692790047323566,1.5802862898226244,-0.19259226718180125,-0.19715173388745577,0.8535918388524867,0.8515844279069885,0.10380534946131807,0.29846266165710605,0.18283839852264125,1
2,2021,2023,2024,p_l20_s10_b3_x500_y50_baseline,"L=20, S=10, bins=3, X=500, Y=50, baseline",20,10,3,1,50,0.6769212579008399,0.35112778384315313,0.22651941899611083,1.4514327873367536,-0.1711834975578893,-0.17447396736293308,0.8494409045469156,0.8570984462300067,0.09549528851394719,0.2449203917608899,0.17397994675186967,2
2,2021,2023,2024,p_l20_s10_b2_x500_y50_baseline,"L=20, S=10, bins=2, X=500, Y=50, baseline",20,10,2,1,50,0.6518646036281387,0.35832919265035923,0.22103175280605303,1.4609217545122306,-0.17325327136197316,-0.17672231251091997,0.851548774309503,0.8553733473060628,0.09835897623314803,0.32433860517911084,0.17856855228960458,3
2,2021,2023,2024,p_l10_s10_b2_x500_y50_baseline,"L=10, S=10, bins=2, X=500, Y=50, baseline",10,10,2,1,50,0.6156616888970811,0.3597730628962856,0.23374780864748534,1.4529620839907642,-0.19012265348711227,-0.1941565863267095,0.8506889145104736,0.8501753472477018,0.10125446093300076,0.30306147644137116,0.18442281081133355,4
2,2021,2023,2024,p_l40_s3_b3_x500_y50_baseline,"L=40, S=3, bins=3, X=500, Y=50, baseline",40,3,3,1,50,0.6127604045268567,0.33496832645228697,0.2329094150229265,1.3984465853288972,-0.17478429310797036,-0.18090301836572897,0.8530262522625557,0.8565463517249565,0.09912036375836702,0.3373052103169052,0.1791359898797904,5
2,2021,2023,2024,p_l10_s3_b2_x500_y50_baseline,"L=10, S=3, bins=2, X=500, Y=50, baseline",10,3,2,1,50,0.5860518353456036,0.36949829034134446,0.22917717682050975,1.518740450226445,-0.18081032005080827,-0.20080259565974323,0.8586659705400463,0.8321420423764194,0.1291637009751582,0.3847519516166718,0.21151644474710468,6
2,2021,2023,2024,p_l20_s3_b3_x500_y50_baseline,"L=20, S=3, bins=3, X=500, Y=50, baseline",20,3,3,1,50,0.5671756640690181,0.34627723144605643,0.20286400222503564,1.4843252552593467,-0.1648958788993356,-0.17051813426692297,0.8522358837199806,0.8427498495188258,0.1138076387960439,0.28839492980108855,0.19449425515043764,7
2,2021,2023,2024,p_l20_s5_b2_x500_y50_baseline,"L=20, S=5, bins=2, X=500, Y=50, baseline",20,5,2,1,50,0.5582568998494176,0.3318241792959824,0.20676605503269663,1.408439904251648,-0.1537535837633085,-0.16567157940888344,0.8530779595857678,0.8433480513977971,0.11204394550860422,0.3438937710765457,0.19410228544215036,8
2,2021,2023,2024,p_l40_s5_b2_x500_y50_baseline,"L=40, S=5, bins=2, X=500, Y=50, baseline",40,5,2,1,50,0.5302907651486272,0.30133663059508553,0.1982499065951704,1.2351318554528814,-0.1529850314702699,-0.160283760276397,0.8572104003352626,0.8528843151268909,0.10435636554298552,0.29767366710459536,0.18717018373746705,9
2,2021,2023,2024,p_l20_s5_b3_x500_y50_baseline,"L=20, S=5, bins=3, X=500, Y=50, baseline",20,5,3,1,50,0.5285481806223432,0.3324806555893466,0.21051443964236238,1.4063671681434462,-0.1685149318178361,-0.18625558018370714,0.8490059444104108,0.8467821750503693,0.10555138807365684,0.3204111614551613,0.1865698583715226,10
2,2021,2023,2024,p_l40_s10_b3_x500_y50_baseline,"L=40, S=10, bins=3, X=500, Y=50, baseline",40,10,3,1,50,0.5265962499921939,0.32038842035698184,0.21406777315484526,1.2974977302856023,-0.18756492899337904,-0.19085618567275875,0.8493891223011748,0.8666641278262186,0.08572638334197932,0.3168013491250869,0.16385577407367544,11
2,2021,2023,2024,p_l40_s5_b3_x500_y50_baseline,"L=40, S=5, bins=3, X=500, Y=50, baseline",40,5,3,1,50,0.49570222756229054,0.31486119336426294,0.20733044882445673,1.3425500923523073,-0.1596201275168242,-0.16495195072308833,0.8395196053541114,0.8561388583053259,0.08697266567467675,0.3444111701007309,0.1735667959070598,12
2,2021,2023,2024,p_l20_s3_b2_x500_y50_baseline,"L=20, S=3, bins=2, X=500, Y=50, baseline",20,3,2,1,50,0.4247663240582178,0.3209861807548833,0.193182150689593,1.3952166813225975,-0.1687675136223422,-0.1798658062801154,0.8505424445939966,0.8373278199644238,0.1157316766152215,0.3257659398859102,0.20028415589229548,13
2,2021,2023,2024,p_l40_s10_b2_x500_y50_baseline,"L=40, S=10, bins=2, X=500, Y=50, baseline",40,10,2,1,50,0.3852393651147049,0.29880055783026066,0.20275651746564738,1.1866295211613123,-0.2009376608555135,-0.2037007352746404,0.8521988074142689,0.8605786133524658,0.09398514683001546,0.3207851049264661,0.17237234944779023,14
2,2021,2023,2024,p_l40_s3_b2_x500_y50_baseline,"L=40, S=3, bins=2, X=500, Y=50, baseline",40,3,2,1,50,0.35880600290780473,0.27564250843799987,0.18036867856613492,1.129455852380761,-0.17428490049979828,-0.18385084594377998,0.8606709071547426,0.8519748739203927,0.10829138681470035,0.30957026200322585,0.19219565913996664,15
2,2021,2023,2024,p_l10_s5_b2_x500_y50_baseline,"L=10, S=5, bins=2, X=500, Y=50, baseline",10,5,2,1,50,0.21114737778258136,0.28325159155970847,0.17695237837754774,1.132916460465156,-0.1942730216976606,-0.2165212579670669,0.8571518049039588,0.8361589613152732,0.1246234884744932,0.3588509573329118,0.20392464928470033,16
2,2021,2023,2024,p_l10_s5_b3_x500_y50_baseline,"L=10, S=5, bins=3, X=500, Y=50, baseline",10,5,3,1,50,0.19953890968297602,0.26406972365933445,0.16623678628683525,1.0715446327160114,-0.18168978082726553,-0.19457050001177734,0.8561297678559158,0.8385861622791732,0.12104484212541905,0.30569798944276744,0.2011879689746737,17
