date,signal_date,next_date,return,num_stocks,turnover,selected_codes
2021-05-17,2021-05-14,2021-05-24,0.0030612542150197197,100,0.7,"['002204.SZ', '000029.SZ', '600871.SH', '600320.SH', '600525.SH', '001914.SZ', '000797.SZ', '000897.SZ', '600108.SH', '000420.SZ', '002685.SZ', '002301.SZ', '600675.SH', '000631.SZ', '600673.SH', '002047.SZ', '600738.SH', '002621.SZ', '600267.SH', '002695.SZ', '601718.SH', '600863.SH', '603569.SH', '600628.SH', '600869.SH', '600007.SH', '601872.SH', '000863.SZ', '600489.SH', '600720.SH', '000852.SZ', '601566.SH', '002085.SZ', '002422.SZ', '002332.SZ', '603031.SH', '600162.SH', '603551.SH', '300486.SZ', '002505.SZ', '000975.SZ', '600583.SH', '600965.SH', '600129.SH', '601106.SH', '600190.SH', '600639.SH', '000541.SZ', '688029.SH', '603977.SH', '603590.SH', '600482.SH', '600150.SH', '603719.SH', '000629.SZ', '600120.SH', '600550.SH', '600848.SH', '002811.SZ', '300635.SZ', '600979.SH', '300251.SZ', '000861.SZ', '603618.SH', '002627.SZ', '600811.SH', '000628.SZ', '300800.SZ', '002678.SZ', '601179.SH', '600038.SH', '002275.SZ', '603096.SH', '600055.SH', '000690.SZ', '601188.SH', '600764.SH', '002545.SZ', '002482.SZ', '600523.SH', '600635.SH', '600664.SH', '000869.SZ', '000652.SZ', '000035.SZ', '600578.SH', '600067.SH', '600157.SH', '000801.SZ', '601608.SH', '601212.SH', '603033.SH', '000759.SZ', '603013.SH', '601975.SH', '300633.SZ', '603515.SH', '600968.SH', '600545.SH', '300406.SZ']"
2021-05-24,2021-05-21,2021-05-31,0.021472660291442902,100,0.93,"['000868.SZ', '600322.SH', '002069.SZ', '600115.SH', '000620.SZ', '000667.SZ', '600665.SH', '601111.SH', '600213.SH', '000506.SZ', '000042.SZ', '300478.SZ', '000668.SZ', '002721.SZ', '600397.SH', '000957.SZ', '600029.SH', '002431.SZ', '600791.SH', '300089.SZ', '002319.SZ', '600246.SH', '000023.SZ', '000711.SZ', '300251.SZ', '000917.SZ', '603169.SH', '000514.SZ', '600547.SH', '603869.SH', '000918.SZ', '002547.SZ', '000897.SZ', '002696.SZ', '000002.SZ', '002528.SZ', '300268.SZ', '002204.SZ', '000791.SZ', '000423.SZ', '603879.SH', '600807.SH', '600881.SH', '000046.SZ', '601989.SH', '300336.SZ', '600620.SH', '000838.SZ', '000413.SZ', '600871.SH', '600220.SH', '002387.SZ', '601599.SH', '600962.SH', '600150.SH', '000809.SZ', '603717.SH', '000793.SZ', '000732.SZ', '600825.SH', '300168.SZ', '000530.SZ', '600550.SH', '000546.SZ', '600429.SH', '002205.SZ', '300392.SZ', '600192.SH', '000428.SZ', '600321.SH', '600561.SH', '002142.SZ', '600604.SH', '601155.SH', '600169.SH', '002691.SZ', '000697.SZ', '600712.SH', '002433.SZ', '600545.SH', '002374.SZ', '600996.SH', '002350.SZ', '600312.SH', '000014.SZ', '002310.SZ', '601236.SH', '002652.SZ', '600117.SH', '601162.SH', '600371.SH', '601816.SH', '000008.SZ', '600066.SH', '600805.SH', '600495.SH', '002383.SZ', '000729.SZ', '601066.SH', '002506.SZ']"
2021-05-31,2021-05-28,2021-06-07,-0.0011468730051738408,100,0.91,"['600645.SH', '002797.SZ', '600435.SH', '603712.SH', '300193.SZ', '601878.SH', '603528.SH', '002153.SZ', '002622.SZ', '601519.SH', '300480.SZ', '002500.SZ', '000962.SZ', '600155.SH', '601108.SH', '300667.SZ', '000032.SZ', '000737.SZ', '000504.SZ', '603168.SH', '300642.SZ', '002383.SZ', '600764.SH', '300149.SZ', '600456.SH', '002389.SZ', '603698.SH', '000620.SZ', '002232.SZ', '002675.SZ', '002461.SZ', '002006.SZ', '002428.SZ', '000738.SZ', '600562.SH', '600679.SH', '600439.SH', '002201.SZ', '300294.SZ', '600516.SH', '600536.SH', '600391.SH', '603630.SH', '600771.SH', '600967.SH', '300253.SZ', '600038.SH', '688029.SH', '002724.SZ', '300474.SZ', '002013.SZ', '600621.SH', '601952.SH', '300525.SZ', '600877.SH', '601162.SH', '002291.SZ', '000697.SZ', '000066.SZ', '688095.SH', '300197.SZ', '300762.SZ', '300392.SZ', '002371.SZ', '601567.SH', '600172.SH', '600179.SH', '000547.SZ', '603429.SH', '000426.SZ', '688006.SH', '300054.SZ', '300672.SZ', '000918.SZ', '300613.SZ', '000768.SZ', '000897.SZ', '002353.SZ', '000796.SZ', '002044.SZ', '600151.SH', '603068.SH', '600525.SH', '300384.SZ', '603885.SH', '600433.SH', '002713.SZ', '601788.SH', '688016.SH', '600369.SH', '000603.SZ', '600316.SH', '688200.SH', '600118.SH', '600372.SH', '601696.SH', '688266.SH', '300089.SZ', '300251.SZ', '000420.SZ']"
2021-06-07,2021-06-04,2021-06-15,0.04231380360806554,100,0.94,"['002577.SZ', '300200.SZ', '300570.SZ', '300235.SZ', '300467.SZ', '300154.SZ', '300245.SZ', '300384.SZ', '300052.SZ', '300341.SZ', '688181.SH', '603688.SH', '000020.SZ', '300414.SZ', '300515.SZ', '300718.SZ', '300092.SZ', '300701.SZ', '600641.SH', '300320.SZ', '300542.SZ', '300488.SZ', '300445.SZ', '002623.SZ', '300277.SZ', '300743.SZ', '300069.SZ', '002338.SZ', '300359.SZ', '300512.SZ', '300629.SZ', '300736.SZ', '603138.SH', '300288.SZ', '300667.SZ', '300303.SZ', '603607.SH', '300643.SZ', '300295.SZ', '300481.SZ', '300531.SZ', '688089.SH', '300375.SZ', '300066.SZ', '300259.SZ', '603131.SH', '300590.SZ', '300160.SZ', '300399.SZ', '300109.SZ', '603159.SH', '300507.SZ', '002576.SZ', '300067.SZ', '300127.SZ', '300210.SZ', '300260.SZ', '002915.SZ', '300025.SZ', '601519.SH', '300112.SZ', '603327.SH', '300345.SZ', '603429.SH', '300585.SZ', '300263.SZ', '300493.SZ', '300281.SZ', '002481.SZ', '300241.SZ', '300480.SZ', '300111.SZ', '300670.SZ', '300095.SZ', '300494.SZ', '300099.SZ', '300468.SZ', '300605.SZ', '300606.SZ', '600070.SH', '300085.SZ', '300304.SZ', '300360.SZ', '002137.SZ', '300319.SZ', '603960.SH', '300330.SZ', '300377.SZ', '002106.SZ', '300778.SZ', '300299.SZ', '002428.SZ', '300213.SZ', '300380.SZ', '300506.SZ', '300007.SZ', '002239.SZ', '300397.SZ', '300851.SZ', '002888.SZ']"
2021-06-15,2021-06-11,2021-06-21,0.012590803904374925,100,0.88,"['300565.SZ', '300512.SZ', '300665.SZ', '002896.SZ', '300218.SZ', '300721.SZ', '300657.SZ', '603106.SH', '300515.SZ', '300636.SZ', '300779.SZ', '002827.SZ', '603633.SH', '000702.SZ', '605128.SH', '603378.SH', '603612.SH', '603661.SH', '300701.SZ', '603880.SH', '603329.SH', '002571.SZ', '300707.SZ', '300380.SZ', '603380.SH', '300560.SZ', '300670.SZ', '300780.SZ', '300575.SZ', '603683.SH', '300508.SZ', '300611.SZ', '603860.SH', '600149.SH', '002842.SZ', '603580.SH', '300433.SZ', '300654.SZ', '688300.SH', '002868.SZ', '688004.SH', '300354.SZ', '300018.SZ', '300557.SZ', '002909.SZ', '300421.SZ', '300460.SZ', '300750.SZ', '300703.SZ', '600588.SH', '603040.SH', '000782.SZ', '603738.SH', '300837.SZ', '300675.SZ', '300689.SZ', '002986.SZ', '300067.SZ', '603330.SH', '600571.SH', '603021.SH', '002576.SZ', '300679.SZ', '300522.SZ', '002211.SZ', '603161.SH', '300796.SZ', '300364.SZ', '603890.SH', '000045.SZ', '300472.SZ', '300521.SZ', '300818.SZ', '603626.SH', '300246.SZ', '300640.SZ', '300454.SZ', '600749.SH', '300114.SZ', '603058.SH', '300112.SZ', '000819.SZ', '002352.SZ', '688360.SH', '300348.SZ', '002239.SZ', '000833.SZ', '300052.SZ', '300488.SZ', '300838.SZ', '002165.SZ', '300341.SZ', '002129.SZ', '300165.SZ', '605288.SH', '002825.SZ', '000622.SZ', '002949.SZ', '300227.SZ', '002823.SZ']"
2021-06-21,2021-06-18,2021-06-28,-0.006271247453158354,100,0.68,"['300565.SZ', '603232.SH', '300665.SZ', '300508.SZ', '002949.SZ', '300654.SZ', '300479.SZ', '300018.SZ', '300675.SZ', '002909.SZ', '002609.SZ', '300380.SZ', '002827.SZ', '300757.SZ', '000622.SZ', '300670.SZ', '300512.SZ', '300150.SZ', '300125.SZ', '002771.SZ', '600571.SH', '000702.SZ', '300399.SZ', '300065.SZ', '300611.SZ', '603860.SH', '600149.SH', '002211.SZ', '300707.SZ', '603803.SH', '300074.SZ', '300644.SZ', '300731.SZ', '002239.SZ', '002853.SZ', '300620.SZ', '603602.SH', '603528.SH', '300291.SZ', '300521.SZ', '002750.SZ', '300515.SZ', '300745.SZ', '300173.SZ', '300188.SZ', '688500.SH', '603636.SH', '603389.SH', '300348.SZ', '002439.SZ', '688003.SH', '000782.SZ', '603819.SH', '000561.SZ', '300527.SZ', '300721.SZ', '000803.SZ', '002783.SZ', '300688.SZ', '300779.SZ', '603656.SH', '300640.SZ', '688418.SH', '300245.SZ', '002405.SZ', '002774.SZ', '300739.SZ', '600343.SH', '300167.SZ', '600184.SH', '603021.SH', '300598.SZ', '300248.SZ', '603161.SH', '300491.SZ', '300532.SZ', '002970.SZ', '300165.SZ', '000833.SZ', '600302.SH', '600714.SH', '300562.SZ', '300626.SZ', '300523.SZ', '300083.SZ', '300392.SZ', '300845.SZ', '601606.SH', '300700.SZ', '300580.SZ', '600647.SH', '600817.SH', '002961.SZ', '002451.SZ', '002333.SZ', '600783.SH', '300710.SZ', '002928.SZ', '002767.SZ', '000777.SZ']"
2021-06-28,2021-06-25,2021-07-05,0.004981893387641144,100,0.83,"['300565.SZ', '300508.SZ', '300707.SZ', '300258.SZ', '688300.SH', '300640.SZ', '603329.SH', '300394.SZ', '002850.SZ', '300016.SZ', '603690.SH', '300620.SZ', '002054.SZ', '603612.SH', '002866.SZ', '002931.SZ', '300626.SZ', '603229.SH', '300769.SZ', '300512.SZ', '605003.SH', '002852.SZ', '300785.SZ', '300636.SZ', '002909.SZ', '603380.SH', '300515.SZ', '300067.SZ', '300041.SZ', '300702.SZ', '300580.SZ', '002853.SZ', '603040.SH', '603738.SH', '002971.SZ', '003017.SZ', '300611.SZ', '300472.SZ', '300501.SZ', '300637.SZ', '688398.SH', '300817.SZ', '300823.SZ', '300502.SZ', '300481.SZ', '688025.SH', '002896.SZ', '300780.SZ', '688317.SH', '300739.SZ', '002362.SZ', '300443.SZ', '300439.SZ', '002923.SZ', '603106.SH', '300548.SZ', '300435.SZ', '300562.SZ', '002913.SZ', '300796.SZ', '300599.SZ', '603139.SH', '300779.SZ', '605081.SH', '300115.SZ', '600817.SH', '300691.SZ', '300114.SZ', '002425.SZ', '300731.SZ', '600975.SH', '300782.SZ', '603189.SH', '688098.SH', '300786.SZ', '300408.SZ', '601689.SH', '300497.SZ', '300447.SZ', '603871.SH', '300395.SZ', '603661.SH', '002979.SZ', '002214.SZ', '300127.SZ', '300709.SZ', '605128.SH', '603755.SH', '603693.SH', '002571.SZ', '000045.SZ', '688089.SH', '688310.SH', '000859.SZ', '688138.SH', '688335.SH', '603186.SH', '300701.SZ', '300577.SZ', '603626.SH']"
2021-07-05,2021-07-02,2021-07-12,0.04650633782281754,100,0.53,"['300515.SZ', '300637.SZ', '300701.SZ', '300512.SZ', '300707.SZ', '603380.SH', '002896.SZ', '688300.SH', '300067.SZ', '300611.SZ', '300565.SZ', '300721.SZ', '603738.SH', '300691.SZ', '300644.SZ', '300447.SZ', '300626.SZ', '300472.SZ', '300260.SZ', '300779.SZ', '300489.SZ', '300780.SZ', '300689.SZ', '002923.SZ', '300522.SZ', '300107.SZ', '300460.SZ', '300636.SZ', '300416.SZ', '603822.SH', '002842.SZ', '300796.SZ', '688215.SH', '603663.SH', '603189.SH', '603106.SH', '300640.SZ', '300435.SZ', '603580.SH', '688398.SH', '300165.SZ', '300114.SZ', '002846.SZ', '688138.SH', '600796.SH', '603329.SH', '603186.SH', '300787.SZ', '003011.SZ', '688335.SH', '300823.SZ', '688025.SH', '300539.SZ', '300380.SZ', '002909.SZ', '300690.SZ', '002931.SZ', '300822.SZ', '300329.SZ', '603755.SH', '603690.SH', '300599.SZ', '300319.SZ', '300817.SZ', '002971.SZ', '603078.SH', '300488.SZ', '300583.SZ', '300670.SZ', '300624.SZ', '300749.SZ', '300421.SZ', '300481.SZ', '300700.SZ', '603626.SH', '603612.SH', '300227.SZ', '002979.SZ', '002199.SZ', '300623.SZ', '300694.SZ', '300665.SZ', '300258.SZ', '002886.SZ', '300738.SZ', '300643.SZ', '300743.SZ', '300445.SZ', '600230.SH', '605128.SH', '300545.SZ', '300879.SZ', '300693.SZ', '300082.SZ', '300154.SZ', '000819.SZ', '300069.SZ', '300681.SZ', '300718.SZ', '002852.SZ']"
2021-07-12,2021-07-09,2021-07-19,-0.02837133289628266,100,0.51,"['300565.SZ', '300707.SZ', '300611.SZ', '002931.SZ', '300879.SZ', '300508.SZ', '603380.SH', '300626.SZ', '002054.SZ', '300640.SZ', '300489.SZ', '300644.SZ', '300515.SZ', '300512.SZ', '002306.SZ', '300021.SZ', '002896.SZ', '300952.SZ', '002909.SZ', '300219.SZ', '300769.SZ', '300067.SZ', '603330.SH', '600714.SH', '300691.SZ', '603612.SH', '300125.SZ', '300681.SZ', '603738.SH', '300665.SZ', '002362.SZ', '002923.SZ', '300460.SZ', '300258.SZ', '300620.SZ', '300444.SZ', '688300.SH', '600165.SH', '300721.SZ', '603822.SH', '600817.SH', '002571.SZ', '300739.SZ', '300689.SZ', '000702.SZ', '300823.SZ', '300636.SZ', '300701.SZ', '002910.SZ', '003017.SZ', '300501.SZ', '603329.SH', '603722.SH', '300715.SZ', '605081.SH', '300731.SZ', '603378.SH', '300421.SZ', '603663.SH', '300358.SZ', '300380.SZ', '002846.SZ', '300350.SZ', '002825.SZ', '300435.SZ', '002852.SZ', '603933.SH', '300780.SZ', '300391.SZ', '603918.SH', '600796.SH', '300637.SZ', '300373.SZ', '603229.SH', '603139.SH', '300839.SZ', '688215.SH', '002524.SZ', '603178.SH', '002971.SZ', '600302.SH', '300107.SZ', '002850.SZ', '600228.SH', '300733.SZ', '300569.SZ', '600810.SH', '300538.SZ', '002199.SZ', '002979.SZ', '002913.SZ', '300818.SZ', '002853.SZ', '688398.SH', '300348.SZ', '603319.SH', '300518.SZ', '300643.SZ', '300749.SZ', '003011.SZ']"
2021-07-19,2021-07-16,2021-07-26,0.002330664729886176,100,0.98,"['601918.SH', '000949.SZ', '601678.SH', '600590.SH', '600966.SH', '600163.SH', '601258.SH', '600810.SH', '002068.SZ', '002531.SZ', '600623.SH', '000717.SZ', '002274.SZ', '601666.SH', '601001.SH', '000875.SZ', '000488.SZ', '002208.SZ', '600985.SH', '000090.SZ', '002097.SZ', '000698.SZ', '600256.SH', '300222.SZ', '002169.SZ', '002130.SZ', '002487.SZ', '600997.SH', '603477.SH', '002701.SZ', '603100.SH', '600586.SH', '002429.SZ', '002283.SZ', '002128.SZ', '002267.SZ', '300459.SZ', '600742.SH', '001696.SZ', '600409.SH', '600569.SH', '600888.SH', '605266.SH', '000528.SZ', '600740.SH', '600512.SH', '002092.SZ', '601699.SH', '002556.SZ', '002206.SZ', '002221.SZ', '002900.SZ', '002408.SZ', '002636.SZ', '600075.SH', '601005.SH', '600808.SH', '601717.SH', '300027.SZ', '002258.SZ', '002078.SZ', '601369.SH', '600308.SH', '300410.SZ', '601339.SH', '603693.SH', '000923.SZ', '002726.SZ', '600395.SH', '603197.SH', '002132.SZ', '300121.SZ', '000700.SZ', '603113.SH', '600971.SH', '000933.SZ', '600507.SH', '688068.SH', '000983.SZ', '600612.SH', '002637.SZ', '603777.SH', '600207.SH', '600684.SH', '600533.SH', '600307.SH', '002022.SZ', '600729.SH', '000830.SZ', '601015.SH', '601827.SH', '603579.SH', '000425.SZ', '600782.SH', '000828.SZ', '000030.SZ', '002737.SZ', '002045.SZ', '300350.SZ', '000825.SZ']"
2021-07-26,2021-07-23,2021-08-02,-0.00329400470771492,100,0.86,"['000758.SZ', '002845.SZ', '000700.SZ', '000551.SZ', '002745.SZ', '600569.SH', '002135.SZ', '600251.SH', '000060.SZ', '002386.SZ', '600742.SH', '002126.SZ', '600888.SH', '300428.SZ', '600961.SH', '600396.SH', '600114.SH', '600480.SH', '002183.SZ', '000049.SZ', '002588.SZ', '002036.SZ', '000751.SZ', '300184.SZ', '600022.SH', '002140.SZ', '000990.SZ', '002091.SZ', '600330.SH', '002048.SZ', '002449.SZ', '002125.SZ', '000887.SZ', '600869.SH', '688101.SH', '000969.SZ', '002092.SZ', '000959.SZ', '600458.SH', '300068.SZ', '002335.SZ', '000034.SZ', '600580.SH', '600711.SH', '600418.SH', '601011.SH', '000078.SZ', '688128.SH', '000709.SZ', '001696.SZ', '000501.SZ', '000717.SZ', '002662.SZ', '600180.SH', '300145.SZ', '002208.SZ', '002237.SZ', '600623.SH', '600546.SH', '601258.SH', '600497.SH', '002251.SZ', '600210.SH', '600699.SH', '002416.SZ', '600587.SH', '600782.SH', '300320.SZ', '600810.SH', '300047.SZ', '600470.SH', '002218.SZ', '300657.SZ', '002589.SZ', '002482.SZ', '002217.SZ', '600325.SH', '603626.SH', '300058.SZ', '300053.SZ', '600335.SH', '002221.SZ', '600683.SH', '300746.SZ', '300148.SZ', '002584.SZ', '600552.SH', '600277.SH', '002462.SZ', '600466.SH', '300319.SZ', '000090.SZ', '002119.SZ', '002171.SZ', '601956.SH', '000680.SZ', '002649.SZ', '002520.SZ', '000657.SZ', '600348.SH']"
2021-08-02,2021-07-30,2021-08-09,0.020968921191789,100,0.74,"['300428.SZ', '002845.SZ', '603822.SH', '000049.SZ', '603809.SH', '603505.SH', '002182.SZ', '300569.SZ', '600577.SH', '603612.SH', '600888.SH', '002518.SZ', '002533.SZ', '300522.SZ', '002171.SZ', '002126.SZ', '603897.SH', '300435.SZ', '002539.SZ', '300657.SZ', '002335.SZ', '002979.SZ', '300843.SZ', '600961.SH', '300806.SZ', '603663.SH', '600459.SH', '603186.SH', '300691.SZ', '600063.SH', '300067.SZ', '300679.SZ', '300811.SZ', '002895.SZ', '600114.SH', '000829.SZ', '002140.SZ', '000060.SZ', '000751.SZ', '002487.SZ', '002760.SZ', '000551.SZ', '600531.SH', '300319.SZ', '300041.SZ', '000887.SZ', '002036.SZ', '300432.SZ', '300660.SZ', '603166.SH', '300020.SZ', '300082.SZ', '300114.SZ', '002221.SZ', '603936.SH', '002842.SZ', '600378.SH', '300637.SZ', '300693.SZ', '002091.SZ', '300476.SZ', '601137.SH', '300681.SZ', '002130.SZ', '002436.SZ', '300772.SZ', '300718.SZ', '300791.SZ', '688138.SH', '688025.SH', '600552.SH', '300382.SZ', '000636.SZ', '688101.SH', '603279.SH', '300738.SZ', '600458.SH', '603690.SH', '300762.SZ', '002886.SZ', '603197.SH', '688518.SH', '603688.SH', '603626.SH', '603738.SH', '603380.SH', '300260.SZ', '002258.SZ', '300447.SZ', '600711.SH', '300068.SZ', '002056.SZ', '688300.SH', '300786.SZ', '300758.SZ', '603178.SH', '002429.SZ', '300566.SZ', '300480.SZ', '002125.SZ']"
2021-08-09,2021-08-06,2021-08-16,0.03229415310635857,100,0.71,"['002171.SZ', '002221.SZ', '002421.SZ', '000049.SZ', '002923.SZ', '603936.SH', '300691.SZ', '002182.SZ', '002556.SZ', '603197.SH', '600063.SH', '002840.SZ', '603186.SH', '603380.SH', '300020.SZ', '002896.SZ', '300242.SZ', '603890.SH', '603681.SH', '002886.SZ', '600452.SH', '601686.SH', '603871.SH', '300602.SZ', '603612.SH', '603995.SH', '300657.SZ', '002988.SZ', '603626.SH', '600459.SH', '300107.SZ', '603600.SH', '003011.SZ', '000703.SZ', '002438.SZ', '002852.SZ', '300114.SZ', '688300.SH', '603809.SH', '002579.SZ', '000534.SZ', '002845.SZ', '300416.SZ', '603728.SH', '300599.SZ', '002155.SZ', '002189.SZ', '002474.SZ', '002055.SZ', '002429.SZ', '002637.SZ', '002734.SZ', '300472.SZ', '300512.SZ', '605018.SH', '000829.SZ', '300476.SZ', '300058.SZ', '002757.SZ', '300637.SZ', '000048.SZ', '300738.SZ', '000636.SZ', '600973.SH', '002979.SZ', '002788.SZ', '605128.SH', '603189.SH', '603015.SH', '300219.SZ', '603693.SH', '603686.SH', '603305.SH', '002842.SZ', '000637.SZ', '300625.SZ', '002380.SZ', '603535.SH', '002043.SZ', '300145.SZ', '603588.SH', '002011.SZ', '600458.SH', '601968.SH', '605266.SH', '600073.SH', '600761.SH', '300425.SZ', '300230.SZ', '002649.SZ', '002408.SZ', '002616.SZ', '002986.SZ', '000016.SZ', '603180.SH', '300596.SZ', '002135.SZ', '000062.SZ', '603967.SH', '603212.SH']"
2021-08-16,2021-08-13,2021-08-23,-0.0007177987840480049,100,0.94,"['000717.SZ', '600742.SH', '002283.SZ', '000698.SZ', '002208.SZ', '000528.SZ', '000090.SZ', '601666.SH', '600308.SH', '002217.SZ', '603507.SH', '600180.SH', '002100.SZ', '002567.SZ', '000700.SZ', '600780.SH', '600729.SH', '600533.SH', '002083.SZ', '600694.SH', '600307.SH', '002538.SZ', '000680.SZ', '000600.SZ', '002584.SZ', '002251.SZ', '600997.SH', '601258.SH', '600466.SH', '601339.SH', '000930.SZ', '600987.SH', '600626.SH', '603890.SH', '603278.SH', '600966.SH', '600269.SH', '600011.SH', '300058.SZ', '000488.SZ', '002479.SZ', '002135.SZ', '002035.SZ', '600475.SH', '600470.SH', '002386.SZ', '600761.SH', '002487.SZ', '002345.SZ', '000501.SZ', '000900.SZ', '600063.SH', '600785.SH', '000863.SZ', '601001.SH', '002075.SZ', '002267.SZ', '600282.SH', '600873.SH', '603727.SH', '000030.SZ', '002128.SZ', '600782.SH', '600022.SH', '000789.SZ', '002543.SZ', '600368.SH', '600512.SH', '000875.SZ', '002264.SZ', '000006.SZ', '000589.SZ', '600020.SH', '600590.SH', '600828.SH', '603766.SH', '002228.SZ', '000990.SZ', '600612.SH', '002521.SZ', '600606.SH', '000026.SZ', '600869.SH', '002124.SZ', '000791.SZ', '600323.SH', '002022.SZ', '000404.SZ', '600491.SH', '000417.SZ', '600971.SH', '600461.SH', '600986.SH', '002062.SZ', '603363.SH', '600073.SH', '600325.SH', '600508.SH', '300184.SZ', '002067.SZ']"
2021-08-23,2021-08-20,2021-08-30,0.020922189713390073,100,0.72,"['603507.SH', '002283.SZ', '000700.SZ', '600590.SH', '002100.SZ', '300580.SZ', '603933.SH', '603359.SH', '002022.SZ', '002046.SZ', '002187.SZ', '000011.SZ', '600828.SH', '601258.SH', '000006.SZ', '600475.SH', '603693.SH', '002887.SZ', '002068.SZ', '600178.SH', '300512.SZ', '605122.SH', '000698.SZ', '605377.SH', '300130.SZ', '600449.SH', '603948.SH', '603393.SH', '603508.SH', '000090.SZ', '300423.SZ', '600694.SH', '002425.SZ', '002852.SZ', '000690.SZ', '300349.SZ', '000936.SZ', '600817.SH', '300686.SZ', '600533.SH', '002208.SZ', '000968.SZ', '603777.SH', '300391.SZ', '000531.SZ', '600814.SH', '002392.SZ', '002487.SZ', '002234.SZ', '600720.SH', '600512.SH', '600684.SH', '603985.SH', '002922.SZ', '603035.SH', '002664.SZ', '002023.SZ', '600901.SH', '002489.SZ', '002662.SZ', '600352.SH', '603089.SH', '002169.SZ', '600035.SH', '603856.SH', '002483.SZ', '000570.SZ', '002128.SZ', '600888.SH', '000552.SZ', '000990.SZ', '603758.SH', '600368.SH', '002669.SZ', '600626.SH', '603528.SH', '603900.SH', '002097.SZ', '603103.SH', '000612.SZ', '300577.SZ', '002567.SZ', '002106.SZ', '002130.SZ', '600889.SH', '688068.SH', '603890.SH', '603682.SH', '600308.SH', '300109.SZ', '000026.SZ', '002538.SZ', '002105.SZ', '300418.SZ', '002576.SZ', '300145.SZ', '603278.SH', '603916.SH', '000949.SZ', '600020.SH']"
2021-08-30,2021-08-27,2021-09-06,0.04350688122854319,100,0.84,"['000700.SZ', '000680.SZ', '000528.SZ', '000551.SZ', '002160.SZ', '600869.SH', '002745.SZ', '000059.SZ', '600180.SH', '600169.SH', '002588.SZ', '600166.SH', '000791.SZ', '600327.SH', '000560.SZ', '600223.SH', '600742.SH', '002556.SZ', '000698.SZ', '601101.SH', '002046.SZ', '000552.SZ', '600587.SH', '600590.SH', '600022.SH', '603933.SH', '600163.SH', '600691.SH', '600335.SH', '603507.SH', '002092.SZ', '000404.SZ', '002097.SZ', '601588.SH', '601369.SH', '000417.SZ', '600835.SH', '000862.SZ', '600986.SH', '600277.SH', '600307.SH', '601258.SH', '000912.SZ', '002537.SZ', '000600.SZ', '600997.SH', '002251.SZ', '000852.SZ', '600737.SH', '600792.SH', '000761.SZ', '000034.SZ', '002584.SZ', '002228.SZ', '600429.SH', '300058.SZ', '600828.SH', '300145.SZ', '600509.SH', '002101.SZ', '601666.SH', '000900.SZ', '600785.SH', '000488.SZ', '600569.SH', '000937.SZ', '603299.SH', '000078.SZ', '002011.SZ', '000652.SZ', '600981.SH', '002204.SZ', '600533.SH', '000922.SZ', '002264.SZ', '600819.SH', '600508.SH', '600729.SH', '300355.SZ', '000028.SZ', '601001.SH', '600126.SH', '603278.SH', '000709.SZ', '000933.SZ', '600020.SH', '000990.SZ', '601619.SH', '601992.SH', '600761.SH', '000717.SZ', '600123.SH', '603013.SH', '002276.SZ', '603727.SH', '002416.SZ', '002662.SZ', '001696.SZ', '002685.SZ', '603093.SH']"
2021-09-06,2021-09-03,2021-09-13,0.08220893795975125,100,0.65,"['002433.SZ', '000488.SZ', '603035.SH', '600533.SH', '600020.SH', '002745.SZ', '000698.SZ', '000011.SZ', '605287.SH', '002208.SZ', '600307.SH', '002845.SZ', '600390.SH', '600966.SH', '002662.SZ', '000560.SZ', '000090.SZ', '000422.SZ', '002584.SZ', '600804.SH', '000528.SZ', '600742.SH', '600694.SH', '600208.SH', '600603.SH', '000059.SZ', '600368.SH', '000501.SZ', '600828.SH', '000401.SZ', '600035.SH', '000700.SZ', '600510.SH', '600512.SH', '002068.SZ', '600590.SH', '600449.SH', '601918.SH', '600022.SH', '601336.SH', '002277.SZ', '600546.SH', '600269.SH', '000900.SZ', '000761.SZ', '600729.SH', '600308.SH', '000863.SZ', '600720.SH', '601101.SH', '600997.SH', '600173.SH', '601077.SH', '603766.SH', '600682.SH', '000671.SZ', '002483.SZ', '600901.SH', '000498.SZ', '002133.SZ', '601577.SH', '600581.SH', '601666.SH', '002314.SZ', '600277.SH', '000930.SZ', '000933.SZ', '000898.SZ', '002588.SZ', '600971.SH', '002251.SZ', '000680.SZ', '000526.SZ', '600846.SH', '000656.SZ', '600657.SH', '600606.SH', '600508.SH', '600470.SH', '600373.SH', '002146.SZ', '002574.SZ', '600835.SH', '601992.SH', '600808.SH', '002048.SZ', '000731.SZ', '601005.SH', '000552.SZ', '000758.SZ', '002097.SZ', '000910.SZ', '000417.SZ', '601229.SH', '600919.SH', '000425.SZ', '002128.SZ', '000717.SZ', '002556.SZ', '000961.SZ']"
