scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.05,2021,52,0.34052009899087143,0.06112657158267834,0.8074895840704184,10.843630245762652
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.05,2022,50,0.15244093615221566,0.06193939693794053,0.8109709644275427,10.15690482224782
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.05,2023,50,-0.016903919986071103,0.059539812033713224,0.7622261965463256,12.970534708430614
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.05,2024,52,0.01913297443601003,0.062082993477487615,0.7843810193686734,12.51029124958324
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.05,2025,51,0.513600579464152,0.06341914581259826,0.8302500670195065,9.513550172570051
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.1,2020,46,0.19933404567498458,0.06425157647809222,0.9274383311876172,3.4707122232942815
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.1,2021,52,0.35793973864522566,0.07117887482060556,0.9042409237287435,5.266522136693631
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.1,2022,50,0.14754040687571224,0.07244345764330518,0.9276232503052799,3.7513999234268485
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.1,2023,50,-0.01667605726392085,0.07306047690558784,0.9160848529176802,4.333315533559691
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.1,2024,52,0.01377244718211057,0.07192230606273851,0.8821257895566423,6.626488174606488
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.1,2025,51,0.5279816500938324,0.06783013465416761,0.8825181326519418,6.334922355955488
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.2,2020,46,0.19181863333201243,0.0675538873469041,0.9672509710269174,1.535688382382879
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.2,2021,52,0.3640069362508913,0.07784037060054712,0.9622272993894433,2.0159421598823983
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.2,2022,50,0.13704322183575557,0.07764657072773197,0.976698735754299,1.1885797238211704
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.2,2023,50,-0.01742342094588023,0.07994962477036378,0.9835814541654393,0.8267758090938656
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.2,2024,52,0.013585357410153875,0.07691756642812718,0.925554634178329,4.056492558061748
