date,signal_date,next_date,return,num_stocks,turnover,pre_candidate_pool_size,selected_codes
2020-02-17,2020-02-14,2020-02-24,0.09242260950353773,100,0.0,,"['300777.SZ', '603138.SH', '300775.SZ', '300766.SZ', '002891.SZ', '300691.SZ', '300561.SZ', '300609.SZ', '603103.SH', '300627.SZ', '300726.SZ', '603185.SH', '300708.SZ', '300776.SZ', '603218.SH', '300773.SZ', '002937.SZ', '603327.SH', '300788.SZ', '300634.SZ', '002474.SZ', '603595.SH', '002913.SZ', '300765.SZ', '002897.SZ', '002567.SZ', '002920.SZ', '002901.SZ', '603078.SH', '002389.SZ', '603133.SH', '603711.SH', '300497.SZ', '002421.SZ', '603279.SH', '603127.SH', '002023.SZ', '300298.SZ', '002288.SZ', '300657.SZ', '000931.SZ', '603712.SH', '300725.SZ', '603305.SH', '002369.SZ', '300568.SZ', '300229.SZ', '603687.SH', '300570.SZ', '300219.SZ', '002151.SZ', '002124.SZ', '300751.SZ', '300735.SZ', '000516.SZ', '300630.SZ', '002951.SZ', '002859.SZ', '603603.SH', '002851.SZ', '002792.SZ', '000710.SZ', '603915.SH', '300456.SZ', '002139.SZ', '300429.SZ', '300170.SZ', '300009.SZ', '300666.SZ', '300783.SZ', '300623.SZ', '002912.SZ', '603733.SH', '002063.SZ', '000813.SZ', '601330.SH', '603596.SH', '002579.SZ', '603180.SH', '603936.SH', '002276.SZ', '600478.SH', '002733.SZ', '300699.SZ', '300676.SZ', '002106.SZ', '300602.SZ', '300590.SZ', '002618.SZ', '300232.SZ', '603881.SH', '300037.SZ', '300684.SZ', '300357.SZ', '603060.SH', '000550.SZ', '002115.SZ', '300319.SZ', '300674.SZ', '000823.SZ']"
2020-02-24,2020-02-21,2020-03-02,-0.049803003318135836,100,0.48,,"['300777.SZ', '300775.SZ', '300766.SZ', '603103.SH', '002935.SZ', '300691.SZ', '300687.SZ', '603185.SH', '300609.SZ', '000561.SZ', '300673.SZ', '300788.SZ', '300367.SZ', '600184.SH', '002331.SZ', '002897.SZ', '000697.SZ', '300047.SZ', '002891.SZ', '603121.SH', '002929.SZ', '603595.SH', '600990.SH', '002474.SZ', '002913.SZ', '300365.SZ', '603279.SH', '603179.SH', '300101.SZ', '300525.SZ', '300634.SZ', '603133.SH', '300520.SZ', '603711.SH', '603078.SH', '002389.SZ', '002741.SZ', '002906.SZ', '603687.SH', '300568.SZ', '603915.SH', '603676.SH', '603603.SH', '002421.SZ', '002364.SZ', '300751.SZ', '002151.SZ', '603612.SH', '002876.SZ', '300740.SZ', '002792.SZ', '300456.SZ', '603068.SH', '300229.SZ', '300770.SZ', '600151.SH', '300604.SZ', '300657.SZ', '601330.SH', '300633.SZ', '300098.SZ', '002782.SZ', '300219.SZ', '300149.SZ', '603180.SH', '000931.SZ', '603636.SH', '300031.SZ', '300298.SZ', '002859.SZ', '300170.SZ', '600936.SH', '300783.SZ', '002562.SZ', '600593.SH', '600771.SH', '002063.SZ', '600199.SH', '300666.SZ', '600478.SH', '600523.SH', '002276.SZ', '000710.SZ', '600480.SH', '000547.SZ', '000516.SZ', '002313.SZ', '600602.SH', '002579.SZ', '000802.SZ', '603033.SH', '603936.SH', '603060.SH', '300037.SZ', '603881.SH', '603218.SH', '002618.SZ', '300674.SZ', '603680.SH', '603876.SH']"
2020-03-02,2020-02-28,2020-03-09,0.008956790976598157,100,0.79,,"['300424.SZ', '603185.SH', '603179.SH', '603618.SH', '002300.SZ', '600207.SH', '300673.SZ', '300178.SZ', '603225.SH', '002891.SZ', '300568.SZ', '603603.SH', '000599.SZ', '002845.SZ', '600973.SH', '603612.SH', '002707.SZ', '300094.SZ', '002015.SZ', '300657.SZ', '300422.SZ', '002370.SZ', '600686.SH', '603030.SH', '002562.SZ', '300199.SZ', '600713.SH', '603180.SH', '300740.SZ', '603636.SH', '300143.SZ', '000950.SZ', '600581.SH', '300633.SZ', '000665.SZ', '600691.SH', '600133.SH', '002034.SZ', '601929.SH', '002060.SZ', '000796.SZ', '600230.SH', '603680.SH', '002840.SZ', '600569.SH', '603105.SH', '600502.SH', '002567.SZ', '600480.SH', '603033.SH', '000516.SZ', '600335.SH', '601615.SH', '600876.SH', '603315.SH', '603876.SH', '300674.SZ', '002313.SZ', '601789.SH', '600981.SH', '002061.SZ', '601858.SH', '002632.SZ', '603881.SH', '300266.SZ', '600291.SH', '603421.SH', '300261.SZ', '300388.SZ', '603486.SH', '002386.SZ', '300596.SZ', '600310.SH', '002307.SZ', '000025.SZ', '002726.SZ', '300226.SZ', '600884.SH', '002314.SZ', '000925.SZ', '000546.SZ', '600490.SH', '603010.SH', '000417.SZ', '000065.SZ', '000906.SZ', '603588.SH', '002616.SZ', '000498.SZ', '600822.SH', '002564.SZ', '600718.SH', '600389.SH', '603056.SH', '600459.SH', '600418.SH', '002482.SZ', '600077.SH', '000301.SZ', '000852.SZ']"
2020-03-09,2020-03-06,2020-03-16,-0.05763182244953519,100,0.73,,"['300776.SZ', '300673.SZ', '002852.SZ', '300766.SZ', '300065.SZ', '300423.SZ', '300609.SZ', '603297.SH', '000576.SZ', '002090.SZ', '600207.SH', '603333.SH', '002300.SZ', '002331.SZ', '603618.SH', '600855.SH', '600268.SH', '002346.SZ', '002322.SZ', '600468.SH', '603528.SH', '002951.SZ', '300662.SZ', '300365.SZ', '002661.SZ', '000893.SZ', '000682.SZ', '300575.SZ', '603896.SH', '603458.SH', '300765.SZ', '603848.SH', '300414.SZ', '002782.SZ', '002749.SZ', '300783.SZ', '300067.SZ', '002567.SZ', '600345.SH', '300506.SZ', '600199.SH', '603997.SH', '603359.SH', '300531.SZ', '002488.SZ', '300725.SZ', '000796.SZ', '002562.SZ', '600480.SH', '603060.SH', '600133.SH', '002840.SZ', '603063.SH', '603680.SH', '603033.SH', '600888.SH', '002313.SZ', '603686.SH', '002549.SZ', '300388.SZ', '000025.SZ', '600291.SH', '600300.SH', '603421.SH', '601789.SH', '002542.SZ', '002632.SZ', '300276.SZ', '002194.SZ', '603018.SH', '300201.SZ', '002307.SZ', '603010.SH', '603801.SH', '000584.SZ', '000030.SZ', '002726.SZ', '000065.SZ', '300208.SZ', '600077.SH', '600638.SH', '002564.SZ', '000720.SZ', '300284.SZ', '000498.SZ', '000912.SZ', '002721.SZ', '000852.SZ', '002768.SZ', '002305.SZ', '000777.SZ', '002171.SZ', '000905.SZ', '600658.SH', '600278.SH', '603713.SH', '603027.SH', '002302.SZ', '600545.SH', '002240.SZ']"
2020-03-16,2020-03-13,2020-03-23,-0.02322496758953026,20,0.96,,"['600467.SH', '000561.SZ', '300011.SZ', '600855.SH', '300199.SZ', '600199.SH', '000615.SZ', '600283.SH', '600818.SH', '600151.SH', '600601.SH', '603063.SH', '300332.SZ', '002046.SZ', '300125.SZ', '000558.SZ', '000801.SZ', '300208.SZ', '600890.SH', '601008.SH']"
2020-03-23,2020-03-20,2020-03-30,0.028841801689026142,16,0.85,,"['300673.SZ', '600818.SH', '300067.SZ', '600387.SH', '300198.SZ', '002567.SZ', '002634.SZ', '002769.SZ', '600620.SH', '300332.SZ', '300125.SZ', '300201.SZ', '600279.SH', '002485.SZ', '600693.SH', '002761.SZ']"
2020-03-30,2020-03-27,2020-04-07,0.024885872492141588,38,0.875,,"['002892.SZ', '603333.SH', '002900.SZ', '300723.SZ', '300642.SZ', '002300.SZ', '600613.SH', '300291.SZ', '000788.SZ', '300662.SZ', '002412.SZ', '000529.SZ', '300559.SZ', '002644.SZ', '603987.SH', '600530.SH', '603108.SH', '600593.SH', '002749.SZ', '002732.SZ', '300067.SZ', '603058.SH', '603060.SH', '300151.SZ', '300630.SZ', '002840.SZ', '603214.SH', '601020.SH', '002634.SZ', '603801.SH', '000795.SZ', '603639.SH', '002043.SZ', '603557.SH', '603600.SH', '603898.SH', '000520.SZ', '600794.SH']"
2020-04-07,2020-04-03,2020-04-13,-0.001954152367663218,100,0.2894736842105263,,"['600530.SH', '002907.SZ', '002732.SZ', '603043.SH', '002900.SZ', '300583.SZ', '603896.SH', '603886.SH', '002755.SZ', '300723.SZ', '002840.SZ', '300642.SZ', '603919.SH', '002847.SZ', '000788.SZ', '002412.SZ', '603987.SH', '300381.SZ', '300633.SZ', '002043.SZ', '000045.SZ', '603127.SH', '000915.SZ', '300298.SZ', '300685.SZ', '002891.SZ', '002020.SZ', '300401.SZ', '002859.SZ', '600557.SH', '300725.SZ', '300138.SZ', '603027.SH', '000516.SZ', '000710.SZ', '300258.SZ', '300026.SZ', '603277.SH', '002287.SZ', '603058.SH', '603214.SH', '300761.SZ', '300630.SZ', '300595.SZ', '002925.SZ', '603181.SH', '603801.SH', '600822.SH', '300151.SZ', '300759.SZ', '002507.SZ', '300602.SZ', '600529.SH', '002015.SZ', '300357.SZ', '300067.SZ', '601020.SH', '603997.SH', '300676.SZ', '002511.SZ', '002749.SZ', '002833.SZ', '300568.SZ', '300559.SZ', '603416.SH', '002634.SZ', '603377.SH', '002734.SZ', '000795.SZ', '603585.SH', '002677.SZ', '300662.SZ', '002520.SZ', '603600.SH', '603898.SH', '300596.SZ', '002549.SZ', '002397.SZ', '002014.SZ', '002632.SZ', '603218.SH', '603826.SH', '300571.SZ', '603033.SH', '000534.SZ', '603313.SH', '300132.SZ', '600593.SH', '300577.SZ', '600389.SH', '002911.SZ', '300395.SZ', '603060.SH', '300616.SZ', '000301.SZ', '300747.SZ', '002616.SZ', '603429.SH', '000520.SZ', '000688.SZ']"
2020-04-13,2020-04-10,2020-04-20,0.0171772453315338,72,0.7,,"['600530.SH', '002732.SZ', '002582.SZ', '002840.SZ', '002900.SZ', '603896.SH', '603919.SH', '600613.SH', '000788.SZ', '600713.SH', '002644.SZ', '300381.SZ', '600211.SH', '002891.SZ', '300473.SZ', '002589.SZ', '002737.SZ', '300138.SZ', '603214.SH', '603586.SH', '603788.SH', '603058.SH', '601366.SH', '600251.SH', '002287.SZ', '002661.SZ', '300575.SZ', '300151.SZ', '000751.SZ', '002749.SZ', '002833.SZ', '603871.SH', '002300.SZ', '600135.SH', '000612.SZ', '000759.SZ', '000521.SZ', '600531.SH', '600278.SH', '603416.SH', '002634.SZ', '603585.SH', '603377.SH', '603600.SH', '603203.SH', '603579.SH', '601968.SH', '300662.SZ', '002228.SZ', '002397.SZ', '002386.SZ', '603303.SH', '002251.SZ', '603898.SH', '603639.SH', '603218.SH', '603960.SH', '002014.SZ', '002155.SZ', '600593.SH', '002060.SZ', '603689.SH', '002911.SZ', '600096.SH', '000905.SZ', '603060.SH', '002327.SZ', '000520.SZ', '600283.SH', '601003.SH', '002042.SZ', '600180.SH']"
2020-04-20,2020-04-17,2020-04-27,-0.03320597768939028,100,0.8611111111111112,,"['603103.SH', '603711.SH', '002881.SZ', '002937.SZ', '002732.SZ', '603327.SH', '603043.SH', '603297.SH', '002907.SZ', '002955.SZ', '002840.SZ', '300642.SZ', '300632.SZ', '300785.SZ', '603773.SH', '002901.SZ', '002845.SZ', '603348.SH', '300604.SZ', '002043.SZ', '603987.SH', '300737.SZ', '002741.SZ', '002892.SZ', '603133.SH', '603078.SH', '300331.SZ', '603687.SH', '300725.SZ', '300131.SZ', '300735.SZ', '002950.SZ', '300438.SZ', '300666.SZ', '603978.SH', '603733.SH', '300429.SZ', '300138.SZ', '002369.SZ', '603180.SH', '603305.SH', '300633.SZ', '603728.SH', '300777.SZ', '300691.SZ', '300775.SZ', '300761.SZ', '603214.SH', '300630.SZ', '300053.SZ', '300609.SZ', '603456.SH', '300109.SZ', '603081.SH', '600360.SH', '300759.SZ', '300398.SZ', '603901.SH', '603650.SH', '300602.SZ', '300623.SZ', '002925.SZ', '603315.SH', '002015.SZ', '002507.SZ', '300346.SZ', '603516.SH', '603997.SH', '300393.SZ', '601020.SH', '300464.SZ', '603666.SH', '600135.SH', '002749.SZ', '603138.SH', '002335.SZ', '601118.SH', '300624.SZ', '002833.SZ', '300684.SZ', '600171.SH', '002920.SZ', '300568.SZ', '002614.SZ', '603557.SH', '603416.SH', '002643.SZ', '002677.SZ', '002734.SZ', '300487.SZ', '300513.SZ', '300662.SZ', '600711.SH', '603600.SH', '300236.SZ', '002224.SZ', '300476.SZ', '002273.SZ', '002549.SZ', '002851.SZ']"
