scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s5_b2_e1_n120_tc50_buf4,100000000,0.1,2025,51,0.6884288464724251,0.06066241272554168,0.9198311470798413,4.259654173418198
p_l20_s5_b2_e1_n120_tc50_buf4,100000000,0.2,2023,50,0.04779873255859601,0.06672626682975774,0.9924230928977426,0.3824244432849504
p_l20_s5_b2_e1_n120_tc50_buf4,100000000,0.2,2024,52,0.038319784245462785,0.06502784859065094,0.9499766435789853,2.650651455618923
p_l20_s5_b2_e1_n120_tc50_buf4,100000000,0.2,2025,51,0.6883827069798862,0.060658207746108146,0.919737093335506,4.264852052766809
p_l20_s5_b2_e1_n120_tc50_buf4,300000000,0.05,2023,50,0.024814075627938026,0.06198066771281555,0.8076157018561867,10.408028063532592
p_l20_s5_b2_e1_n120_tc50_buf4,300000000,0.05,2024,52,0.023303300162031304,0.063096285811048,0.8206916675438595,10.305205133072455
p_l20_s5_b2_e1_n120_tc50_buf4,300000000,0.05,2025,51,0.7294408281770928,0.06501347406753881,0.8678084703290655,7.268239342816376
p_l20_s5_b2_e1_n120_tc50_buf4,300000000,0.1,2023,50,0.03181907455409405,0.07335848834422569,0.9358602005742636,3.324335801958429
p_l20_s5_b2_e1_n120_tc50_buf4,300000000,0.1,2024,52,0.03110376465760356,0.07105041561229412,0.9072546485363735,5.080006663832902
p_l20_s5_b2_e1_n120_tc50_buf4,300000000,0.1,2025,51,0.694660610184638,0.06858709121469218,0.914020313195507,4.584557906750639
p_l20_s5_b2_e1_n120_tc50_buf4,300000000,0.2,2023,50,0.03488295923877516,0.07822042760924987,0.9858047449377496,0.7196500502724853
p_l20_s5_b2_e1_n120_tc50_buf4,300000000,0.2,2024,52,0.027657333323174216,0.07468305097360635,0.9408480219214852,3.1502133565032353
p_l20_s5_b2_e1_n120_tc50_buf4,300000000,0.2,2025,51,0.6743312981107099,0.06911222733296955,0.9199170370886215,4.255308163686734
p_l20_s5_b2_e1_n120_tc50_buf4,500000000,0.05,2023,50,0.018087343226460995,0.05550084349296651,0.6813328982096274,17.93008470075604
p_l20_s5_b2_e1_n120_tc50_buf4,500000000,0.05,2024,52,0.00769155173140712,0.05894956551171924,0.7231122514294117,16.34086344107768
p_l20_s5_b2_e1_n120_tc50_buf4,500000000,0.05,2025,51,0.6961427923908441,0.06306002990208326,0.7904453699178018,11.934699374104943
p_l20_s5_b2_e1_n120_tc50_buf4,500000000,0.1,2023,50,0.020052299680931585,0.07130522014818919,0.8466515899013612,8.189984223860264
p_l20_s5_b2_e1_n120_tc50_buf4,500000000,0.1,2024,52,0.019476323050218847,0.07121039206673152,0.8495023399626465,8.538623621383003
p_l20_s5_b2_e1_n120_tc50_buf4,500000000,0.1,2025,51,0.7161540968396105,0.07172296785599476,0.8855499164922142,6.222301169095963
p_l20_s5_b2_e1_n120_tc50_buf4,500000000,0.2,2023,50,0.025127905276119966,0.08304097340034143,0.9567477551689204,2.222995283601359
