fold,test_year,final_nav,cumulative_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,win_rate,scenario,capital,participation_limit,periods,avg_fill_ratio,avg_unfilled_trade_weight,total_unfilled_trade_weight,avg_cash_weight,avg_actual_stock_count,avg_target_overlap_weight,avg_period_cost,total_cost_arithmetic,total_fixed_cost_arithmetic,total_impact_cost_arithmetic,avg_participation,p95_participation,max_participation
2,2024,0.9944714119764131,-0.005528588023586911,-0.0055627606418499065,0.42648186159074575,-0.08338633795398342,-0.21503994254037373,0.5192307692307693,tc50_buf3,500000000,0.05,52,0.6841971525179722,0.35786120509303626,18.608782664837886,0.1477849831011211,134.75,0.7471919175073307,0.0010807516584871253,0.05619908624133051,0.03867068739765152,0.017528398843679002,0.03653400634833755,0.04501478826715638,0.05000000000000001
2,2024,1.005498013070734,0.0054980130707340535,0.005532185755885655,0.45840599399323806,-0.053375860186669524,-0.2127024805670028,0.5,tc50_buf3,500000000,0.1,52,0.82167156091651,0.19545796800285975,10.163814336148707,0.06778662016652703,118.46153846153847,0.8684233821595313,0.001347139712031942,0.07005126502566099,0.04479698297965826,0.025254282046002746,0.05895977908389223,0.08739759280470373,0.10000000000000002
2,2024,1.0160435089695414,0.01604350896954143,0.01614375062860529,0.4698567641113398,-0.029490369043854513,-0.22163117187154224,0.5,tc50_buf3,500000000,0.2,52,0.9071901930092322,0.09706610627619974,5.047437526362387,0.031418826695906336,106.78846153846153,0.9358182306719253,0.0015426031295182594,0.08021536273494949,0.04838531453596715,0.03183004819898233,0.08419177134177738,0.1499733415823589,0.20000000000000004
2,2024,1.0622873010265237,0.06228730102652369,0.06268523559223027,0.47185017406246793,0.06927036883513599,-0.2075149310660468,0.5192307692307693,tc50_buf4,100000000,0.05,52,0.9212271447235192,0.08190297962528155,4.2589549405146405,0.026806980234071996,104.17307692307692,0.9456906089832385,0.0012293402648853196,0.06392569377403662,0.049057692362300086,0.014868001411736529,0.01814666205064182,0.0342518596953259,0.05000000000000002
2,2024,1.0590024313679947,0.05900243136799466,0.05937879874651486,0.4717760126915663,0.062272769187444635,-0.20843511806097803,0.5192307692307693,tc50_buf4,100000000,0.1,52,0.9432576680524816,0.057932911856604506,3.0125114165434344,0.02068856443267019,100.28846153846153,0.9607349023802441,0.0012664659692749826,0.0658562304022991,0.04988852052161823,0.01596770988068088,0.021038301897917003,0.04713084790173845,0.10000000000000002
2,2024,1.0588317836345884,0.05883178363458841,0.05920703234122393,0.4712528789017577,0.06197740883682269,-0.2079219083128101,0.5192307692307693,tc50_buf4,100000000,0.2,52,0.9477499396339095,0.05321806968505132,2.767339623622669,0.019460982259827134,99.46153846153847,0.9637061145524422,0.0012753422882595224,0.06631779898949516,0.0500558737891137,0.016261925200381458,0.0221163769611151,0.054387148252439274,0.20000000000000004
2,2024,1.0272060359817008,0.027206035981700794,0.027376956040539024,0.45289229629242556,-0.005791761045472311,-0.20981411175694276,0.5192307692307693,tc50_buf4,300000000,0.05,52,0.787449996382757,0.23887697829131518,12.421602871148389,0.08229061377561535,122.75,0.8394162039665353,0.0011908799651880663,0.061925758189779447,0.04378204884541562,0.018143709344363823,0.03147804057786205,0.04431407879361396,0.05000000000000002
2,2024,1.0473611038225825,0.04736110382258252,0.0476615519258079,0.46935490193668006,0.037629418278006165,-0.21056332928146515,0.5192307692307693,tc50_buf4,300000000,0.1,52,0.8885906330775362,0.11904716764336001,6.190452717454721,0.037950455874080774,109.42307692307692,0.9215467028945835,0.0013716434877021264,0.07132546136051057,0.04781523577467591,0.023510225585834654,0.046428592066956785,0.07904356642056541,0.10000000000000003
2,2024,1.0483410738745547,0.04834107387455466,0.048647881890170996,0.47177079899307167,0.03952741867443317,-0.21266260822691607,0.5192307692307693,tc50_buf4,300000000,0.2,52,0.9338812417255528,0.06798618220959654,3.53528147489902,0.022994667180957138,102.07692307692308,0.9545552158296047,0.0014674979422247,0.0763098929956844,0.049538015087462584,0.026771877908221824,0.058744348549102675,0.1193073745108339,0.20000000000000007
2,2024,1.003231370650641,0.0032313706506410522,0.0032514323341656937,0.4281411799708745,-0.06247604509254156,-0.21814382447386482,0.5,tc50_buf4,500000000,0.05,52,0.682088536874674,0.36549607834288467,19.005796073830002,0.1475254123253406,135.48076923076923,0.7434892546658874,0.0010916921435680058,0.0567679914655363,0.039073089908341435,0.017694901557194873,0.03645458585398426,0.04611666777691003,0.05000000000000001
2,2024,1.0266170399644012,0.026617039964401235,0.026784211662642887,0.45848675124737687,-0.007013917694694804,-0.2098211707359341,0.5192307692307693,tc50_buf4,500000000,0.1,52,0.8195433547880817,0.2004968929935333,10.425838435663731,0.0662098376230841,118.9423076923077,0.8666772239953121,0.001355479688819286,0.07048494381860287,0.04508985205291588,0.02539509176568701,0.05884119024349188,0.08701749095870238,0.10000000000000002
2,2024,1.042637301706627,0.04263730170662705,0.042907173122644915,0.4708327982255218,0.02741349619501778,-0.213887120224589,0.5192307692307693,tc50_buf4,500000000,0.2,52,0.9054048882581889,0.09973580478185723,5.186261848656576,0.031761659972461324,106.8076923076923,0.9342967775857421,0.0015432721104689491,0.08025014974438535,0.04845956188116553,0.03179058786321981,0.08374509112797068,0.14990416642670834,0.20000000000000004
2,2024,1.0352217596102022,0.03522175961020224,0.035443900520358396,0.4710112505192545,0.01155789912524787,-0.21402177848028736,0.5,walk_forward_selected,100000000,0.05,52,0.9227591424861016,0.07981048350303668,4.150145142157908,0.02654251677026576,104.15384615384616,0.9468842726015225,0.0012399070959980582,0.06447516899189902,0.049414061410374466,0.015061107581524546,0.018256895652609347,0.034350060249894995,0.05000000000000002
2,2024,1.0333108623804208,0.0333108623804208,0.03352075730728066,0.47088972046824007,0.007476819208921597,-0.21551773005298036,0.5,walk_forward_selected,100000000,0.1,52,0.9439664693099175,0.05665905064454413,2.9462706335162947,0.020646470646944155,100.28846153846153,0.9614080604405969,0.0012770314359021664,0.06640563466691266,0.050245328402961774,0.016160306263950874,0.021157474597454227,0.047217267505860146,0.10000000000000002
2,2024,1.0331313782527112,0.033131378252711174,0.03334012408756104,0.47036750326837123,0.007101094493884098,-0.215081825617205,0.5,walk_forward_selected,100000000,0.2,52,0.9484542410266658,0.051949259896959546,2.7013615146418966,0.019472972398063223,99.42307692307692,0.9643497016587224,0.001285536293150633,0.06684788724383292,0.05040438983320319,0.01644349741062972,0.022210947303822972,0.05331548156991104,0.20000000000000004
2,2024,1.0048123909034166,0.0048123909034165635,0.004842291876767657,0.45167076630260306,-0.05569921721782983,-0.20774688039015698,0.5,walk_forward_selected,300000000,0.05,52,0.7896784695369485,0.23529165168457722,12.235165887598015,0.08375559732248078,122.9423076923077,0.8404914304153466,0.0011902685853832236,0.06189396643992763,0.04371986940866989,0.018174097031257736,0.03159891860931538,0.04436071324508816,0.05000000000000002
2,2024,1.0198059640159158,0.019805964015915833,0.01992994357563771,0.4685430155716814,-0.021492277314336988,-0.21817806919876614,0.5,walk_forward_selected,300000000,0.1,52,0.8909357239630834,0.11613403858333912,6.038970006333634,0.03840489707190585,109.38461538461539,0.9227912210011772,0.001380856271229657,0.07180452610394217,0.04805669042586466,0.02374783567807751,0.046687015346672044,0.07810140598495649,0.10000000000000003
2,2024,1.0227124592172998,0.022712459217299807,0.022854835591298084,0.4708692768785263,-0.015174412006806736,-0.2192824892030556,0.5,walk_forward_selected,300000000,0.2,52,0.935038702482398,0.06624363104027134,3.4446688140941095,0.022766277399873806,102.01923076923077,0.9555558681975937,0.0014812067112586315,0.07702274898544884,0.04990724468583786,0.02711550429961097,0.059052027387706624,0.11995521922304449,0.20000000000000007
2,2024,0.9893742741678885,-0.010625725832111521,-0.010691234438820585,0.4265404219254962,-0.09539830775036867,-0.21503993744135275,0.5192307692307693,walk_forward_selected,500000000,0.05,52,0.6825304162577539,0.3637963113687797,18.917408191176545,0.14499173433893223,135.94230769230768,0.7456209887497252,0.0010871060850197582,0.05652951642102743,0.03887916925828356,0.01765034716274388,0.036598655340001236,0.045014788097279275,0.05000000000000001
2,2024,1.0039158864877409,0.003915886487740883,0.003940206267326829,0.4584360543681044,-0.05684499175919588,-0.21270248056700292,0.5,walk_forward_selected,500000000,0.1,52,0.8219554666478296,0.19685522929318391,10.236471923245563,0.0683410451875795,118.61538461538461,0.8674474603928475,0.0013567244623491086,0.07054967204215365,0.045081207594190834,0.025468464447962837,0.059035890793835186,0.08739759280470373,0.10000000000000002
2,2024,1.0150309739074403,0.015030973907440348,0.015124842155943119,0.46990477341795617,-0.03165568575917868,-0.22163117187154224,0.5,walk_forward_selected,500000000,0.2,52,0.9073667744496909,0.09725574651308996,5.057298818680678,0.03161122238926356,106.78846153846153,0.9356272132546279,0.0015567110577382698,0.08094897500239003,0.04877549230144836,0.03217348270094166,0.08424223738278656,0.1499733415823589,0.20000000000000004
3,2025,1.6071912486691153,0.6071912486691153,0.6407643713093101,0.2283305595385684,2.674912953148275,-0.13408265325567714,0.6862745098039216,baseline,100000000,0.05,51,0.9172335308791069,0.12946276185995947,6.602600854857934,0.00016559311898016487,108.11764705882354,0.9351858225105301,0.0017729458121646393,0.09042023642039661,0.07179432294654803,0.018625913473848583,0.012939114979332643,0.02136422025599332,0.05000000000000001
3,2025,1.6067488426926326,0.6067488426926326,0.6402930476739477,0.22800402619619983,2.6766766265293236,-0.1340156477430139,0.6862745098039216,baseline,100000000,0.1,51,0.9182417147268737,0.12769439609555078,6.51241420087309,0.00016267993667020274,107.2156862745098,0.9360714619838902,0.0017774230215917585,0.09064857410117969,0.07185149936492509,0.01879707473625457,0.01332930895639042,0.02259373498757483,0.1
3,2025,1.6067186894119168,0.6067186894119168,0.6402609236440131,0.22798918958631678,2.6767099122169915,-0.13401501554368944,0.6862745098039216,baseline,100000000,0.2,51,0.9182322296291048,0.12770674766233206,6.513044130778935,0.00016255328596139992,107.17647058823529,0.9360653495258534,0.001777500367913835,0.09065251876360558,0.07185080352382073,0.018801715239784862,0.013345713496244029,0.022639168527372043,0.11324811783039203
3,2025,1.5302071794148304,0.5302071794148304,0.5588347079439975,0.2241345778618989,2.3594516874136233,-0.1354453281550887,0.6862745098039216,baseline,300000000,0.05,51,0.8614472877317888,0.21588564425921972,11.010167857220205,0.03016596129759161,124.88235294117646,0.8769832489819893,0.0018345054343338208,0.09355977715102486,0.06723785362888687,0.02632192352213797,0.02789595206320783,0.0390813043339368,0.05000000000000001
3,2025,1.5807113306375224,0.5807113306375224,0.6125636163108632,0.2283429111996698,2.551266484473662,-0.13562197409112864,0.6862745098039216,baseline,300000000,0.1,51,0.9111553270479307,0.1389442403931473,7.086156260050512,0.001121739424647763,111.37254901960785,0.9299673738957918,0.0020154434214410973,0.10278761449349597,0.0713957708771395,0.03139184361635647,0.036469392345815387,0.058767978889077345,0.10000000000000002
3,2025,1.5850981722877018,0.5850981722877018,0.6172341301410933,0.2278323950940469,2.5774830216690168,-0.13518203665090467,0.6862745098039216,baseline,300000000,0.2,51,0.9179263745696842,0.12826370018343083,6.541448709354973,0.0001624775668131351,107.56862745098039,0.9357869111248783,0.002044734783465006,0.10428147395671529,0.0718334295034399,0.032448044453275364,0.039524408227290815,0.06644549455514391,0.20000000000000004
3,2025,1.4429370204811212,0.44293702048112116,0.46617568068548665,0.2086837226852035,2.0901279461237694,-0.13216347287937213,0.6666666666666666,baseline,500000000,0.05,51,0.7773849091905555,0.3396013987453332,17.319671336011993,0.09971903330756311,139.07843137254903,0.7803397839735523,0.0016757189085510145,0.08546166433610174,0.05961061650733203,0.025851047828769708,0.0338576907567436,0.043804868602265554,0.05000000000000001
3,2025,1.5419557142338645,0.5419557142338645,0.5713265987516793,0.22715514437577142,2.3830699508886743,-0.13706953911567277,0.6862745098039216,baseline,500000000,0.1,51,0.8823486944415405,0.18371776749791002,9.369606142393412,0.015400608575342756,120.68627450980392,0.9004491115195138,0.002068234383624012,0.1054799535648246,0.06905985246075495,0.03642010110406965,0.050996521676638054,0.07414332026645457,0.10000000000000002
3,2025,1.56927364748115,0.56927364748115,0.600388982491433,0.22816718147896042,2.4998730264108087,-0.13610655675297778,0.6862745098039216,baseline,500000000,0.2,51,0.9151184907119274,0.13288756726925044,6.777265930731772,0.0003038823867922229,109.6078431372549,0.9334044195323989,0.0022132474430835536,0.11287561959726122,0.07167002221225356,0.04120559738500766,0.06297925823049921,0.10283765346965328,0.20000000000000004
3,2025,1.6588474965192317,0.6588474965192317,0.6958355814274637,0.2327254180356766,2.8610350646158973,-0.13151092626938465,0.7058823529411765,tc50_buf2,100000000,0.05,51,0.9201905015781441,0.08268675593548694,4.217024552709834,8.794746839230491e-05,105.25490196078431,0.9587658637274923,0.0012023498209202883,0.061319840866934705,0.04873136219088679,0.012588478676047904,0.013056669468075342,0.02096519161224686,0.05000000000000001
3,2025,1.660179138884368,0.6601791388843681,0.6972562561666227,0.23263446336174826,2.868260560040214,-0.1314741568414911,0.7058823529411765,tc50_buf2,100000000,0.1,51,0.9219434903525859,0.08078892254384006,4.120235049735843,8.864990459670356e-05,104.50980392156863,0.9597141825470493,0.0012052933588186693,0.061469961299752136,0.04877988051323628,0.012690080786515848,0.013387659491718114,0.02245820607572397,0.1
3,2025,1.65998048841488,0.6599804884148801,0.6970443209589827,0.23259608247471963,2.8678226815427226,-0.13146138345011504,0.7058823529411765,tc50_buf2,100000000,0.2,51,0.9217971525725147,0.08094286151829168,4.128085937432876,8.677670400352564e-05,104.49019607843137,0.9596380827882002,0.001205191997943934,0.06146479189514063,0.04877358690373665,0.012691204991403977,0.013404836299200355,0.022514031727511173,0.1136782041809259
3,2025,1.6160310004014835,0.6160310004014835,0.6501831122274706,0.2299275246265741,2.697298260548456,-0.13110416743126607,0.7058823529411765,tc50_buf2,300000000,0.05,51,0.8515656877110187,0.1577092015652456,8.043169279827525,0.019149081368292832,117.98039215686275,0.9117273991870998,0.0012511618647281367,0.06380925510113497,0.045924812520598164,0.017884442580536803,0.028029479598338906,0.03851085118183788,0.05000000000000001
3,2025,1.6410274397157907,0.6410274397157907,0.6768288890671113,0.2328384979749432,2.778015210941274,-0.13212624823882568,0.7058823529411765,tc50_buf2,300000000,0.1,51,0.9114479829195666,0.09212903648541945,4.698580860756392,0.0008498851098553421,107.6470588235294,0.9536663138948235,0.0013651133093630797,0.06962077877751706,0.04843916147167077,0.021181617305846293,0.03675443062535767,0.05728293745035069,0.10000000000000002
3,2025,1.644707221454742,0.644707221454742,0.6807529735149132,0.23258342434749452,2.7979335816409967,-0.1319082689764559,0.7058823529411765,tc50_buf2,300000000,0.2,51,0.921646963975746,0.08110850361887291,4.136533684562519,9.032879139004622e-05,104.70588235294117,0.9595536155435489,0.001386365265210269,0.07070462852572372,0.04877431326633942,0.021930315259384287,0.039820986632349405,0.06610372034695755,0.20000000000000004
3,2025,1.5663081661401201,0.5663081661401201,0.5972330597957398,0.2164117273173573,2.6210828166623337,-0.12253283126633219,0.7058823529411765,tc50_buf2,500000000,0.05,51,0.7572522309311991,0.26443820888525044,13.486348653147772,0.0623541097216843,129.50980392156862,0.836716844696211,0.0011705503161307982,0.05969806612267071,0.041667817157200276,0.018030248965470425,0.03396439261624802,0.043456532514851445,0.05000000000000001
3,2025,1.6173077285598982,0.6173077285598982,0.6515436498033027,0.2319758319930957,2.679346570128054,-0.13254789352755592,0.7058823529411765,tc50_buf2,500000000,0.1,51,0.8759277764003757,0.13090688004192158,6.676250882138,0.009921108843584521,114.70588235294117,0.9297448614487454,0.001404637978043535,0.07163653688022029,0.046984946314015626,0.02465159056620466,0.051362665495692794,0.07358962895330962,0.10000000000000002
3,2025,1.631970159190969,0.631970159190969,0.6671719255996722,0.2326583387050274,2.7386593111003927,-0.13235526145588972,0.7058823529411765,tc50_buf2,500000000,0.2,51,0.9168842151304881,0.0862736148462408,4.399954357158281,0.00023325677960815136,106.19607843137256,0.9569009802284191,0.001499066372792421,0.07645238501241347,0.04862974815983304,0.027822636852580428,0.06349324061152047,0.10023967262428345,0.20000000000000004
3,2025,1.6609080766805877,0.6609080766805877,0.6980339510992191,0.2372997649845934,2.8151479675615816,-0.12988047293534943,0.7058823529411765,tc50_buf3,100000000,0.05,51,0.9187833861542557,0.08440690828218186,4.304752322391275,0.00014353850202420286,105.33333333333333,0.9578574259376572,0.0012063223586075943,0.061522440288987304,0.048879611430589366,0.012642828858397924,0.013074552147960218,0.020905024546994715,0.05000000000000001
3,2025,1.6531020676215509,0.6531020676215509,0.6897065886570932,0.236732148324923,2.786721589463309,-0.12984323834346512,0.7058823529411765,tc50_buf3,100000000,0.1,51,0.9206145098535735,0.08240038443043739,4.202419605952307,8.340978184124054e-05,104.52941176470588,0.9588913271196816,0.001209143335737947,0.0616663101226353,0.04892277191311485,0.012743538209520447,0.013404838912720542,0.0217710107833436,0.1
3,2025,1.6528723756141603,0.6528723756141603,0.6894615817221461,0.23668646004087146,2.7862243645380858,-0.12982524844809462,0.7058823529411765,tc50_buf3,100000000,0.2,51,0.9204074557154115,0.08262184045245588,4.21371386307525,8.078394659534582e-05,104.50980392156863,0.958781831477053,0.001209002687721908,0.06165913707381731,0.04891534951821363,0.012743787555603679,0.013420297390788191,0.02181775250239544,0.11164140188694165
3,2025,1.6402661030956045,0.6402661030956045,0.6760170547332003,0.23521024312718533,2.7465515368047946,-0.12950395847762586,0.7058823529411765,tc50_buf3,300000000,0.05,51,0.8470841715678247,0.1646435097392465,8.39681899670157,0.017041731306194192,119.23529411764706,0.9093048388863577,0.001260146203634091,0.06426745638533864,0.04623902636520765,0.01802843002013099,0.028033858767549213,0.03936239119238272,0.05000000000000001
3,2025,1.672215846504801,0.6722158465048009,0.7100999750561556,0.23894343554716635,2.8462802231782045,-0.13048239276855023,0.7058823529411765,tc50_buf3,300000000,0.1,51,0.9070361273309527,0.0971942923046285,4.956908907536054,0.0010261281238273065,108.68627450980392,0.9510248085606622,0.0013667295618748387,0.06970320765561677,0.04851488608556021,0.021188321570056567,0.03664131421614103,0.058345927315093464,0.10000000000000002
3,2025,1.6396803198129153,0.6396803198129153,0.6753924289630888,0.2367792526517771,2.7257135992072947,-0.13027368038650167,0.7058823529411765,tc50_buf3,300000000,0.2,51,0.9202099268181666,0.08284373230692083,4.225030347652962,8.43546752808607e-05,104.74509803921569,0.9586689187596743,0.0013909048041636945,0.07093614501234842,0.04891636665064612,0.0220197783617023,0.03986091176560196,0.06440957320193458,0.20000000000000004
3,2025,1.5794544781679387,0.5794544781679387,0.6112255943283895,0.22110709865670558,2.6287061693609832,-0.12067322561615523,0.7058823529411765,tc50_buf3,500000000,0.05,51,0.752358633191173,0.27537842157877607,14.044299500517578,0.05893414656996782,131.72549019607843,0.8329480522962399,0.001182472259087041,0.06030608521343909,0.042068939733516365,0.01823714547992274,0.03399035444541811,0.043786512506285985,0.05000000000000001
3,2025,1.6487928125628581,0.6487928125628581,0.6851102573664589,0.23788873678488381,2.7538515115108493,-0.13089638280937355,0.7058823529411765,tc50_buf3,500000000,0.1,51,0.8707338772286897,0.1377591261053723,7.025715431373987,0.008978518470443855,115.47058823529412,0.9267899390261208,0.001410452448294894,0.0719330748630396,0.047184128550652196,0.024748946312387415,0.051234048312322186,0.07449472375837499,0.10000000000000002
3,2025,1.6459365716607186,0.6459365716607186,0.6820640262408053,0.2378716557705663,2.741243062896652,-0.13072678868084409,0.7058823529411765,tc50_buf3,500000000,0.2,51,0.9140228780495979,0.08956848751033872,4.567992863027275,0.0004499689433109812,107.05882352941177,0.9551241169411246,0.0015022953202810578,0.07661706133433395,0.04873114225292423,0.027885919081409714,0.06346974380552801,0.10173317942350493,0.20000000000000004
3,2025,1.657493557539289,0.6574935575392891,0.6943911702878016,0.23706626875585143,2.802554634932232,-0.12987934251078093,0.7058823529411765,tc50_buf4,100000000,0.05,51,0.9176163922034405,0.08577850501825567,4.374703755931039,0.00013993861281944782,105.3529411764706,0.9571261892361415,0.0012080488498749735,0.06161049134362365,0.04893752907356634,0.012672962270057297,0.013109557089788296,0.020980606998417962,0.05000000000000001
3,2025,1.6492472094821264,0.6492472094821264,0.6855949008776128,0.2365094993382358,2.771960123005616,-0.12982320008104864,0.7058823529411765,tc50_buf4,100000000,0.1,51,0.919535329345651,0.08367861702469448,4.267609468259418,8.17725222359552e-05,104.54901960784314,0.9582049307488161,0.001211189952474545,0.0617706875762018,0.0489862253305178,0.012784462245683999,0.013464829973876186,0.021960272548263174,0.1
3,2025,1.6491199113991153,0.6491199113991153,0.6854591287059761,0.2364889391380196,2.771626999110674,-0.1298214105904788,0.7058823529411765,tc50_buf4,100000000,0.2,51,0.9195158556778308,0.08369930780211099,4.268664697907661,8.151218847370913e-05,104.52941176470588,0.9581947081403248,0.0012112435318373097,0.0617734201237028,0.04898562058335646,0.012787799540346333,0.013482730364622464,0.022012230611400035,0.11155609357738261
3,2025,1.6424428474266788,0.6424428474266788,0.6783382211385116,0.23486241855922518,2.760502191520353,-0.1291921860057379,0.7058823529411765,tc50_buf4,300000000,0.05,51,0.8448255030637989,0.16844278719193745,8.59058214678881,0.01595774996845637,119.92156862745098,0.9079018821433036,0.0012658597065114147,0.06455884503208215,0.04642257005094227,0.018136274981139865,0.028079674573794025,0.039187311576455164,0.05000000000000001
3,2025,1.668595263314925,0.668595263314925,0.7062362218628067,0.23869266344731752,2.833083397270233,-0.13038890068976772,0.7058823529411765,tc50_buf4,300000000,0.1,51,0.9055613721238706,0.09901635785459866,5.0498342505845315,0.0008936192798369516,108.74509803921569,0.9501333731877926,0.0013701430030750499,0.06987729315682754,0.04861136676167098,0.021265926395156568,0.03673054823338451,0.0581273589577356,0.10000000000000002
3,2025,1.6359746300360125,0.6359746300360125,0.6714412454110603,0.23655821774721555,2.7115576517257156,-0.13027105377068415,0.7058823529411765,tc50_buf4,300000000,0.2,51,0.9192754444817324,0.08396059121929743,4.281990152184169,8.468034316382594e-05,104.7843137254902,0.9580625721582416,0.0013934837942179608,0.071067673505116,0.04897948797050061,0.022088185534615393,0.040032535214047565,0.06480375036037511,0.20000000000000004
3,2025,1.5888785381042723,0.5888785381042723,0.6212594026556937,0.21981504819418352,2.689804030765801,-0.11940961681146178,0.7058823529411765,tc50_buf4,500000000,0.05,51,0.7504592377432501,0.281044194826932,14.333253936173532,0.05695031102368136,132.5686274509804,0.831062701140499,0.0011925939067697262,0.06082228924525603,0.04240830385078309,0.018413985394472938,0.03401861729140686,0.04390276781755452,0.05000000000000001
3,2025,1.6483108733186136,0.6483108733186136,0.684596244555423,0.23762116980699183,2.7547892516778694,-0.13059992698632983,0.7058823529411765,tc50_buf4,500000000,0.1,51,0.8683918543817805,0.1412274834515864,7.2026016560309065,0.008194719294376313,115.90196078431373,0.9254012103012491,0.0014154164814599442,0.07218624055445716,0.047320136648494,0.02486610390596316,0.05132088114861056,0.0739079897687119,0.10000000000000002
3,2025,1.6426351068363534,0.6426351068363534,0.6785432429710201,0.23762748543676088,2.729243386045993,-0.13070629344983653,0.7058823529411765,tc50_buf4,500000000,0.2,51,0.9127048480703202,0.09114269482204,4.64827743592404,0.00039761347165857787,107.19607843137256,0.9543162105259078,0.0015053889148239142,0.07677483465601963,0.04880748141933439,0.027967353236685224,0.06362944203308367,0.10172074464398859,0.20000000000000004
3,2025,1.6586367460460572,0.6586367460460572,0.6956107449264206,0.23267217197838772,2.8607234774438233,-0.1314770335246943,0.7058823529411765,walk_forward_selected,100000000,0.05,51,0.9198038714843494,0.08310307692653712,4.2382569232533935,8.297906026545049e-05,105.25490196078431,0.9585600104752462,0.001201982379180138,0.06130110133818704,0.048719324376673964,0.012581776961513082,0.013048690110999754,0.020957109139038737,0.05000000000000001
3,2025,1.6599666026103266,0.6599666026103266,0.6970295065834091,0.23258141223572068,2.867939876069616,-0.1314403388504728,0.7058823529411765,walk_forward_selected,100000000,0.1,51,0.9215557626826585,0.08120569715519751,4.141490554915073,8.368976226765253e-05,104.50980392156863,0.95950809773579,0.0012049240921520982,0.06145112869975701,0.04876782671945527,0.012683301980301738,0.013379480510953038,0.02244814994800711,0.1
3,2025,1.6597363769532434,0.6597363769532434,0.6967838860714533,0.2325351391504046,2.867454306078768,-0.13142244828274896,0.7058823529411765,walk_forward_selected,100000000,0.2,51,0.9213496989717603,0.0814233473083189,4.1525907127242645,8.106519287371189e-05,104.49019607843137,0.9594004908426871,0.0012047625211606887,0.061442888579195123,0.048759435668455975,0.012683452910739143,0.013395813091098864,0.022502348528099632,0.11361097199741213
3,2025,1.6157837410958378,0.6157837410958378,0.6499196272685155,0.22987702532159288,2.696744602472829,-0.13110327621159212,0.7058823529411765,walk_forward_selected,300000000,0.05,51,0.8510791974679743,0.1583297266145521,8.074816057342158,0.01891413892365737,118.0,0.9115346162254319,0.0012511826052290442,0.06381031286668125,0.04592669298246502,0.017883619884216218,0.02802508614378816,0.03851080823668336,0.05000000000000001
3,2025,1.640777584068141,0.6407775840681409,0.6765624592573098,0.2327584955693719,2.7778253922620273,-0.13207646615005542,0.7058823529411765,walk_forward_selected,300000000,0.1,51,0.9109072797857044,0.09271615305048218,4.728523805574591,0.0008286243441263259,107.62745098039215,0.9533831296196563,0.0013645061633230432,0.0695898143294752,0.04842256228603638,0.021167252043438833,0.03672810007811513,0.05725641978273223,0.10000000000000002
3,2025,1.6444748468849142,0.6444748468849142,0.6805051601463237,0.23252262244620686,2.7975994477561654,-0.13186919784471074,0.7058823529411765,walk_forward_selected,300000000,0.2,51,0.9212015075774596,0.08158697769378748,4.160935862383162,8.463497718075614e-05,104.70588235294117,0.9593170217587053,0.0013858280394965963,0.07067723001432641,0.04876022751143137,0.021917002502895036,0.03979437005663016,0.06607375235719051,0.20000000000000004
3,2025,1.5655982486784,0.5655982486783999,0.596477590482186,0.21631321466494305,2.618784022786716,-0.12253125309146085,0.7058823529411765,walk_forward_selected,500000000,0.05,51,0.7569648015295858,0.26481079136314506,13.505350359520397,0.062195420020623136,129.50980392156862,0.8366098980530525,0.0011704610280799809,0.05969351243207902,0.041661878480916244,0.018031633951162786,0.033976528084122985,0.043456641929036546,0.05000000000000001
3,2025,1.617059767055052,0.6170597670550519,0.651279407474922,0.23186899696386745,2.6794414760492407,-0.1324850990346358,0.7058823529411765,walk_forward_selected,500000000,0.1,51,0.8753327094313988,0.13160475253737822,6.711842379406289,0.009709927433367264,114.68627450980392,0.9295005548196338,0.001404366795374813,0.07162270656411547,0.04697834111934217,0.024644365444773306,0.05134609616435891,0.07359004429352599,0.10000000000000002
3,2025,1.6317870187859609,0.6317870187859609,0.6669766835025885,0.23260493181017783,2.738448744596726,-0.13232017848098454,0.7058823529411765,walk_forward_selected,500000000,0.2,51,0.9164970981677805,0.0866919908906367,4.421291535422472,0.00022279510089322823,106.19607843137256,0.9566968476236445,0.0014985495383538733,0.07642602645604754,0.048617824745369465,0.027808201710678066,0.06345564087117737,0.10019678451552247,0.20000000000000004
