fold,train_start_year,train_end_year,test_start_year,scenario,description,long_prd,short_prd,channel_bins,extreme_value,top_n,composite_score,mean_annual_return,min_annual_return,mean_sharpe,mean_max_drawdown,worst_max_drawdown,mean_fill_ratio,mean_target_overlap,mean_cash_weight,annual_return_std,mean_cost,train_rank
1,2020,2022,2023,p_l10_s3_b2_e1_n120_tc50_buf4,"L=10, S=3, bins=2, E=1, top_n=120, tc50_buf2",10,3,2,1,120,0.5404642981866922,0.19462286435691561,0.16828550239606455,0.7901989802531753,-0.1480885509548141,-0.15153422767936076,0.921640218339529,0.9398675121298558,0.03888198401637178,0.09308507255532211,0.19599108933380066,21
1,2020,2022,2023,p_l40_s5_b3_e1_n120_tc50_buf4,"L=40, S=5, bins=3, E=1, top_n=120, tc50_buf2",40,5,3,1,120,0.5374009672535515,0.19918866380315225,0.1792597766833841,0.8368561325231201,-0.1319027438009058,-0.13235847088334018,0.905790483462016,0.9314714083633719,0.03771788694693583,0.1553768476260027,0.19008847140109594,22
1,2020,2022,2023,p_l20_s10_b2_e1_n120_tc50_buf4,"L=20, S=10, bins=2, E=1, top_n=120, tc50_buf2",20,10,2,1,120,0.5249855406345473,0.19260420329009653,0.1639162014279114,0.7822617541026431,-0.12957758746504092,-0.13127743481071952,0.9085488146360292,0.9341725750009778,0.035321399926313335,0.10608050348613891,0.19180822587063412,23
1,2020,2022,2023,p_l20_s5_b2_e1_n80_tc50_buf4,"L=20, S=5, bins=2, E=1, top_n=80, tc50_buf2",20,5,2,1,80,0.5060053731591506,0.2387808364012426,0.18026670144646828,0.9656222142112676,-0.12023863027655605,-0.1229056122206359,0.8587521215820675,0.8953681988831309,0.056298408066630605,0.11638550315283057,0.1966529890780673,24
1,2020,2022,2023,p_l10_s5_b2_e1_n80_tc50_buf4,"L=10, S=5, bins=2, E=1, top_n=80, tc50_buf2",10,5,2,1,80,0.49238181757088517,0.21307705475427194,0.17655287197118952,0.8812634965090187,-0.11792034812990915,-0.12154477547764042,0.8732493323487746,0.9050565835147315,0.05566224047209077,0.06676005114634743,0.19562047382022701,25
1,2020,2022,2023,p_l40_s3_b3_e1_n120_tc50_buf4,"L=40, S=3, bins=3, E=1, top_n=120, tc50_buf2",40,3,3,1,120,0.4881654112931425,0.19370206797943432,0.1729761584807612,0.8054978227833192,-0.14805661571043213,-0.14945694171058466,0.9066918719284733,0.9314259397636488,0.03906906717055537,0.14582583334649404,0.1906594850762358,26
1,2020,2022,2023,p_l20_s3_b3_e1_n100_tc50_buf4,"L=20, S=3, bins=3, E=1, top_n=100, tc50_buf2",20,3,3,1,100,0.4874185882862308,0.19884812283901476,0.16373929783283647,0.8054545108577895,-0.11118887653052889,-0.11234857791500774,0.8870675703906641,0.9173736493990717,0.044473262813655795,0.11161052195361403,0.19736784664506984,27
1,2020,2022,2023,p_l20_s10_b2_e1_n100_tc50_buf4,"L=20, S=10, bins=2, E=1, top_n=100, tc50_buf2",20,10,2,1,100,0.48304619055297116,0.20010769914344753,0.16731607448191954,0.8243350022208569,-0.12733878020706538,-0.13032654109900288,0.894423387475029,0.9201117664330442,0.04716919171556327,0.1173719458232432,0.19373083856196815,28
1,2020,2022,2023,p_l10_s3_b3_e1_n100_tc50_buf4,"L=10, S=3, bins=3, E=1, top_n=100, tc50_buf2",10,3,3,1,100,0.46571917794571555,0.1823102476218924,0.16051113151397312,0.7454911161366771,-0.12828104720788347,-0.13236203513086486,0.9067512117287847,0.9279395483466202,0.04680547798409347,0.08777094070676263,0.19592892730138953,29
1,2020,2022,2023,p_l20_s10_b3_e1_n120_tc50_buf4,"L=20, S=10, bins=3, E=1, top_n=120, tc50_buf2",20,10,3,1,120,0.4648546662718648,0.1796336114229379,0.15332892116288566,0.7386942959733485,-0.12368918813648382,-0.12724455620128206,0.8989972412434226,0.9319100524462642,0.030707143914380827,0.11208276047551753,0.19011928337431477,30
1,2020,2022,2023,p_l40_s10_b2_e1_n100_tc50_buf4,"L=40, S=10, bins=2, E=1, top_n=100, tc50_buf2",40,10,2,1,100,0.45585184840217924,0.20707565448009116,0.18067081125543405,0.8211486603783593,-0.15337238345689494,-0.1593371814150325,0.887409931273379,0.9164870053960684,0.04854873019798945,0.14829920201297273,0.18594568388853303,31
1,2020,2022,2023,p_l40_s5_b2_e1_n100_tc50_buf4,"L=40, S=5, bins=2, E=1, top_n=100, tc50_buf2",40,5,2,1,100,0.4517838110859312,0.19470635850821771,0.1688824208959081,0.8054473384492589,-0.13708586775450285,-0.13910601968055347,0.892856464483677,0.9179280779280172,0.05033114971550266,0.0962550896527003,0.19171678056676805,32
1,2020,2022,2023,p_l40_s5_b3_e1_n100_tc50_buf4,"L=40, S=5, bins=3, E=1, top_n=100, tc50_buf2",40,5,3,1,100,0.44661263314187577,0.19676667904300837,0.17421578937155457,0.8317169040305666,-0.1349047924046793,-0.13551447462776933,0.8876570982325224,0.9169930699710124,0.04591929809096229,0.15670184184678065,0.1915754940569555,33
1,2020,2022,2023,p_l40_s5_b3_e1_n80_tc50_buf4,"L=40, S=5, bins=3, E=1, top_n=80, tc50_buf2",40,5,3,1,80,0.4190473452472994,0.21461941900043377,0.1868705345107311,0.9264909449693904,-0.13029547139060704,-0.13280846770829535,0.8593879553202841,0.8939951861969726,0.0601931749839632,0.1439543115498865,0.19115009319398346,34
1,2020,2022,2023,p_l40_s10_b3_e1_n120_tc50_buf4,"L=40, S=10, bins=3, E=1, top_n=120, tc50_buf2",40,10,3,1,120,0.4116886107818503,0.19230339660483353,0.17134373591652308,0.7481645369849512,-0.19366378267167755,-0.19895623151966957,0.9088872804296919,0.9346456151810715,0.03788406248272314,0.17664259797685425,0.18166683878075313,35
1,2020,2022,2023,p_l10_s5_b3_e1_n80_tc50_buf4,"L=10, S=5, bins=3, E=1, top_n=80, tc50_buf2",10,5,3,1,80,0.40921337995447865,0.1985969525539287,0.16160495532773567,0.820355734438742,-0.120225112921745,-0.12698841013183337,0.8616332532607642,0.8997633703079815,0.052532293547604476,0.033905917676232494,0.19448566333521364,36
1,2020,2022,2023,p_l10_s3_b3_e1_n120_tc50_buf4,"L=10, S=3, bins=3, E=1, top_n=120, tc50_buf2",10,3,3,1,120,0.40494346717463403,0.16093896229429844,0.14013429014380274,0.6326370366022038,-0.14457336785287758,-0.14733290567714985,0.9181911949559761,0.9396121881965114,0.03532610291360594,0.08140451454499763,0.1952704333695346,37
1,2020,2022,2023,p_l20_s10_b2_e1_n80_tc50_buf4,"L=20, S=10, bins=2, E=1, top_n=80, tc50_buf2",20,10,2,1,80,0.3952729976064273,0.20584837423937205,0.1713652371057952,0.8655282771433427,-0.13197470604608352,-0.13512975159979645,0.8692224920554591,0.8982103985545725,0.06209872483667218,0.1117200587972968,0.1945031665232738,38
