final_nav,cumulative_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,win_rate,scenario,cost_model,capital,fixed_cost_bps,impact_coef_bps,include_initial_build,avg_turnover,avg_traded_weight,avg_period_fixed_cost,avg_period_impact_cost,avg_period_cost,total_fixed_cost_arithmetic,total_impact_cost_arithmetic,total_cost_arithmetic,avg_participation,p95_participation,max_participation,missing_adv_weight,annual_return_drag,final_nav_drag
4.797716430648658,3.7977164306486584,0.30770427967696645,0.2868359453832594,0.9681641514835542,-0.20347152981812577,0.5880398671096345,realistic_10bp_cap1000w,double_side_build_impact,10000000,10,25,True,0.7690033222591363,1.541328903654486,0.0015413289036544859,0.00015819724075455649,0.0016995261444090427,0.46394000000000024,0.0476173694671215,0.5115573694671218,0.002191159116263469,0.004214651242860961,0.3868387776861722,0.36,0.11971213885455612,3.207939153217395
4.6330605803028995,3.6330605803028995,0.29991478963552254,0.28679924492340325,0.9411279646416428,-0.2063047376018352,0.5880398671096345,realistic_10bp_cap3000w,double_side_build_impact,30000000,10,25,True,0.7690033222591363,1.541328903654486,0.0015413289036544859,0.00027400565860409765,0.0018153345622585837,0.46394000000000024,0.08247570323983339,0.5464157032398337,0.006573477348790408,0.012643953728582886,1.1605163330585166,0.36,0.12750162889600003,3.372595003563154
4.327439219310749,3.327439219310749,0.28482703723366787,0.2867283064339254,0.8887404260952904,-0.21181227814432935,0.5813953488372093,realistic_10bp_cap10000w,double_side_build_impact,100000000,10,25,True,0.7690033222591363,1.541328903654486,0.0015413289036544859,0.0005002636003384125,0.0020415925039928987,0.46394000000000024,0.15057934370186216,0.6145193437018625,0.02191159116263469,0.042146512428609596,3.868387776861722,0.36,0.1425893812978547,3.678216364555304
3.874762643422405,2.874762643422405,0.26076857205715354,0.28661563021210945,0.8051499909002646,-0.22064937325945777,0.5714285714285714,realistic_10bp_cap30000w,double_side_build_impact,300000000,10,25,True,0.7690033222591363,1.541328903654486,0.0015413289036544859,0.0008664819729634618,0.0024078108766179477,0.46394000000000024,0.260811073862002,0.7247510738620022,0.06573477348790407,0.12643953728582877,11.605163330585166,0.36,0.16664784647436903,4.130892940443648
3.5908351878045135,2.5908351878045135,0.24446112117192342,0.28653959460556927,0.7484519599015134,-0.22667857575725237,0.5681063122923588,realistic_10bp_cap50000w,double_side_build_impact,500000000,10,25,True,0.7690033222591363,1.541328903654486,0.0015413289036544859,0.0011186234170254773,0.002659952320679963,0.46394000000000024,0.33670564852466867,0.8006456485246689,0.10955795581317346,0.2107325621430481,19.34193888430861,0.36,0.18295529735959914,4.41482039606154
