final_nav,cumulative_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown,win_rate,scenario,capital,participation_limit,periods,avg_fill_ratio,avg_unfilled_trade_weight,total_unfilled_trade_weight,avg_cash_weight,avg_actual_stock_count,avg_target_overlap_weight,avg_period_cost,total_cost_arithmetic,total_fixed_cost_arithmetic,total_impact_cost_arithmetic,avg_participation,p95_participation,max_participation
3.3262467438374608,2.3262467438374608,0.22827199943607734,0.26941112133836576,0.7359458601824327,-0.2087347851996687,0.5647840531561462,baseline,100000000,0.05,301,0.9470378591762796,0.08202746779898062,24.690267807493168,0.025182970011424468,106.82724252491694,0.9464069983774462,0.0019045684798858645,0.5732751124456452,0.43964800267942533,0.13362710976621983,0.01806632354039572,0.030812374372247653,0.05000000000000002
3.3912481892864728,2.3912481892864728,0.2323454764947288,0.272150681860266,0.7435053078375964,-0.21229262730846743,0.5614617940199336,baseline,100000000,0.1,301,0.965160367365608,0.05406607797380076,16.273889470114028,0.013486568345929569,101.3421926910299,0.9662411470125946,0.001968489222499694,0.5925152559724078,0.4487894205205753,0.14372583545183248,0.020735338007626756,0.039175463710586056,0.10000000000000002
3.398506535444359,2.398506535444359,0.23279631188440741,0.2720845425800746,0.7453430097916143,-0.21173051766788376,0.5614617940199336,baseline,100000000,0.2,301,0.967018983908887,0.051208828707560994,15.413857440975859,0.012445298538639597,100.62126245847176,0.968190411886335,0.0019764875435778735,0.5949227506169399,0.44967902575780183,0.14524372485913795,0.021356489839089825,0.041487039823522656,0.20000000000000004
2.43345196840605,1.4334519684060498,0.1643242523940871,0.24638036936509036,0.5451905634374762,-0.2234730277347462,0.5714285714285714,baseline,300000000,0.05,301,0.8286997608993415,0.2531743365274643,76.20547529476676,0.13090510881693695,126.42857142857143,0.8079637275122048,0.00175727069466452,0.5289384790940205,0.3747753294547415,0.15416314963927896,0.031032108139978386,0.04262030600649046,0.05000000000000002
2.8901723652620883,1.8901723652620883,0.19909497221006056,0.2632506237909233,0.6423345547107147,-0.2147033521815378,0.5614617940199336,baseline,300000000,0.1,301,0.9189231161200522,0.12431659513394015,37.419295135315984,0.04785299840950866,112.72425249169436,0.91392504344416,0.0021037335754046107,0.6332238061967878,0.4244345721396885,0.20878923405709926,0.04618271489880998,0.07291203473943823,0.10000000000000003
3.0498047183061967,2.0498047183061967,0.21017434985714933,0.27152585052954725,0.6635624177431418,-0.21853675879096846,0.5614617940199336,baseline,300000000,0.2,301,0.9584892492437724,0.06441045095510561,19.38754573748679,0.017912765649579283,104.14285714285714,0.9588558561965277,0.002282589216621951,0.6870593542032073,0.44541917708825474,0.2416401771149526,0.05846569386535557,0.1053422666228276,0.20000000000000007
1.9940318671642157,0.9940318671642157,0.12532340723385738,0.22719728168860406,0.4195622699593183,-0.23399288252028783,0.5581395348837209,baseline,500000000,0.05,301,0.7276047030957407,0.3880501551207336,116.80309669134081,0.23120292485170377,139.01993355481727,0.6903765703419754,0.0015373542501721116,0.4627436293018056,0.319876204039498,0.1428674252623076,0.03577107831618055,0.045386417894377674,0.05000000000000001
2.4504408484637543,1.4504408484637543,0.1657108649812744,0.2517770769855305,0.5390119966682815,-0.23238677448066802,0.5647840531561462,baseline,500000000,0.1,301,0.8580972537298801,0.21211930091907852,63.847909576642635,0.10286266955221003,122.52159468438538,0.8425174626903753,0.0020265999639048687,0.6100065891353654,0.39089549048355243,0.21911109865181294,0.058180452353925854,0.08219848849054275,0.10000000000000002
2.778940259475909,1.7789402594759092,0.19107099684916973,0.266357948298635,0.6047163145609616,-0.21957164763328563,0.5614617940199336,baseline,500000000,0.2,301,0.9335069866409068,0.10258412835113037,30.87782263369024,0.03532535810974705,109.78073089700996,0.9310550581589679,0.002381110525496873,0.7167142681745589,0.43244506901752444,0.2842691991570343,0.0833932819802821,0.13747700202837165,0.20000000000000004
2.613023869430015,1.6130238694300152,0.1785927241001326,0.26533697257950617,0.5600151484942716,-0.2643103491167137,0.584717607973422,tc20_buf1p5,100000000,0.05,301,0.8742710980341235,0.05687198785605904,17.118468344673772,0.00314911114825524,103.83720930232558,0.9701476212669691,0.0005029491424829951,0.15138769188738152,0.11828824845313954,0.033099443434241996,0.016034958113506522,0.028126513002348072,0.05000000000000001
