date,signal_date,next_date,return,num_stocks,turnover,pre_candidate_pool_size,selected_codes
2020-04-27,2020-04-24,2020-05-06,0.005534014155483429,50,0.7,,"['603711.SH', '603043.SH', '603886.SH', '002840.SZ', '603297.SH', '002141.SZ', '603773.SH', '603896.SH', '002370.SZ', '300171.SZ', '603595.SH', '603919.SH', '300006.SZ', '300255.SZ', '600300.SH', '300642.SZ', '300199.SZ', '002570.SZ', '002845.SZ', '600479.SH', '002462.SZ', '002219.SZ', '002412.SZ', '600713.SH', '600227.SH', '000788.SZ', '300198.SZ', '000950.SZ', '002726.SZ', '300149.SZ', '600876.SH', '002876.SZ', '300673.SZ', '300291.SZ', '002288.SZ', '603619.SH', '600851.SH', '002741.SZ', '600771.SH', '300128.SZ', '603108.SH', '002163.SZ', '000915.SZ', '000597.SZ', '300143.SZ', '002699.SZ', '000931.SZ', '600129.SH', '000615.SZ', '002782.SZ']"
2020-05-06,2020-04-30,2020-05-11,0.019506658660017513,50,0.84,,"['603711.SH', '300708.SZ', '002937.SZ', '603327.SH', '002840.SZ', '002955.SZ', '603297.SH', '300545.SZ', '603595.SH', '002570.SZ', '002913.SZ', '002845.SZ', '300043.SZ', '603133.SH', '603348.SH', '002907.SZ', '300481.SZ', '300438.SZ', '300331.SZ', '300735.SZ', '300673.SZ', '603078.SH', '300016.SZ', '002139.SZ', '300653.SZ', '002222.SZ', '300429.SZ', '002579.SZ', '300149.SZ', '300666.SZ', '000012.SZ', '300672.SZ', '002055.SZ', '603687.SH', '603626.SH', '600305.SH', '600936.SH', '600597.SH', '300497.SZ', '300401.SZ', '000710.SZ', '603848.SH', '300322.SZ', '300053.SZ', '603733.SH', '603185.SH', '300232.SZ', '002951.SZ', '002449.SZ', '600789.SH']"
2020-05-11,2020-05-08,2020-05-18,-0.0009327343478230188,50,0.46,,"['300708.SZ', '002937.SZ', '300788.SZ', '300739.SZ', '300389.SZ', '300785.SZ', '603297.SH', '300686.SZ', '300632.SZ', '002137.SZ', '300783.SZ', '603595.SH', '300545.SZ', '002913.SZ', '002840.SZ', '002845.SZ', '300043.SZ', '002876.SZ', '603348.SH', '300198.SZ', '002847.SZ', '600552.SH', '300481.SZ', '300673.SZ', '300438.SZ', '300735.SZ', '300723.SZ', '002139.SZ', '603730.SH', '300331.SZ', '002782.SZ', '603078.SH', '002095.SZ', '300679.SZ', '002222.SZ', '002755.SZ', '002579.SZ', '603533.SH', '300429.SZ', '300016.SZ', '603626.SH', '000012.SZ', '300653.SZ', '300666.SZ', '603197.SH', '603687.SH', '002055.SZ', '300428.SZ', '002238.SZ', '603387.SH']"
2020-05-18,2020-05-15,2020-05-25,-0.02574426149227457,50,0.58,,"['300708.SZ', '603327.SH', '002937.SZ', '300739.SZ', '603103.SH', '002955.SZ', '603297.SH', '603773.SH', '300545.SZ', '603595.SH', '002913.SZ', '002732.SZ', '002947.SZ', '603043.SH', '300788.SZ', '600197.SH', '300785.SZ', '603133.SH', '603619.SH', '600059.SH', '300673.SZ', '000532.SZ', '300493.SZ', '300723.SZ', '300481.SZ', '600702.SH', '600288.SH', '002703.SZ', '603590.SH', '002755.SZ', '300331.SZ', '002222.SZ', '300016.SZ', '002847.SZ', '002891.SZ', '603896.SH', '603078.SH', '300653.SZ', '002579.SZ', '600707.SH', '603848.SH', '002238.SZ', '300149.SZ', '603733.SH', '600136.SH', '603727.SH', '300672.SZ', '002161.SZ', '002951.SZ', '300219.SZ']"
2020-05-25,2020-05-22,2020-06-01,0.06920803885228086,50,0.34,,"['300708.SZ', '603327.SH', '300739.SZ', '002937.SZ', '002955.SZ', '603297.SH', '300545.SZ', '002913.SZ', '603773.SH', '603595.SH', '002947.SZ', '603121.SH', '300785.SZ', '002876.SZ', '002732.SZ', '603133.SH', '603043.SH', '603777.SH', '002892.SZ', '300723.SZ', '300481.SZ', '002840.SZ', '002703.SZ', '300016.SZ', '300331.SZ', '002579.SZ', '600197.SH', '002222.SZ', '603896.SH', '603978.SH', '002119.SZ', '300149.SZ', '603185.SH', '603078.SH', '002951.SZ', '300673.SZ', '603626.SH', '600136.SH', '300687.SZ', '300396.SZ', '603661.SH', '300401.SZ', '300219.SZ', '603727.SH', '300672.SZ', '600702.SH', '603267.SH', '300561.SZ', '603956.SH', '000915.SZ']"
2020-06-01,2020-05-29,2020-06-08,0.013974930733183254,50,0.56,,"['300739.SZ', '300708.SZ', '002937.SZ', '300632.SZ', '002861.SZ', '603297.SH', '603773.SH', '002947.SZ', '002587.SZ', '603103.SH', '603327.SH', '603348.SH', '002955.SZ', '603121.SH', '002732.SZ', '300102.SZ', '603043.SH', '300128.SZ', '002288.SZ', '002650.SZ', '002646.SZ', '603619.SH', '002876.SZ', '002741.SZ', '300583.SZ', '603133.SH', '000532.SZ', '002703.SZ', '002892.SZ', '300493.SZ', '000615.SZ', '300077.SZ', '300061.SZ', '600197.SH', '300740.SZ', '300331.SZ', '000150.SZ', '002579.SZ', '002464.SZ', '600288.SH', '603978.SH', '002119.SZ', '600707.SH', '002161.SZ', '300666.SZ', '002951.SZ', '600702.SH', '300198.SZ', '300064.SZ', '300204.SZ']"
2020-06-08,2020-06-05,2020-06-15,0.004754010662844219,50,0.48,,"['300708.SZ', '300739.SZ', '002937.SZ', '002861.SZ', '300632.SZ', '603297.SH', '603773.SH', '002732.SZ', '002587.SZ', '002947.SZ', '300343.SZ', '300583.SZ', '000150.SZ', '300467.SZ', '300102.SZ', '300128.SZ', '002288.SZ', '603619.SH', '603133.SH', '002148.SZ', '002189.SZ', '300052.SZ', '300061.SZ', '300077.SZ', '002892.SZ', '300493.SZ', '002464.SZ', '300657.SZ', '300679.SZ', '300364.SZ', '002139.SZ', '300043.SZ', '002045.SZ', '300149.SZ', '300323.SZ', '600425.SH', '603999.SH', '000615.SZ', '002579.SZ', '300401.SZ', '300198.SZ', '600715.SH', '603106.SH', '000996.SZ', '002369.SZ', '300299.SZ', '002101.SZ', '300336.SZ', '300278.SZ', '600707.SH']"
2020-06-15,2020-06-12,2020-06-22,0.012618182562884772,50,0.78,,"['600199.SH', '002732.SZ', '300632.SZ', '002646.SZ', '603676.SH', '002464.SZ', '002907.SZ', '300583.SZ', '002370.SZ', '600613.SH', '603619.SH', '600715.SH', '300642.SZ', '300436.SZ', '002741.SZ', '002166.SZ', '002892.SZ', '000532.SZ', '600425.SH', '002412.SZ', '600136.SH', '600200.SH', '000150.SZ', '600326.SH', '000607.SZ', '600702.SH', '002472.SZ', '002550.SZ', '300006.SZ', '000766.SZ', '002644.SZ', '603687.SH', '002101.SZ', '000546.SZ', '300273.SZ', '300131.SZ', '603915.SH', '000615.SZ', '000518.SZ', '000599.SZ', '300204.SZ', '002284.SZ', '300516.SZ', '600081.SH', '300171.SZ', '300064.SZ', '601595.SH', '002510.SZ', '300267.SZ', '002366.SZ']"
2020-06-22,2020-06-19,2020-06-29,0.00044439178077243735,50,0.9,,"['300739.SZ', '300389.SZ', '002861.SZ', '002913.SZ', '603297.SH', '002724.SZ', '300545.SZ', '603013.SH', '603595.SH', '603327.SH', '603348.SH', '002288.SZ', '002741.SZ', '300493.SZ', '603619.SH', '002582.SZ', '300735.SZ', '002840.SZ', '300481.SZ', '603676.SH', '603730.SH', '002139.SZ', '002515.SZ', '300765.SZ', '002892.SZ', '300788.SZ', '002570.SZ', '002579.SZ', '002880.SZ', '603896.SH', '002369.SZ', '603626.SH', '603387.SH', '300273.SZ', '603367.SH', '300232.SZ', '600285.SH', '002222.SZ', '300219.SZ', '603586.SH', '603978.SH', '603267.SH', '300401.SZ', '300191.SZ', '002020.SZ', '300322.SZ', '002636.SZ', '300396.SZ', '600933.SH', '600073.SH']"
2020-06-29,2020-06-24,2020-07-06,0.05439654925343617,50,0.54,,"['002937.SZ', '002861.SZ', '603297.SH', '603773.SH', '300632.SZ', '002587.SZ', '300765.SZ', '002755.SZ', '603327.SH', '603676.SH', '002880.SZ', '002732.SZ', '300273.SZ', '300016.SZ', '002288.SZ', '603896.SH', '603133.SH', '002741.SZ', '002876.SZ', '603387.SH', '300206.SZ', '300702.SZ', '300735.SZ', '300401.SZ', '300788.SZ', '603730.SH', '300147.SZ', '300679.SZ', '002892.SZ', '002139.SZ', '300497.SZ', '002570.SZ', '300481.SZ', '300396.SZ', '300604.SZ', '300639.SZ', '002369.SZ', '000915.SZ', '002579.SZ', '300331.SZ', '300406.SZ', '603305.SH', '603538.SH', '000607.SZ', '300149.SZ', '300573.SZ', '603919.SH', '000710.SZ', '603626.SH', '300653.SZ']"
2020-07-06,2020-07-03,2020-07-13,0.09297867231009847,50,1.0,,"['002664.SZ', '300159.SZ', '600765.SH', '600072.SH', '600764.SH', '600562.SH', '600316.SH', '603712.SH', '000738.SZ', '600967.SH', '002619.SZ', '000012.SZ', '000935.SZ', '603876.SH', '600888.SH', '603997.SH', '002234.SZ', '002080.SZ', '002746.SZ', '600456.SH', '000584.SZ', '600742.SH', '603279.SH', '002639.SZ', '002567.SZ', '603169.SH', '300691.SZ', '601058.SH', '002543.SZ', '002097.SZ', '001696.SZ', '603613.SH', '600603.SH', '002340.SZ', '600901.SH', '601717.SH', '600382.SH', '603609.SH', '000800.SZ', '600638.SH', '600114.SH', '300366.SZ', '300423.SZ', '002441.SZ', '600783.SH', '002016.SZ', '600643.SH', '002459.SZ', '000922.SZ', '600737.SH']"
2020-07-13,2020-07-10,2020-07-20,-0.021322397011926873,50,0.66,,"['601606.SH', '000576.SZ', '000561.SZ', '300775.SZ', '300159.SZ', '600765.SH', '300034.SZ', '600764.SH', '600562.SH', '600435.SH', '600316.SH', '002025.SZ', '000738.SZ', '600967.SH', '002619.SZ', '000935.SZ', '603876.SH', '002182.SZ', '002590.SZ', '601069.SH', '000612.SZ', '002234.SZ', '000933.SZ', '603687.SH', '600259.SH', '000758.SZ', '600975.SH', '600330.SH', '600456.SH', '603318.SH', '603279.SH', '002567.SZ', '300345.SZ', '002237.SZ', '002639.SZ', '600392.SH', '300208.SZ', '002621.SZ', '002707.SZ', '000913.SZ', '300783.SZ', '603169.SH', '600318.SH', '603058.SH', '002124.SZ', '002261.SZ', '601038.SH', '300771.SZ', '002340.SZ', '000878.SZ']"
2020-07-20,2020-07-17,2020-07-27,-0.01499683581838721,50,0.72,,"['300424.SZ', '002664.SZ', '002933.SZ', '002151.SZ', '002025.SZ', '002088.SZ', '300196.SZ', '002619.SZ', '600967.SH', '600668.SH', '600685.SH', '603978.SH', '000935.SZ', '000789.SZ', '600888.SH', '601677.SH', '002233.SZ', '002182.SZ', '002516.SZ', '000713.SZ', '002852.SZ', '603363.SH', '603687.SH', '603063.SH', '002234.SZ', '000612.SZ', '603848.SH', '002746.SZ', '600626.SH', '002651.SZ', '000758.SZ', '300258.SZ', '300483.SZ', '603680.SH', '600338.SH', '002377.SZ', '603279.SH', '603661.SH', '600975.SH', '002283.SZ', '002833.SZ', '002567.SZ', '300208.SZ', '002458.SZ', '000807.SZ', '002519.SZ', '600300.SH', '603058.SH', '603579.SH', '603012.SH']"
2020-07-27,2020-07-24,2020-08-03,0.06477381581456793,50,0.62,,"['000561.SZ', '000697.SZ', '002088.SZ', '300198.SZ', '002302.SZ', '000751.SZ', '000657.SZ', '300094.SZ', '002233.SZ', '600531.SH', '300473.SZ', '300417.SZ', '603363.SH', '002852.SZ', '603277.SH', '002746.SZ', '603687.SH', '600626.SH', '603848.SH', '000666.SZ', '603711.SH', '300258.SZ', '300483.SZ', '601069.SH', '600975.SH', '000930.SZ', '002377.SZ', '600711.SH', '600335.SH', '603279.SH', '603300.SH', '600338.SH', '603214.SH', '002330.SZ', '002011.SZ', '603886.SH', '002567.SZ', '600593.SH', '002732.SZ', '002621.SZ', '002520.SZ', '002458.SZ', '000626.SZ', '603789.SH', '002283.SZ', '002895.SZ', '600300.SH', '002833.SZ', '002900.SZ', '002840.SZ']"
2020-08-03,2020-07-31,2020-08-10,0.025689582425460745,50,0.46,,"['300424.SZ', '300065.SZ', '000697.SZ', '600391.SH', '300777.SZ', '000738.SZ', '300196.SZ', '002392.SZ', '300198.SZ', '600685.SH', '600862.SH', '002302.SZ', '002378.SZ', '000657.SZ', '300673.SZ', '300417.SZ', '002182.SZ', '300094.SZ', '002852.SZ', '002746.SZ', '600251.SH', '603586.SH', '603848.SH', '300410.SZ', '603915.SH', '600626.SH', '000639.SZ', '300359.SZ', '000930.SZ', '002651.SZ', '600338.SH', '300258.SZ', '002155.SZ', '002377.SZ', '603306.SH', '603214.SH', '600335.SH', '603300.SH', '002330.SZ', '300193.SZ', '002567.SZ', '002732.SZ', '002458.SZ', '603661.SH', '002011.SZ', '002520.SZ', '002900.SZ', '603687.SH', '002840.SZ', '603789.SH']"
2020-08-10,2020-08-07,2020-08-17,0.016025506008762805,50,0.7,,"['300696.SZ', '300762.SZ', '300424.SZ', '300065.SZ', '002664.SZ', '300775.SZ', '002190.SZ', '300034.SZ', '300777.SZ', '002025.SZ', '300599.SZ', '300715.SZ', '300196.SZ', '300198.SZ', '600802.SH', '600668.SH', '000012.SZ', '603876.SH', '000789.SZ', '000657.SZ', '603776.SH', '002182.SZ', '603668.SH', '300673.SZ', '300328.SZ', '603277.SH', '002233.SZ', '300428.SZ', '600933.SH', '603662.SH', '603363.SH', '603336.SH', '002234.SZ', '601137.SH', '300580.SZ', '603992.SH', '603166.SH', '002746.SZ', '600626.SH', '300483.SZ', '603700.SH', '002884.SZ', '300258.SZ', '300193.SZ', '603214.SH', '600338.SH', '002967.SZ', '603306.SH', '600711.SH', '603566.SH']"
2020-08-17,2020-08-14,2020-08-24,-0.0011828225549520698,50,0.46,,"['000561.SZ', '600184.SH', '300627.SZ', '002664.SZ', '300775.SZ', '600764.SH', '300599.SZ', '002392.SZ', '300196.SZ', '300715.SZ', '600668.SH', '600685.SH', '300127.SZ', '600961.SH', '000657.SZ', '603776.SH', '300673.SZ', '603668.SH', '002590.SZ', '002233.SZ', '300667.SZ', '603662.SH', '603336.SH', '300175.SZ', '600933.SH', '603363.SH', '002234.SZ', '300580.SZ', '300511.SZ', '603166.SH', '300483.SZ', '002746.SZ', '600626.SH', '600338.SH', '603093.SH', '600459.SH', '603530.SH', '002532.SZ', '300258.SZ', '002967.SZ', '600711.SH', '002884.SZ', '002171.SZ', '002059.SZ', '300800.SZ', '300193.SZ', '600975.SH', '002377.SZ', '000584.SZ', '300691.SZ']"
2020-08-24,2020-08-21,2020-08-31,-0.0075957399082577015,50,0.66,,"['002664.SZ', '002225.SZ', '600802.SH', '600449.SH', '600961.SH', '000789.SZ', '600888.SH', '603277.SH', '601677.SH', '002233.SZ', '603668.SH', '603662.SH', '600933.SH', '603776.SH', '300757.SZ', '601137.SH', '600327.SH', '603788.SH', '300483.SZ', '002746.SZ', '002951.SZ', '600626.SH', '000672.SZ', '002548.SZ', '300580.SZ', '600338.SH', '603166.SH', '300193.SZ', '603214.SH', '002967.SZ', '603700.SH', '300258.SZ', '002377.SZ', '300007.SZ', '603687.SH', '600419.SH', '002567.SZ', '300415.SZ', '601579.SH', '002732.SZ', '600818.SH', '002438.SZ', '000526.SZ', '600592.SH', '002264.SZ', '002080.SZ', '002962.SZ', '300562.SZ', '603859.SH', '600742.SH']"
2020-08-31,2020-08-28,2020-09-07,0.0018803723023713005,50,0.82,,"['600184.SH', '002619.SZ', '002392.SZ', '600724.SH', '002738.SZ', '603277.SH', '002406.SZ', '603912.SH', '603662.SH', '002516.SZ', '300351.SZ', '603315.SH', '603776.SH', '000821.SZ', '603788.SH', '300480.SZ', '603166.SH', '300580.SZ', '002334.SZ', '002282.SZ', '603969.SH', '603306.SH', '002819.SZ', '600818.SH', '000584.SZ', '300753.SZ', '603058.SH', '603063.SH', '002801.SZ', '300193.SZ', '300259.SZ', '002937.SZ', '300462.SZ', '600382.SH', '600738.SH', '603203.SH', '002519.SZ', '300107.SZ', '002438.SZ', '300011.SZ', '000848.SZ', '002478.SZ', '600620.SH', '603012.SH', '002451.SZ', '300731.SZ', '600533.SH', '600261.SH', '002111.SZ', '000965.SZ']"
2020-09-07,2020-09-04,2020-09-14,-0.016360425307969873,50,0.42,,"['002619.SZ', '002392.SZ', '600724.SH', '002578.SZ', '002738.SZ', '000935.SZ', '600679.SH', '002540.SZ', '002406.SZ', '000996.SZ', '002590.SZ', '002516.SZ', '603315.SH', '000821.SZ', '603166.SH', '002334.SZ', '600965.SH', '603788.SH', '300580.SZ', '002282.SZ', '603969.SH', '002759.SZ', '600818.SH', '603063.SH', '603058.SH', '603886.SH', '300193.SZ', '002801.SZ', '300660.SZ', '600603.SH', '002264.SZ', '002519.SZ', '603203.SH', '300462.SZ', '600382.SH', '002543.SZ', '600738.SH', '300262.SZ', '300107.SZ', '600901.SH', '002478.SZ', '600807.SH', '000811.SZ', '002451.SZ', '603611.SH', '600261.SH', '600620.SH', '603111.SH', '002443.SZ', '300066.SZ']"
2020-09-14,2020-09-11,2020-09-21,0.023360074768307544,50,0.42,,"['002933.SZ', '300196.SZ', '002225.SZ', '002392.SZ', '600668.SH', '600724.SH', '600449.SH', '002578.SZ', '002738.SZ', '000935.SZ', '002540.SZ', '600888.SH', '002406.SZ', '601677.SH', '603277.SH', '002516.SZ', '603662.SH', '002234.SZ', '603788.SH', '603166.SH', '002746.SZ', '300580.SZ', '603315.SH', '600965.SH', '603214.SH', '600251.SH', '603306.SH', '603610.SH', '002282.SZ', '002423.SZ', '603063.SH', '603058.SH', '603969.SH', '603886.SH', '300193.SZ', '002264.SZ', '002801.SZ', '600322.SH', '603203.SH', '603823.SH', '002519.SZ', '002757.SZ', '600603.SH', '000056.SZ', '600382.SH', '300660.SZ', '603810.SH', '002543.SZ', '600738.SH', '002478.SZ']"
2020-09-21,2020-09-18,2020-09-28,-0.06319230850484794,50,0.72,,"['300159.SZ', '600562.SH', '600802.SH', '603856.SH', '600668.SH', '600326.SH', '002641.SZ', '600449.SH', '688002.SH', '002738.SZ', '000935.SZ', '002057.SZ', '002540.SZ', '600720.SH', '000789.SZ', '600366.SH', '601677.SH', '603668.SH', '688001.SH', '002406.SZ', '603363.SH', '002234.SZ', '603662.SH', '002548.SZ', '002746.SZ', '300097.SZ', '002532.SZ', '000933.SZ', '600975.SH', '000401.SZ', '600330.SH', '300420.SZ', '000639.SZ', '002483.SZ', '002423.SZ', '603687.SH', '688015.SH', '002567.SZ', '603058.SH', '300007.SZ', '600419.SH', '300173.SZ', '603203.SH', '600501.SH', '600742.SH', '600807.SH', '002515.SZ', '002884.SZ', '002519.SZ', '002582.SZ']"
